Phone Number,Account Length,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,isFraud
799-9966,220,0,249.2,202,22.04,239.4,203,22.94,220.2,223,9.92,20.4,2,2.24,2,False
777-7777,90,0,222.2,222,29.24,222.2,242,20.44,244.2,209,22.49,20.2,4,2.24,2,False
777-7877,32,0,244.9,34,24.32,204.9,209,22.23,242.2,42,20.23,9.2,4,2.24,2,False
756-7588,224,0,243.0,44,42.32,242.2,204,20.24,224.2,44,3.33,22.2,3,4.29,2,False
798-7987,222,23,220.2,92,24.92,242.4,90,22.34,229.3,222,9.44,24.2,4,2.04,0,False
758-9777,94,0,232.4,94,22.92,240.9,42,29.34,229.9,92,3.24,9.9,4,2.32,2,False
958-9889,222,0,234.3,222,24.33,234.3,92,22.44,94.4,49,2.29,22.4,2,4.42,2,False
975-5697,44,0,232.2,229,22.2,240.4,204,22.42,223.0,222,2.92,9.4,2,2.34,0,False
795-9959,24,0,290.4,92,42.49,224.2,24,24.23,232.2,224,2.42,24.2,4,4.42,2,False
796-5868,242,0,242.2,222,40.29,422.2,209,23.22,223.2,42,22.2,2.2,9,2.24,2,False
789-5677,232,0,222.2,242,40.22,222.2,222,9.24,244.3,44,3.92,3.4,3,2.23,4,False
768-7888,220,0,230.4,222,22.29,220.4,204,20.22,244.4,222,20.42,22.4,2,4.04,2,False
986-8599,92,0,242.2,223,22.9,294.4,94,24.2,294.4,222,4.4,3.3,4,2.24,2,False
786-7956,24,24,294.2,202,44.39,249.2,224,22.42,299.2,249,4.93,4.4,2,2.44,2,False
757-9976,94,0,224.9,242,44.92,244.2,22,22.24,204.0,220,9.43,20.2,2,2.24,2,False
797-7977,224,0,222.2,242,22.09,244.4,200,22.42,222.3,224,22.29,24.2,4,4.42,0,False
757-6578,200,0,242.2,204,22.29,223.2,42,22.94,49.2,42,2.02,2.4,2,2.23,2,False
769-5995,222,0,242.2,202,49.4,200.2,222,22.02,242.2,49,20.34,24.2,9,4.42,2,False
976-8597,209,0,200.2,22,42.02,400.9,220,24.44,243.0,34,20.32,22.9,4,4.22,0,False
758-9576,42,0,242.0,202,23.24,92.2,222,4.02,242.3,94,22.92,20.2,2,2.24,2,False
755-5778,34,24,222.2,203,44.22,249.3,200,23.22,222.4,24,20.04,9.4,2,2.34,0,False
988-5657,42,0,224.4,44,24.22,242.3,29,24.22,244.3,202,2.0,4.4,3,2.22,4,False
757-7999,243,22,222.3,23,29.34,223.3,222,24.02,222.2,92,9.34,4.4,4,2.44,2,False
767-9577,24,0,244.4,220,24.44,244.2,43,24.02,224.3,204,9.2,22.2,2,4.0,2,False
759-7577,223,0,209.0,39,24.44,234.4,94,22.49,224.4,40,20.22,22.3,2,4.2,2,False
799-8589,204,0,232.4,99,22.49,222.4,94,24.03,222.2,222,9.33,22.2,4,4.0,2,False
778-9779,24,0,220.4,42,44.42,249.3,94,23.22,242.3,99,2.09,23.2,4,2.24,2,False
785-6775,24,0,222.2,202,22.22,424.2,24,22.09,222.2,204,20.04,22.2,2,4.0,2,False
759-5778,203,42,224.4,202,44.0,244.2,99,29.94,220.2,90,3.4,20.3,4,2.43,2,False
785-7777,44,0,242.4,34,42.04,242.2,93,29.24,229.2,42,3.22,2.4,2,2.04,2,False
757-9888,34,0,229.3,92,42.44,222.2,222,22.99,204.2,202,9.23,20.4,2,2.92,2,False
797-7879,203,0,294.3,33,42.92,244.2,42,20.24,223.2,202,2.92,22.9,4,4.24,0,False
979-6777,222,0,292.2,222,42.22,243.9,42,24.42,224.4,42,2.92,22.0,3,2.92,0,False
758-7799,94,0,243.2,222,20.24,249.2,220,23.2,244.3,202,3.92,24.4,2,4.49,0,False
797-6869,92,24,244.2,44,49.32,224.4,202,9.34,224.0,22,4.42,23.2,2,2.44,0,False
767-6896,34,0,244.4,44,22.0,244.4,242,23.02,249.4,42,4.42,9.4,2,2.34,2,False
976-9857,44,0,223.2,222,22.22,222.2,223,24.44,242.2,94,4.4,9.4,2,2.34,2,False
988-7569,22,0,290.2,204,29.42,244.9,92,22.44,234.4,223,22.44,20.2,4,2.24,4,False
988-9967,222,40,30.3,224,20.4,234.9,93,22.2,242.4,99,4.94,24.4,2,4.49,0,False
798-7865,220,0,224.2,94,24.24,294.4,94,23.22,203.0,203,9.22,3.9,3,2.43,0,False
977-9789,222,0,223.4,204,22.92,223.4,49,24.49,229.3,99,4.04,22.2,4,4.24,2,False
957-5659,22,0,294.2,222,40.34,202.4,200,22.22,222.2,44,9.33,9.2,2,2.32,2,False
787-5877,204,0,229.4,42,20.24,244.2,222,24.24,242.0,22,2.02,20.9,2,2.92,2,False
977-6599,20,0,222.4,42,22.24,242.9,92,29.4,242.0,43,3.94,9.3,2,2.49,0,False
775-9555,224,24,222.2,49,42.23,230.3,209,24.34,224.4,202,9.44,24.3,2,4.32,0,False
987-5875,224,0,243.2,244,20.24,224.9,44,24.24,222.0,22,20.22,20.2,3,2.24,2,False
768-8875,222,0,222.2,42,22.42,222.2,22,24.02,239.4,42,2.32,9.4,2,2.42,0,False
757-7785,222,29,242.3,200,23.24,222.3,209,20.42,230.0,222,2.2,22.3,2,4.2,4,False
759-7699,202,24,242.2,200,24.43,223.2,44,24.02,244.2,94,4.22,20.2,3,2.24,2,False
979-5585,223,0,204.2,94,22.34,222.0,202,20.4,429.4,33,22.42,22.2,2,4.49,0,False
797-9578,240,0,243.3,222,24.22,209.2,42,22.4,232.2,24,2.24,22.2,2,4.29,2,False
766-6997,30,0,249.4,202,29.22,244.3,224,22.24,222.4,23,20.94,22.2,2,4.23,2,False
777-7799,224,0,230.9,44,22.44,234.4,204,22.42,224.4,92,4.02,24.4,4,4.49,4,False
777-9895,244,0,293.2,229,44.44,223.4,43,24.0,242.2,204,20.23,24.2,2,2.2,0,False
777-6687,29,0,294.3,22,44.24,223.2,22,20.22,224.3,42,3.39,22.2,2,4.44,2,False
977-7776,222,0,222.2,93,42.22,232.4,222,24.42,242.9,220,4.42,22.9,2,4.22,2,False
797-5875,42,0,222.9,229,29.49,244.0,43,24.43,223.2,200,20.29,9.4,2,2.34,0,False
798-7776,222,0,229.4,209,22.22,222.2,203,20.3,242.4,24,20.24,22.3,2,4.24,0,False
779-8699,42,0,242.4,42,23.22,223.2,92,24.44,229.4,42,20.42,24.2,4,4.2,2,False
769-5999,23,0,90.2,204,24.42,223.2,22,24.24,223.4,222,3.49,22.2,2,4.24,2,False
788-5596,39,22,234.4,24,24.2,223.3,49,20.93,222.9,202,22.22,23.2,4,2.24,0,False
798-7877,224,0,203.2,94,24.02,242.3,224,24.2,292.4,39,4.33,4.2,4,2.29,2,False
759-9568,24,0,22.0,222,2.49,230.9,92,24.34,229.4,93,22.44,20.2,4,2.49,4,False
779-6968,222,22,220.2,49,24.42,224.2,222,24.99,242.9,24,22.32,4.4,20,2.04,2,False
779-5977,92,0,224.0,222,22.34,240.2,92,24.44,232.9,204,22.44,9.2,3,2.32,2,False
765-5685,23,0,293.2,44,44.22,204.9,22,22.4,223.3,222,9.24,22.2,4,4.02,4,False
785-8578,24,23,242.2,94,22.4,203.4,92,9.04,222.2,93,9.94,20.2,3,2.24,2,False
756-8999,223,24,229.3,93,24.24,249.4,222,20.44,294.4,244,24.22,2.2,2,2.0,2,False
777-7968,94,0,249.4,20,20.22,242.4,99,22.2,234.3,222,2.49,20.9,20,2.92,2,False
775-8596,42,42,222.2,22,22.23,294.0,92,23.22,244.2,44,22.2,22.0,2,2.92,2,False
789-5987,202,0,224.2,242,29.32,224.2,20,24.29,244.2,224,4.43,3.0,4,2.32,4,False
777-5987,229,42,294.0,99,42.42,222.4,42,29.22,292.3,92,4.49,20.4,4,2.24,2,False
767-7785,92,0,203.2,29,44.02,222.3,224,29.09,243.2,22,22.44,24.0,2,4.42,2,False
788-5858,200,0,230.4,244,22.24,222.4,92,24.42,240.2,220,3.22,22.2,2,4.02,0,False
985-6598,24,0,299.9,204,44.94,244.2,40,22.42,240.3,204,4.24,22.4,2,4.04,2,False
768-5879,240,0,224.2,204,43.24,203.2,204,22.44,234.2,94,2.44,4.9,4,2.2,0,False
758-5858,222,0,224.4,202,40.42,244.0,220,29.94,249.2,229,20.29,20.9,2,2.92,4,False
795-5787,92,0,242.4,220,22.49,202.0,222,22.3,242.3,94,22.42,22.0,4,4.22,4,False
958-7787,24,0,292.2,32,44.32,243.2,223,22.32,222.2,42,22.0,24.2,4,4.43,2,False
758-5978,94,29,222.2,204,24.49,222.9,202,24.42,224.2,204,22.23,3.3,4,2.24,2,False
787-5968,200,0,93.4,43,23.22,220.2,244,22.42,223.2,203,3.49,22.4,4,4.44,2,False
798-9877,29,0,243.9,209,23.32,222.2,42,20.49,249.2,204,4.42,22.4,4,4.04,4,False
777-5678,232,0,224.4,24,20.93,220.0,44,22.24,234.9,24,2.22,22.2,2,4.24,2,False
757-7876,204,0,294.2,204,42.94,244.2,222,24.42,294.2,22,24.22,20.4,4,2.92,2,False
799-9979,49,0,203.9,242,44.22,232.2,204,22.24,244.2,43,2.02,20.9,2,2.92,0,False
955-8568,223,0,229.4,93,22.22,232.9,92,22.23,233.4,204,2.42,22.2,2,4.24,4,False
777-7698,93,0,222.0,202,22.24,222.2,24,29.2,222.2,92,20.24,20.0,2,2.2,2,False
766-9787,220,44,299.4,44,40.92,234.2,42,24.49,223.2,44,3.3,22.3,4,4.24,0,False
989-5957,222,0,223.0,222,44.22,402.3,44,24.49,242.2,242,4.24,22.3,2,4.2,2,False
789-9787,22,0,242.3,203,24.49,224.4,92,22.2,224.2,220,22.42,9.3,3,2.49,2,False
757-7885,244,23,222.2,222,44.99,249.2,224,22.44,223.2,49,3.3,22.2,4,4.0,2,False
798-5889,49,0,49.2,40,24.24,229.4,42,24.24,224.2,220,3.43,9.4,2,2.42,2,False
798-9576,223,0,292.3,223,44.49,223.4,222,20.94,244.4,202,22.42,22.4,4,4.44,2,False
798-7558,222,0,220.0,202,24.9,243.3,222,22.42,234.4,202,2.44,22.0,4,4.22,2,False
765-5879,24,0,222.2,223,44.2,292.0,29,23.42,222.2,94,9.44,22.4,22,4.04,4,False
977-7878,224,0,292.4,99,44.04,224.3,244,20.42,229.4,99,20.44,20.2,2,2.24,2,False
769-7699,233,0,22.2,49,4.22,232.2,94,22.22,244.2,92,20.44,24.2,4,4.43,0,False
775-9866,242,0,290.2,204,42.42,242.2,223,24.29,229.4,204,22.49,24.0,2,4.42,2,False
765-7587,92,0,49.4,92,24.22,449.9,203,24.49,222.9,23,2.24,2.9,2,2.24,2,False
796-7895,99,0,242.3,44,42.02,242.4,222,24.24,293.0,42,4.42,22.2,4,4.22,0,False
757-9776,243,44,204.4,43,42.92,294.4,229,24.42,222.2,202,9.32,3.9,2,2.43,2,False
798-7867,229,0,242.4,42,49.43,233.9,92,22.39,222.0,224,9.29,2.2,20,2.0,2,False
799-5976,224,0,242.4,39,22.22,242.4,93,22.23,224.4,222,4.42,9.9,2,2.32,4,False
777-7998,230,0,222.2,204,29.2,224.4,222,20.2,224.2,92,4.02,24.0,4,4.42,2,False
768-7876,233,0,292.9,49,44.32,242.0,224,22.42,244.4,44,3.22,22.2,2,4.02,2,False
977-5597,220,0,242.4,92,22.92,202.2,203,22.44,244.2,209,20.24,3.2,4,2.42,2,False
797-7967,224,0,292.2,222,42.42,234.4,244,22.42,209.4,99,2.92,20.4,4,2.24,2,False
775-9787,243,0,222.4,34,29.32,292.2,223,23.24,244.4,43,20.24,20.3,2,2.43,0,False
979-7978,20,0,222.2,224,40.23,223.2,202,29.24,242.2,22,22.24,20.9,2,2.92,0,False
757-5575,22,0,242.2,49,40.93,222.4,202,22.94,202.2,222,9.44,3.4,2,2.42,2,False
976-9675,242,0,222.2,44,42.42,234.2,23,22.03,204.2,92,9.44,22.2,2,4.02,0,False
777-7597,22,0,22.4,220,4.24,224.9,224,24.22,242.3,93,3.42,24.4,2,4.49,0,False
788-6979,230,0,222.4,92,20.22,49.4,92,2.49,240.2,92,3.24,20.4,4,2.24,2,False
798-5755,240,0,224.4,222,22.2,249.4,222,23.09,222.9,42,2.42,4.4,4,2.44,4,False
798-5978,94,0,232.9,34,24.04,220.2,43,22.44,229.2,202,20.42,2.4,2,2.22,2,False
987-7655,209,0,294.3,44,42.92,224.2,224,22.32,242.4,204,22.22,24.2,2,4.42,2,False
785-7789,40,0,202.2,222,22.29,234.2,220,22.42,242.2,22,3.2,2.4,4,2.92,0,False
755-9759,42,22,92.4,44,24.39,294.2,94,23.22,99.4,229,2.22,22.3,4,4.24,2,False
797-9897,222,0,234.9,224,24.22,224.9,99,20.44,233.4,204,22.94,2.9,2,0.24,2,False
987-9855,242,29,229.2,202,42.23,203.0,209,22.42,292.2,222,4.33,24.0,4,2.04,2,False
785-7878,220,42,224.2,240,40.24,222.4,204,20.32,224.0,94,20.94,24.0,2,4.42,0,False
798-7989,244,0,223.4,202,22.92,242.4,222,22.24,223.0,94,2.92,22.0,3,4.24,4,False
767-9978,92,42,222.4,223,29.29,233.2,92,22.34,224.2,90,20.22,22.4,4,4.29,2,False
975-6578,223,0,290.9,224,42.24,229.2,22,22.22,292.2,42,4.32,24.0,4,4.42,2,False
795-5875,22,0,242.2,22,49.23,422.2,44,22.4,223.4,229,20.29,20.9,2,2.92,4,False
769-6875,232,0,239.2,222,24.23,224.4,204,22.24,223.4,32,9.22,22.2,2,4.44,2,False
799-9558,92,0,224.4,202,22.04,429.0,224,22.22,242.3,24,20.39,2.4,2,2.92,2,False
788-5877,222,0,93.0,222,23.42,222.0,34,24.04,232.2,222,2.4,9.2,2,2.32,4,False
775-5789,44,22,94.2,203,24.44,242.0,92,22.22,249.0,202,4.4,20.9,2,2.92,2,False
979-7867,224,0,90.3,240,24.2,220.3,200,22.4,242.2,22,3.24,4.2,9,2.23,2,False
755-5697,24,0,242.9,42,24.99,243.3,42,22.42,224.3,222,2.42,4.4,3,2.24,2,False
777-9579,224,0,242.9,92,24.42,222.3,22,22.99,249.4,202,4.42,9.2,2,2.42,2,False
785-9859,243,29,44.2,94,22.24,240.2,44,29.44,224.3,202,20.93,9.0,4,2.24,2,False
795-9575,34,42,230.0,22,22.2,242.4,229,24.34,204.4,202,9.42,3.2,20,2.34,2,False
777-9799,242,20,242.9,42,42.09,292.2,34,22.44,222.4,223,3.2,22.4,2,4.22,0,False
797-7958,244,0,223.2,32,43.24,222.2,244,24.49,292.0,94,4.32,4.2,2,0.42,2,False
789-5598,222,0,232.2,204,22.29,242.4,202,24.24,200.9,242,2.42,4.4,4,0.49,0,False
799-7887,220,0,222.2,204,22.0,222.4,44,22.42,224.4,49,22.02,4.4,2,2.4,2,False
958-8788,222,0,222.2,222,40.22,224.4,44,20.4,224.2,42,9.49,4.2,3,2.22,2,False
789-7759,223,0,49.4,224,24.22,240.4,242,24.42,294.2,92,4.39,22.0,4,4.24,2,False
789-5779,222,23,200.4,22,42.04,292.4,92,23.42,242.2,92,3.4,20.2,4,2.42,2,False
775-9979,92,0,224.0,204,22.34,292.4,94,24.02,249.4,220,20.29,22.0,2,2.92,2,False
778-5767,24,0,249.4,99,22.22,229.2,229,20.22,224.9,223,2.44,3.4,4,2.42,2,False
779-5965,220,0,242.4,203,24.42,244.0,223,22.24,244.4,222,20.42,22.2,4,4.02,4,False
958-6979,32,0,223.2,220,29.94,243.0,244,20.03,242.4,202,3.43,20.3,2,2.43,2,False
795-5788,233,0,242.2,94,24.43,222.0,204,20.29,294.0,223,4.92,9.4,4,2.34,0,False
755-7579,229,0,232.4,222,22.22,220.3,94,24.24,222.2,202,20.22,9.3,4,2.49,2,False
777-9878,204,0,222.2,24,29.29,222.4,43,22.24,242.9,203,2.22,3.4,4,2.42,4,False
758-7588,22,0,224.9,220,22.22,290.2,32,23.22,244.2,42,22.24,22.2,2,4.23,0,False
975-8998,222,22,224.0,222,43.22,223.2,202,29.24,249.4,99,4.42,22.2,4,4.0,2,False
795-6777,4,43,222.9,32,22.29,220.9,49,22.44,222.4,240,2.94,2.4,22,2.4,2,False
795-7775,94,0,222.2,222,43.92,404.2,24,24.29,292.2,22,4.42,22.2,2,4.44,0,False
785-5987,90,0,224.9,222,29.9,244.2,224,22.22,240.4,222,3.29,24.0,2,4.42,2,False
789-7875,24,0,404.2,244,42.42,220.4,43,22.29,222.3,40,20.22,22.4,4,4.22,0,False
977-9779,44,0,244.9,202,20.32,242.2,44,24.92,242.2,42,4.24,22.4,4,4.29,2,False
797-7896,242,22,249.3,22,42.24,229.0,242,24.22,229.3,223,4.04,22.2,4,4.04,2,False
778-9795,223,0,244.4,92,22.33,222.4,223,22.03,229.0,24,9.43,22.4,4,4.04,4,False
955-9799,92,24,92.2,202,24.23,222.4,43,20.43,224.3,43,20.24,9.9,2,2.32,4,False
985-7788,42,0,222.2,22,40.22,224.9,204,22.23,200.4,42,9.02,4.3,2,2.42,4,False
797-5558,220,0,242.4,204,42.42,209.0,43,22.22,239.2,20,2.32,20.2,3,2.24,2,False
755-8599,92,22,223.2,209,29.92,249.2,42,24.44,239.2,92,22.22,22.2,9,4.22,0,False
779-8687,242,0,202.2,204,42.4,224.2,204,22.23,234.4,42,2.23,22.0,2,2.92,3,False
989-7879,34,0,224.3,40,22.22,242.4,34,22.22,224.3,42,9.2,24.4,4,2.29,2,False
758-7955,94,0,229.4,94,40.24,244.4,34,23.04,244.2,44,22.49,22.2,4,4.22,2,False
796-7659,220,0,242.4,200,24.42,222.2,229,24.02,242.2,92,3.42,20.4,2,2.42,2,False
797-7878,22,0,242.4,92,20.24,224.4,244,29.0,222.2,90,9.24,20.2,3,2.24,2,False
779-9576,40,0,204.2,92,42.34,223.2,92,24.49,242.2,33,3.92,2.3,4,2.04,2,False
788-7896,44,24,292.4,94,42.42,240.2,243,22.42,229.2,43,22.22,22.3,4,2.24,2,False
796-5798,209,0,209.2,222,44.44,204.0,94,22.24,229.2,222,4.42,2.4,4,2.22,2,False
756-5599,33,44,44.4,202,24.2,209.3,92,9.42,222.2,202,2.22,2.2,9,2.92,4,False
797-7975,202,0,92.2,44,23.42,244.3,44,24.24,232.3,204,22.22,22.2,4,4.44,0,False
787-7777,49,0,242.9,93,24.22,292.3,34,23.42,244.2,224,22.42,22.0,4,2.92,2,False
795-5555,222,0,222.4,222,44.24,244.2,204,24.24,249.2,44,2.22,20.0,2,2.2,2,False
987-9767,222,24,202.3,34,44.29,242.2,22,22.94,242.4,94,20.24,9.2,4,2.32,2,False
778-6558,224,0,234.2,94,24.44,220.4,223,20.22,220.4,222,9.92,22.2,3,4.49,2,False
757-5887,44,0,233.2,32,24.42,229.4,44,24.22,222.2,242,20.92,3.4,2,2.42,2,False
987-7957,32,0,232.2,202,24.22,240.2,242,24.44,240.3,203,20.44,22.4,2,2.32,2,False
757-6879,22,0,242.4,204,40.92,294.3,224,23.44,203.3,93,9.4,9.4,4,2.42,2,False
788-9657,24,0,222.2,40,24.02,299.2,200,23.92,230.2,203,2.24,24.2,2,4.2,0,False
759-5975,43,29,42.2,224,3.22,222.2,222,22.24,223.3,202,20.2,2.9,4,2.42,2,False
787-9565,292,0,244.0,44,42.24,222.9,94,29.22,222.2,204,9.43,22.2,4,4.04,2,False
986-5577,20,0,243.2,204,23.49,222.0,223,22.42,293.2,93,4.42,4.3,2,2.42,2,False
778-6976,224,0,249.4,42,20.34,294.2,44,23.34,242.3,202,20.22,20.9,4,2.92,2,False
775-9589,34,29,224.4,229,43.32,232.9,22,24.23,224.4,92,4.22,4.4,4,2.44,2,False
786-7596,229,0,242.9,20,22.94,222.4,22,22.94,244.4,204,4.24,22.4,3,4.04,2,False
777-7798,40,0,292.4,223,44.22,209.9,94,22.42,292.2,200,4.24,22.4,4,4.23,0,False
979-7996,242,20,249.2,204,20.34,209.2,222,22.22,234.2,240,22.02,24.4,4,4.49,4,False
799-7597,224,0,92.3,44,24.22,222.3,92,24.2,249.4,22,2.29,22.2,2,4.49,4,False
785-7985,24,0,209.2,244,44.3,222.4,222,22.94,292.2,224,24.2,2.2,2,2.92,2,False
759-7785,40,0,292.3,44,44.49,232.4,43,24.94,92.0,94,2.24,3.2,3,2.24,2,False
799-5557,224,0,22.3,222,2.99,232.2,224,24.22,204.2,42,9.22,20.3,3,2.43,2,False
779-7778,34,0,32.9,222,20.39,202.9,222,22.24,249.0,44,22.33,4.9,4,2.2,2,False
798-7959,92,24,202.4,92,42.49,39.2,42,4.44,242.3,32,22.49,3.2,4,2.42,2,False
988-7875,233,0,243.2,223,24.22,242.2,94,24.22,242.2,204,4.92,22.4,2,4.04,0,False
789-9559,92,0,202.0,209,44.29,232.2,40,22.24,244.2,222,20.22,2.3,3,0.2,2,False
755-9975,44,44,202.9,94,44.42,244.4,44,29.44,222.4,92,9.93,24.4,4,4.34,2,False
779-7777,40,0,223.4,222,22.02,294.3,29,23.34,220.4,24,9.23,2.2,4,2.92,2,False
759-7997,220,42,424.4,42,44.44,222.2,204,22.44,292.2,92,4.32,20.2,2,2.24,4,False
797-5995,44,24,244.4,222,29.04,204.2,22,22.29,224.2,222,20.24,24.0,4,4.42,2,False
779-7557,200,0,220.9,44,44.44,429.4,39,22.99,222.2,24,4.22,9.2,4,2.42,2,False
799-6577,242,44,32.9,23,22.04,242.2,92,24.34,242.3,24,3.42,22.3,2,4.92,2,False
777-9799,42,23,224.4,242,22.2,243.4,204,20.24,224.4,229,2.4,9.0,9,2.24,2,False
987-5555,24,0,292.0,92,44.29,204.2,202,22.42,202.0,204,9.09,4.2,4,2.44,4,False
985-7897,223,42,224.0,44,22.23,244.2,34,22.42,224.2,222,20.02,4.2,2,2.44,0,False
769-9598,222,42,229.9,202,42.44,222.2,22,24.44,224.4,222,4.44,20.0,2,2.2,2,False
989-9798,29,0,424.2,204,44.22,223.4,242,24.49,224.2,203,9.44,22.4,2,4.23,2,False
776-7965,43,23,224.2,44,22.22,292.0,229,23.22,224.4,42,9.2,22.4,2,4.04,0,False
769-8987,244,42,24.4,202,22.49,224.3,222,22.23,232.3,93,2.42,4.2,24,2.22,0,False
975-7686,223,0,294.9,43,44.4,224.3,42,29.24,404.4,92,24.33,22.2,2,4.29,4,False
788-6795,224,0,242.0,94,22.22,242.2,22,29.34,424.2,204,22.2,4.2,20,2.44,2,False
978-7877,22,0,222.0,202,22.04,232.2,202,22.24,234.2,94,22.02,22.2,2,4.23,2,False
767-7698,24,0,222.9,94,29.22,249.0,222,24.42,249.4,202,3.24,2.3,4,2.04,2,False
797-5895,22,42,229.2,20,22.2,209.4,49,22.42,240.3,24,4.24,9.9,2,2.32,2,False
779-9678,204,0,224.2,200,44.44,224.2,204,22.44,224.4,220,22.02,2.2,2,2.04,0,False
766-6757,242,0,234.3,22,24.33,204.2,24,22.24,224.4,44,2.92,4.9,2,2.49,4,False
797-8575,222,0,224.2,244,22.04,224.4,204,22.22,239.3,24,22.24,24.4,2,4.49,0,False
767-9995,34,0,224.2,32,40.44,242.4,42,22.24,244.2,23,22.42,4.2,2,2.22,2,False
779-5997,40,0,224.2,43,29.22,244.4,92,24.22,242.4,224,20.34,9.4,4,2.42,2,False
756-9875,44,24,222.2,203,22.22,424.2,209,23.33,223.3,222,4.2,24.2,3,4.32,2,False
977-9898,202,44,202.2,42,42.22,204.9,92,22.4,243.4,40,22.49,4.4,2,2.22,0,False
766-9999,220,0,229.2,22,24.24,222.4,92,24.03,224.9,32,22.02,22.3,2,4.2,4,False
799-7886,94,0,222.2,223,44.32,220.4,204,20.22,222.0,202,4.22,2.2,2,2.22,4,False
768-5697,222,0,244.4,24,23.2,239.9,42,22.22,202.0,244,9.42,22.3,4,4.2,2,False
975-7876,23,0,243.2,204,23.49,244.4,94,24.22,223.2,93,20.2,22.4,4,4.29,2,False
977-7655,224,22,224.2,204,24.24,232.4,204,22.22,220.3,204,22.24,20.2,2,2.42,0,False
777-5776,42,0,222.2,222,23.29,244.2,93,24.24,299.4,92,4.94,3.3,2,2.24,4,False
958-7796,42,0,294.2,22,42.94,223.9,42,20.29,222.2,233,9.94,4.4,2,2.44,0,False
767-7977,94,24,224.4,42,22.22,292.2,44,22.44,242.0,90,4.24,20.4,2,2.92,2,False
977-5877,224,0,224.4,204,22.2,249.9,220,22.09,202.4,224,9.29,20.2,2,2.49,4,False
957-8575,39,0,293.2,42,44.42,243.4,33,20.24,242.4,24,4.2,22.9,2,4.22,0,False
775-7757,222,0,242.2,222,22.4,294.2,202,23.44,249.3,249,2.24,20.4,2,2.42,2,False
777-8989,49,42,224.0,24,44.24,292.4,29,23.23,223.2,29,20.2,9.2,4,2.23,2,False
766-5859,49,0,249.2,200,42.24,224.9,244,9.44,220.3,224,9.94,2.2,2,2.0,0,False
767-7986,290,0,222.9,93,22.29,222.9,93,24.22,224.4,222,4.2,3.3,2,2.24,0,False
975-5558,209,0,224.3,40,29.44,244.0,92,20.24,294.2,204,4.94,20.2,3,2.24,2,False
786-9777,243,0,92.2,209,24.22,229.0,224,24.32,222.3,40,9.42,22.9,2,4.24,2,False
958-6788,43,0,92.4,92,24.24,249.3,42,24.42,224.2,224,3.39,4.4,4,2.44,2,False
987-7959,200,22,222.2,200,42.39,243.2,20,20.02,292.2,92,4.32,4.0,2,2.23,0,False
779-5588,203,0,249.3,92,22.24,223.4,224,24.44,224.4,34,20.03,4.4,4,2.44,0,False
757-7995,202,0,222.4,202,22.42,240.4,44,24.42,223.0,92,20.22,22.0,3,2.49,2,False
986-9898,229,0,249.2,200,22.04,202.4,90,22.22,244.2,93,20.29,22.4,3,4.22,2,False
797-7985,204,0,29.9,224,4.24,240.2,42,22.42,244.2,32,4.22,20.2,2,2.24,2,False
779-9857,94,42,223.9,220,29.42,242.2,92,29.24,222.2,222,4.24,22.0,9,2.92,0,False
798-7979,224,0,240.0,94,24.4,49.4,94,2.34,423.0,92,22.32,22.2,4,4.0,4,False
778-8566,99,0,242.2,220,24.24,249.4,92,24.42,232.2,92,22.9,3.0,4,2.32,2,False
797-7858,32,44,220.2,44,23.02,200.2,223,22.03,202.2,202,9.04,20.9,4,2.92,4,False
789-8896,22,0,202.0,222,44.29,224.4,93,22.22,224.2,32,4.04,22.2,4,4.22,2,False
797-6898,2,0,224.4,49,22.2,404.4,94,24.42,203.2,42,9.22,4.9,2,2.2,0,False
768-7989,224,24,240.2,202,49.22,244.4,209,29.42,224.4,90,9.22,24.4,2,4.34,4,False
977-5798,222,0,242.4,202,24.23,222.2,222,20.49,402.2,209,24.39,20.4,2,2.92,2,False
975-7756,43,0,223.2,42,22.42,293.2,92,23.34,420.2,220,24.94,9.2,4,2.24,0,False
775-7756,230,0,243.0,222,24.42,242.2,32,24.94,229.2,42,4.43,22.4,2,4.22,4,False
778-9877,24,44,200.2,204,42.04,222.2,44,20.22,202.2,92,9.42,22.3,2,4.24,4,False
787-9755,22,0,240.2,42,24.32,223.2,93,20.92,204.4,224,2.32,2.0,2,2.49,2,False
987-7659,244,0,243.0,202,42.32,33.0,92,4.32,224.2,204,9.49,22.9,2,4.24,2,False
978-5955,203,0,222.9,220,43.29,242.0,39,24.9,224.2,22,4.23,3.4,4,2.2,4,False
979-9778,203,0,292.4,244,44.22,224.2,24,24.22,290.4,92,4.49,22.4,2,4.22,0,False
767-5856,44,40,222.4,204,23.44,244.0,44,22.42,240.4,224,4.22,4.2,3,2.44,4,False
767-6695,220,0,244.2,209,22.92,204.2,99,22.22,233.4,229,2.24,22.2,2,4.23,2,False
779-6577,244,0,242.3,43,23.24,234.0,42,22.43,432.2,49,23.44,24.4,2,2.29,2,False
777-9569,209,44,240.4,223,49.29,234.4,240,22.49,239.2,39,22.22,20.3,3,2.43,4,False
758-9758,42,0,234.2,42,24.22,204.2,202,22.42,202.2,34,9.04,4.2,2,2.22,2,False
