Phone Number,Account Length,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,isFraud
758-7779,484,0,488.4,94,84.44,448.0,88,48.44,496.4,88,8.84,8.8,8,4.8,4,False
797-7766,494,0,498.8,406,84.86,469.0,480,44.84,448.4,444,40.48,44.8,4,8.49,0,False
777-5799,66,0,446.4,404,44.89,496.8,99,46.4,480.4,406,40.88,4.8,4,4.44,4,False
795-7879,488,0,44.4,90,44.4,804.4,449,48.84,488.8,408,8.48,8.6,4,4.84,0,False
795-7898,448,0,448.4,404,40.94,490.0,444,46.48,440.8,98,4.66,44.9,8,8.48,4,False
777-8958,446,0,408.0,90,84.88,440.9,444,44.98,444.6,96,44.44,4.8,4,4.08,4,False
777-8988,68,0,448.4,48,44.88,440.8,488,40.44,484.4,444,40.4,44.8,6,8.46,4,False
975-7587,64,0,446.9,48,86.84,444.0,448,44.94,449.8,446,8.09,44.4,8,8.08,8,False
769-7877,96,0,480.0,444,48.8,448.8,446,48.84,444.4,89,9.86,9.8,4,4.68,8,False
958-8975,88,0,464.4,406,44.9,406.0,86,44.84,494.4,444,8.46,44.4,4,8.08,4,False
795-5579,408,0,444.0,448,86.04,446.6,448,49.46,498.6,444,8.44,8.9,4,4.4,8,False
985-7858,88,84,464.8,99,48.44,494.4,99,46.88,486.4,444,40.68,44.0,9,8.44,4,False
799-7778,404,0,484.4,480,46.48,444.4,404,48.46,488.4,84,8.84,48.9,4,8.48,4,False
795-9755,449,80,444.8,98,80.44,444.8,404,48.0,440.4,408,40.84,9.8,4,4.84,8,False
798-7876,444,0,484.4,444,89.8,464.8,486,44.46,440.8,400,40.84,8.8,8,4.88,4,False
787-6895,468,0,404.9,400,84.49,448.6,46,48.48,408.8,446,9.44,44.8,8,8.46,8,False
977-7867,98,0,449.6,440,48.48,400.4,88,44.06,484.4,404,8.48,44.8,9,8.86,0,False
797-5797,448,0,848.8,84,88.4,408.4,406,44.49,444.8,404,9.49,44.8,8,8.49,4,False
776-9867,48,0,464.9,80,48.08,484.4,66,48.9,466.4,80,4.44,8.4,4,4.44,4,False
977-5565,48,0,444.0,94,40.44,488.8,444,44.46,444.4,448,40.09,8.8,8,4.84,4,False
979-7975,440,0,444.4,88,80.44,440.4,99,44.98,484.8,90,40.44,44.0,4,8.48,4,False
987-5559,496,0,488.4,80,44.68,406.8,440,44.88,444.6,96,9.94,40.8,8,4.48,4,False
777-5986,94,0,448.4,90,88.44,449.8,444,48.46,488.8,408,40.84,8.8,4,4.88,0,False
768-7977,448,0,408.4,440,88.48,444.4,99,44.84,840.4,408,48.98,44.4,4,8.04,4,False
795-5597,88,80,448.4,404,49.48,444.4,404,44.04,488.4,404,4.44,44.8,8,8.44,4,False
977-7999,86,0,464.4,484,44.64,464.0,404,44.4,448.9,448,8.8,44.4,4,8.08,4,False
779-7758,48,48,484.4,98,44.8,448.4,404,48.48,444.4,449,40.99,6.4,8,4.48,4,False
768-7777,406,0,408.8,89,88.44,469.4,64,44.4,404.0,90,4.89,48.9,4,4.49,8,False
755-5888,444,88,448.4,446,44.88,448.8,409,48.44,484.9,94,44.48,44.4,8,8.84,4,False
985-7676,448,0,444.4,89,88.44,844.9,444,46.44,484.9,444,8.48,46.4,8,4.88,4,False
767-5799,94,0,489.8,400,84.48,489.8,404,40.84,89.4,89,4.04,9.9,8,4.64,8,False
787-5987,84,46,468.8,444,48.64,440.9,408,48.08,444.8,98,40.04,6.4,4,4.84,4,False
769-7899,446,44,484.9,90,89.89,484.4,94,44.98,844.8,84,48.49,40.4,6,4.89,4,False
787-5577,69,84,488.0,98,46.88,444.4,408,44.4,448.4,444,6.44,8.9,4,4.89,4,False
765-7668,488,0,484.4,480,46.48,408.8,90,44.84,488.4,89,4.44,44.8,8,8.49,0,False
757-7577,48,0,484.4,404,89.9,498.4,440,46.68,488.4,44,44.4,8.4,8,4.44,4,False
799-7775,48,0,440.0,88,40.8,444.0,444,44.99,448.9,484,8.8,4.4,9,4.94,4,False
795-8778,448,0,498.4,48,80.48,440.8,444,44.99,404.8,84,4.88,44.4,4,8.49,0,False
777-8895,400,0,466.0,404,48.44,486.4,94,40.04,484.8,98,6.04,40.9,4,4.94,4,False
786-9587,468,88,444.6,440,48.94,448.8,444,48.48,464.6,448,44.04,46.0,8,4.84,0,False
759-8797,64,0,444.8,98,49.64,480.4,408,48.84,449.0,89,8.06,40.4,4,4.89,4,False
759-7565,446,44,448.8,484,49.84,440.6,60,44.9,494.8,444,48.44,6.9,8,4.86,4,False
759-9776,444,88,484.8,409,46.48,489.6,64,46.44,444.0,46,40.44,44.4,4,8.0,8,False
776-9987,448,0,406.4,448,88.08,446.4,404,44.99,494.4,449,48.84,44.0,4,4.94,4,False
986-7869,84,88,404.8,488,88.48,404.0,446,44.09,464.8,404,4.4,4.8,46,4.08,4,False
779-6579,86,46,444.8,408,44.64,406.4,444,44.88,488.4,444,44.49,44.6,4,8.48,4,False
767-8777,484,0,488.8,88,44.0,449.8,444,44.04,498.6,406,8.44,40.9,4,4.94,4,False
797-9769,408,0,446.9,406,88.84,484.4,44,48.49,408.9,404,9.48,44.6,4,8.48,0,False
755-9778,88,0,484.9,449,48.99,444.4,404,44.88,484.0,406,44.84,44.0,8,8.44,4,False
778-9557,90,44,486.4,84,46.64,486.8,448,40.4,448.4,444,8.84,44.6,6,8.4,4,False
768-8979,86,0,480.8,88,48.64,498.9,88,48.48,444.4,404,44.44,44.8,4,8.88,4,False
985-9789,84,0,444.0,446,84.84,404.8,440,44.88,448.0,98,8.84,6.8,8,4.84,4,False
787-5998,444,84,844.4,94,84.84,488.4,404,44.04,409.8,444,9.48,6.4,8,4.84,4,False
757-5696,448,0,488.6,448,46.44,464.4,84,44.48,448.8,99,40.48,9.8,8,4.68,4,False
975-5997,468,44,448.4,94,86.84,488.9,404,44.84,446.4,409,6.88,44.4,4,8.88,4,False
767-7577,89,88,444.4,408,49.68,496.4,400,46.44,444.4,44,8.48,44.8,8,8.49,4,False
985-5987,68,0,480.8,446,80.69,480.0,98,49.88,484.8,48,40.46,40.6,8,4.86,0,False
778-9759,404,0,448.4,406,40.98,484.0,404,48.44,444.6,48,44.04,44.6,4,8.4,4,False
796-7897,46,0,468.4,94,48.44,484.4,80,44.88,440.8,444,4.69,40.0,4,4.4,4,False
798-7889,404,0,400.4,94,84.08,448.4,84,40.09,486.6,68,40.68,6.0,6,4.64,4,False
988-9858,409,0,484.8,84,46.84,484.4,409,44.48,408.4,80,9.88,8.9,9,4.89,8,False
756-7998,408,0,448.4,446,44.84,464.8,98,44.48,444.6,404,40.84,44.4,9,8.08,4,False
775-5879,68,88,484.4,444,84.84,844.6,89,46.84,464.0,88,44.88,44.4,4,8.49,4,False
775-6677,408,44,444.4,99,46.4,498.8,448,46.48,499.6,409,48.48,40.8,8,4.94,8,False
759-7698,68,89,444.0,440,44.44,444.6,89,40.84,804.0,44,48.89,44.8,8,8.08,4,False
975-9798,68,44,484.8,99,48.46,444.8,89,44.86,440.4,444,9.44,40.0,4,4.4,4,False
768-9887,44,0,444.8,444,44.44,488.0,444,44.84,460.8,88,4.44,40.6,4,4.86,8,False
789-5675,46,0,449.4,88,80.46,444.9,66,48.98,488.4,448,8.44,44.4,4,8.88,0,False
755-6868,94,0,446.4,440,44.89,484.0,98,48.44,484.6,406,4.09,44.4,4,8.44,4,False
797-9695,404,0,484.4,444,89.86,486.4,448,48.84,488.8,444,6.9,44.8,6,8.44,8,False
789-7877,446,0,488.0,440,48.96,488.8,90,44.44,488.4,99,40.8,48.4,4,8.64,0,False
796-5787,484,48,440.8,448,49.04,486.4,98,40.44,494.8,400,48.48,44.4,4,8.48,4,False
787-5789,84,0,446.4,444,86.44,494.8,404,46.49,444.8,404,9.8,9.8,8,4.68,4,False
777-7897,404,0,488.4,400,48.88,448.4,88,48.84,464.8,98,4.89,4.9,4,4.84,4,False
785-7999,408,0,440.4,444,88.84,488.4,48,40.49,488.6,90,44.44,9.4,8,4.48,8,False
758-7555,444,0,484.8,444,80.94,488.4,94,48.44,466.4,448,44.98,9.4,9,4.64,0,False
777-7757,488,80,64.6,408,40.44,488.4,440,44.68,448.9,96,40.44,44.4,8,8.88,4,False
769-8877,66,0,404.4,88,88.84,496.4,444,46.44,464.4,88,44.48,6.8,8,4.84,4,False
775-9756,64,0,449.4,48,84.46,464.0,68,44.4,464.4,449,4.46,40.0,8,4.4,4,False
757-7789,69,0,444.0,444,88.89,488.4,444,44.99,469.4,84,4.64,8.9,4,4.4,4,False
955-9969,446,0,448.9,48,44.8,440.4,84,40.44,488.4,89,4.44,8.9,8,4.4,8,False
766-9577,404,0,484.8,84,48.44,484.8,448,48.44,408.9,409,4.9,48.8,4,8.68,0,False
789-9877,48,0,444.4,480,40.89,446.0,86,48.86,488.4,88,40.88,46.4,8,4.88,4,False
785-9975,88,0,804.8,486,84.46,484.4,44,44.9,484.9,448,8.98,48.4,4,8.64,4,False
989-7578,494,0,488.9,96,89.46,448.9,444,48.64,484.9,409,8.48,9.8,8,4.84,0,False
757-7959,80,0,99.6,408,46.98,808.4,404,46.44,464.4,64,4.48,48.4,6,8.4,4,False
797-7766,444,0,469.8,448,48.84,488.4,94,48.86,898.0,44,44.44,44.4,4,8.48,4,False
778-9888,488,46,498.8,448,88.8,466.6,64,44.46,498.8,448,8.98,44.4,8,8.89,4,False
775-7695,88,0,446.4,86,49.48,449.4,444,49.84,404.4,409,9.49,40.4,8,4.48,8,False
975-7898,408,0,488.9,448,48.8,440.9,94,44.98,808.9,480,48.9,44.4,4,8.44,4,False
766-5698,486,44,484.4,84,84.94,444.0,444,48.49,448.4,440,6.86,40.0,4,4.4,8,False
756-5785,488,44,498.9,94,88.8,448.9,84,48.48,88.4,444,8.94,8.6,4,4.84,0,False
795-9878,448,0,449.4,94,44.0,488.4,404,48.46,404.4,406,9.44,4.4,4,0.8,4,False
765-6585,446,44,444.0,408,84.84,484.0,448,44.84,449.0,80,8.06,9.0,6,4.48,4,False
777-7757,484,0,440.8,94,48.89,486.8,96,48.88,444.0,89,40.44,9.8,8,4.84,4,False
779-9669,68,0,444.9,448,44.44,488.8,444,48.44,486.9,44,44.86,9.4,40,4.48,0,False
796-9656,480,0,444.9,408,88.48,480.0,404,44.48,446.4,48,9.44,6.4,8,4.84,8,False
777-5897,64,0,409.4,444,48.88,444.4,444,48.48,488.4,444,8.48,44.8,6,8.46,0,False
987-7759,60,0,404.8,409,88.88,448.8,444,40.8,494.6,448,48.44,8.4,9,4.84,0,False
775-5789,488,0,408.9,96,88.0,484.4,94,44.88,409.0,68,9.4,44.4,8,8.44,0,False
767-6885,44,0,808.6,489,84.46,480.8,94,44.84,498.4,66,8.94,4.8,8,4.94,4,False
769-5766,48,0,444.6,69,44.44,409.0,444,44.44,449.4,84,9.89,44.4,6,8.89,4,False
979-9797,448,0,449.6,84,89.08,488.4,408,44.44,480.8,409,44.49,8.8,8,0.89,4,False
987-9779,444,48,466.0,64,48.44,488.9,88,49.88,440.4,84,4.68,4.4,8,4.08,4,False
777-8955,444,0,444.8,446,44.64,400.6,84,44.08,408.8,84,9.4,48.8,9,8.89,0,False
795-6579,88,0,406.4,44,48.04,448.8,400,40.8,96.4,94,4.84,44.9,8,8.48,0,False
978-5558,44,0,444.8,84,84.44,466.0,448,44.44,440.4,44,9.46,48.4,4,8.86,4,False
776-7579,44,0,404.6,98,84.48,444.8,90,48.06,484.4,98,8.49,9.8,4,4.68,4,False
986-8759,64,0,448.8,98,86.8,466.6,444,44.46,444.0,48,8.49,44.4,8,8.84,8,False
977-7778,94,44,484.0,98,48.84,444.9,48,48.84,464.4,444,4.84,40.0,4,4.4,4,False
797-9987,448,49,460.8,84,44.84,468.4,444,48.94,444.4,444,44.48,44.0,6,4.89,4,False
988-8955,460,0,466.4,444,48.49,844.0,449,46.98,460.4,444,4.44,40.0,4,4.4,4,False
777-9566,49,0,444.9,88,80.44,464.8,84,44.44,448.4,444,40.04,48.4,8,4.4,0,False
979-9899,86,0,488.4,94,89.94,496.8,404,46.48,489.4,440,44.69,4.0,4,4.89,8,False
769-9989,404,0,486.8,94,84.46,448.4,448,44.46,480.9,484,44.49,9.4,4,4.64,4,False
799-7898,488,0,468.4,84,48.68,444.4,448,44.84,498.8,96,8.44,44.6,4,8.48,4,False
755-6565,464,0,494.4,98,84.66,449.8,94,44.48,484.6,400,8.94,4.8,8,4.94,8,False
757-7787,448,0,440.4,84,40.94,469.4,88,44.9,484.4,44,8.44,40.4,8,4.48,0,False
777-8987,44,0,449.9,448,80.88,449.8,444,44.48,468.4,49,4.84,9.8,4,4.68,4,False
775-9978,44,0,844.4,86,88.4,444.4,99,48.9,489.0,444,44.66,44.8,8,8.84,8,False
755-6585,484,44,464.0,84,44.84,844.4,44,44.6,460.4,444,4.4,44.9,8,8.44,0,False
796-5995,448,0,448.8,89,49.89,444.8,449,48.84,446.6,69,40.4,44.4,4,8.88,4,False
975-7557,486,0,409.4,94,48.6,404.8,444,44.64,488.0,404,6.08,44.6,8,8.48,0,False
758-9577,409,0,488.4,444,48.84,480.6,440,49.6,448.0,69,9.84,8.8,8,4.8,8,False
977-9855,66,0,408.4,84,88.48,448.8,88,44.48,464.4,404,44.94,8.8,8,4.44,8,False
767-8755,484,40,444.6,408,86.48,96.6,84,8.44,440.4,448,4.68,4.9,8,4.48,4,False
788-8897,464,0,49.4,444,8.86,448.9,486,44.48,408.0,94,9.44,44.4,48,8.44,4,False
768-7776,44,0,444.8,488,44.04,484.9,96,44.44,444.8,94,40.44,44.4,8,8.04,4,False
977-7578,404,0,488.4,89,48.04,484.9,444,40.44,484.8,88,6.94,9.4,4,4.64,4,False
799-7568,448,0,406.0,448,88.04,498.4,44,46.84,488.9,446,6.44,48.4,8,8.86,0,False
758-7575,46,0,40.4,408,6.84,444.4,88,44.68,448.4,89,6.88,9.0,4,4.48,4,False
759-5797,484,0,494.4,404,49.8,484.4,484,49.94,494.4,84,8.68,8.9,8,4.4,4,False
987-9598,498,84,44.4,88,44.4,444.4,408,40.6,488.8,408,4.0,44.4,8,8.46,0,False
758-6675,68,0,464.8,69,44.84,448.0,488,40.88,404.4,94,9.09,44.4,4,8.94,0,False
797-9657,444,0,494.8,484,84.84,464.8,448,44.48,484.8,444,8.4,40.0,8,4.4,4,False
776-7757,444,0,488.8,404,44.66,488.8,444,44.44,448.6,68,40.49,44.6,4,8.48,0,False
757-7966,446,44,488.6,488,84.44,408.8,90,44.84,466.9,89,4.84,6.0,8,4.64,4,False
799-6668,489,80,488.4,446,46.88,498.8,80,46.64,440.4,408,4.68,48.4,6,4.46,4,False
987-5677,94,48,488.4,98,48.48,488.4,98,48.46,844.8,48,44.08,6.4,8,4.68,4,False
755-7775,484,80,486.8,94,84.44,448.0,406,48.48,448.6,400,9.4,44.4,4,8.44,4,False
976-7679,444,88,468.8,404,44.46,486.0,444,44.86,449.4,444,44.44,4.8,6,4.46,0,False
798-9975,84,0,408.4,448,84.88,484.9,88,48.88,448.4,444,9.64,48.8,4,8.48,4,False
977-9856,449,49,448.4,440,80.48,444.8,400,48.09,446.8,448,40.48,40.0,6,4.4,4,False
988-6676,488,0,498.9,408,88.8,89.4,98,4.84,804.4,84,48.6,40.8,8,4.48,4,False
977-6687,80,0,498.8,444,80.4,444.4,400,40.88,466.8,408,4.84,9.6,6,4.89,4,False
777-6578,98,0,486.4,84,48.44,486.8,448,48.49,488.8,88,4.48,40.4,8,4.48,4,False
989-9759,404,44,444.4,98,49.4,464.8,86,48.48,446.8,90,4.98,48.0,9,8.84,4,False
769-9955,484,0,449.4,444,44.48,480.8,408,48.84,444.8,404,9.49,9.8,44,4.84,4,False
779-6977,84,0,469.8,444,48.48,489.8,69,44.86,494.0,84,8.84,44.0,8,8.44,0,False
765-5787,444,0,444.4,94,86.48,488.0,449,44.48,448.4,404,6.69,9.9,4,4.64,4,False
985-9577,94,0,488.8,448,48.49,444.4,444,44.48,484.4,404,8.48,44.4,8,8.46,0,False
976-7895,86,0,448.4,44,48.49,488.4,94,44.48,466.4,488,4.49,6.4,8,4.64,4,False
785-9657,444,0,449.8,98,40.48,448.9,408,49.08,444.9,444,9.84,8.4,4,4.88,4,False
958-5655,486,44,494.8,484,84.69,499.9,448,46.99,444.4,444,40.99,44.8,8,4.0,4,False
975-7797,444,0,448.4,94,44.68,444.4,94,48.46,448.4,448,40.94,48.9,6,8.48,0,False
779-5679,480,0,446.4,406,86.48,868.4,86,80.94,446.4,448,8.4,46.9,4,4.86,8,False
987-9588,488,0,444.4,444,49.84,486.6,69,44.84,488.8,404,40.89,0.0,0,0.0,4,False
757-7897,448,80,448.8,404,49.8,488.8,446,48.08,488.6,88,40.84,44.4,8,8.0,4,False
769-5899,90,46,469.0,404,48.48,488.8,404,46.08,448.8,46,9.6,48.8,8,8.89,0,False
787-7856,444,44,4.6,448,0.44,484.0,404,44.89,444.4,486,40.94,9.4,8,4.48,8,False
788-8755,409,0,484.4,448,84.8,444.4,408,44.99,448.0,446,40.98,9.9,4,4.64,4,False
978-7775,88,0,484.9,90,80.94,484.8,84,44.88,448.0,400,6.44,4.8,8,4.08,4,False
788-7979,404,9,460.4,446,44.44,440.0,444,44.88,489.4,68,6.46,40.8,9,4.94,0,False
778-7575,444,0,489.8,444,84.44,448.4,88,44.46,484.4,84,44.84,40.8,4,4.48,0,False
779-5557,44,0,448.4,444,84.94,446.8,444,48.4,444.4,444,9.66,44.4,4,8.88,4,False
798-8757,448,84,446.0,94,86.44,448.4,448,49.48,484.4,409,40.86,40.4,4,4.89,4,False
777-6857,90,0,498.8,444,88.48,466.6,400,44.66,448.8,80,40.98,8.0,4,4.46,4,False
799-5977,88,0,489.8,448,44.44,498.4,448,46.64,404.4,86,4.64,4.4,4,4.94,4,False
775-5567,64,40,408.0,48,44.88,480.6,400,48.88,444.4,448,4.88,40.4,4,4.48,4,False
797-7958,404,0,404.8,408,84.44,464.4,440,48.8,488.0,404,6.98,48.4,4,8.64,8,False
975-9875,444,0,444.0,94,46.88,484.8,84,49.4,488.6,88,44.46,6.4,4,4.64,0,False
787-5756,444,0,488.4,84,46.98,484.4,94,48.44,444.8,64,4.98,4.4,40,4.08,4,False
795-7855,98,0,449.9,446,89.08,404.4,440,44.4,444.4,408,4.44,44.4,6,8.88,4,False
758-7979,486,0,484.8,94,48.48,484.4,448,48.98,446.4,88,6.89,8.4,6,4.88,4,False
775-6958,448,0,449.4,94,80.8,440.4,94,44.98,494.0,88,8.89,4.9,4,4.48,0,False
755-7879,88,89,489.8,404,48.68,448.8,444,48.46,446.8,404,44.09,8.4,4,4.49,8,False
785-9997,484,0,4.8,86,4.88,444.4,400,44.84,486.8,80,8.89,44.9,4,8.48,4,False
786-8576,96,48,488.4,88,84.48,444.4,89,44.88,880.4,408,48.46,44.8,4,8.08,4,False
767-7878,404,0,406.9,49,88.44,464.4,444,44.8,449.8,69,6.44,40.4,8,4.89,0,False
768-6976,448,0,440.0,406,48.8,488.4,404,48.06,80.4,84,4.48,44.8,4,8.88,4,False
775-8769,88,0,449.4,89,80.46,488.8,404,44.08,488.4,88,44.84,8.8,4,4.84,4,False
798-9879,44,0,444.4,486,80.46,440.8,404,40.48,484.8,488,40.68,44.0,8,8.44,0,False
978-5967,480,0,448.6,449,49.68,464.8,404,44.46,444.8,444,6.88,44.6,9,8.4,4,False
799-6695,484,0,484.8,408,40.84,446.4,84,48.04,468.4,84,44.88,44.4,4,8.88,0,False
798-9986,88,0,484.8,446,80.86,484.0,449,48.9,440.8,96,9.94,40.8,4,4.84,4,False
797-7797,80,0,84.8,90,8.46,464.0,98,48.94,469.4,80,4.64,9.8,4,4.84,8,False
755-5595,446,49,488.4,404,46.44,488.4,448,48.46,494.4,446,8.64,8.4,4,4.44,8,False
786-8778,448,48,448.0,88,44.68,468.0,408,44.88,489.4,408,40.49,44.9,8,4.04,4,False
799-9855,440,0,484.4,99,44.89,468.4,409,48.86,404.4,446,9.08,40.4,8,4.89,4,False
785-9955,446,0,444.4,446,48.89,848.4,98,46.64,448.4,84,9.44,40.8,6,4.84,4,False
787-5698,406,9,88.8,400,48.08,844.8,409,44.64,49.9,86,8.6,8.4,4,4.44,8,False
977-7768,444,44,446.0,88,49.44,480.4,440,44.46,446.8,98,44.44,44.0,4,8.44,4,False
988-9876,484,0,488.8,84,46.44,488.4,94,44.84,488.4,44,44.89,9.4,4,4.46,4,False
779-8759,84,80,406.8,68,48.44,448.4,408,49.48,488.6,64,8.49,8.4,8,4.84,4,False
767-8959,64,84,448.4,68,49.48,499.4,48,46.98,449.8,99,9.89,48.4,6,8.86,4,False
988-8978,464,0,484.4,84,46.8,444.8,448,48.44,444.9,90,4.48,8.9,4,4.89,4,False
799-7898,484,84,444.4,408,44.04,448.8,488,49.44,486.8,46,8.88,6.4,8,4.68,4,False
767-8695,64,84,448.4,98,84.48,486.4,484,40.44,494.4,484,8.68,48.4,8,8.86,0,False
787-9589,440,44,444.8,84,88.68,484.9,44,49.94,466.4,448,4.49,9.0,48,4.48,4,False
758-5697,480,80,488.0,444,84.48,449.8,444,44.44,484.8,408,4.4,4.4,4,4.0,0,False
769-7987,40,0,486.8,89,84.46,488.4,84,44.84,448.4,408,44.49,44.8,6,8.84,4,False
799-6855,68,0,488.8,449,44.0,444.8,408,48.0,498.4,404,8.94,40.8,8,4.48,4,False
775-9888,444,0,408.4,480,88.48,444.8,404,48.09,448.4,98,8.04,8.8,4,4.8,0,False
799-5568,44,0,488.9,98,84.6,444.0,98,48.04,484.8,84,44.4,44.8,4,8.08,8,False
799-9878,409,0,444.8,44,84.88,469.4,48,44.44,464.8,94,44.89,9.0,8,4.48,4,False
799-6585,408,0,404.4,404,84.49,440.4,86,44.84,484.4,448,40.68,44.6,8,8.48,8,False
979-7675,49,44,464.9,444,48.84,448.4,98,40.44,444.9,444,9.84,9.4,4,4.46,4,False
756-7955,449,0,489.4,88,40.68,448.8,49,40.4,480.9,94,40.89,40.9,8,4.94,8,False
976-7866,88,0,448.4,409,49.84,444.8,94,48.0,484.9,409,6.44,9.4,8,4.48,8,False
798-7759,409,49,444.4,90,48.9,468.8,98,44.4,444.4,448,40.44,9.0,6,4.48,6,False
778-9958,48,0,84.4,44,44.94,444.8,88,48.46,404.8,444,9.06,40.8,6,4.94,4,False
975-7578,484,0,444.4,99,44.8,446.9,444,40.99,400.0,488,9.0,4.4,4,4.94,0,False
797-7567,44,44,468.0,89,48.08,444.8,448,40.84,484.4,98,44.8,4.4,4,4.08,4,False
786-5689,89,44,444.4,440,44.66,408.8,99,8.48,464.4,48,4.89,9.4,8,4.46,0,False
779-9759,484,0,494.8,406,88.44,494.4,408,44.88,444.6,84,40.44,8.8,8,4.49,0,False
798-5978,449,0,84.4,484,9.8,486.4,408,44.44,446.6,488,4.98,44.4,4,8.0,4,False
778-7959,404,44,488.4,404,48.48,444.4,484,49.08,444.8,68,40.86,44.4,4,8.89,4,False
978-9677,484,0,488.0,444,48.86,446.8,444,40.98,448.4,400,4.49,40.9,8,4.94,0,False
797-7755,46,0,90.8,444,48.89,444.4,48,44.99,494.9,46,8.44,9.8,4,4.84,4,False
757-5557,44,0,488.6,484,40.08,448.9,449,9.88,488.4,486,8.84,46.4,4,4.84,0,False
977-5779,469,0,444.8,84,44.48,484.4,440,49.64,484.4,64,8.9,40.0,4,4.4,4,False
798-8588,80,0,84.0,68,9.48,449.8,96,48.44,444.4,404,44.44,40.4,8,4.48,4,False
779-7585,40,0,444.8,84,86.84,484.0,444,44.44,446.9,404,9.46,9.4,8,4.84,8,False
779-7575,84,0,484.4,448,44.44,496.6,80,46.44,494.0,88,8.64,44.0,4,4.94,0,False
757-7875,8,0,489.0,99,48.68,480.4,408,44.84,486.4,84,44.88,6.4,8,4.68,4,False
797-9677,88,0,444.8,444,49.94,408.4,408,44.44,408.4,98,9.48,44.4,4,8.89,4,False
795-9598,404,0,464.0,408,44.88,484.4,48,44.44,444.4,94,8.0,40.6,8,4.86,8,False
757-7587,44,0,84.6,408,44.04,404.0,99,44.84,444.4,444,40.09,9.4,4,4.46,4,False
778-7986,466,48,448.8,446,49.89,488.6,46,44.86,448.8,44,8.48,44.4,8,8.08,4,False
797-6955,48,0,440.4,400,84.44,444.4,49,44.98,489.8,444,44.64,48.6,8,8.64,4,False
778-7875,84,0,444.0,404,86.89,484.8,88,44.98,484.8,409,6.04,44.8,4,8.49,4,False
986-5857,444,48,449.0,44,44.98,490.0,440,44.68,444.4,440,4.94,44.6,8,8.48,4,False
768-5958,486,0,480.8,406,48.89,484.9,444,48.0,448.9,86,9.44,8.8,8,0.98,4,False
988-8775,90,44,498.8,66,84.86,468.8,88,44.88,444.4,94,9.68,44.4,4,8.0,0,False
787-8587,64,0,489.8,444,84.44,408.8,98,8.84,480.6,406,8.48,40.8,8,4.94,4,False
796-9768,84,88,484.8,98,48.48,488.8,448,40.04,468.4,40,44.06,44.0,6,4.94,4,False
975-8877,84,0,449.8,80,44.98,444.4,404,44.48,488.8,89,44.64,44.8,4,8.84,8,False
977-7998,446,0,448.6,44,49.68,448.6,400,48.46,448.4,44,9.88,40.4,6,4.89,4,False
795-5998,440,48,444.9,444,84.44,484.4,84,44.68,480.8,444,44.44,4.4,8,4.94,4,False
799-9575,480,0,468.4,448,44.88,486.8,408,48.88,498.8,99,8.49,48.8,6,4.94,4,False
988-8578,90,0,64.8,94,40.44,494.4,94,46.84,448.4,80,6.44,44.4,9,8.08,4,False
975-8769,444,0,488.8,448,84.48,464.4,440,44.0,444.0,84,8.0,40.4,4,4.48,4,False
798-7555,489,0,464.4,68,48.46,448.8,44,44.44,440.4,444,6.8,40.8,8,4.48,0,False
789-5977,44,44,484.4,444,46.4,498.8,480,46.6,446.4,86,44.48,48.4,4,8.86,4,False
789-9695,480,0,484.0,404,44.84,440.4,408,44.44,409.4,64,9.44,8.4,8,4.84,0,False
986-8877,488,0,468.4,94,44.48,494.4,408,44.49,96.4,444,4.84,44.4,8,8.04,0,False
785-9778,84,0,498.8,80,88.44,484.0,89,48.9,488.8,96,6.04,46.6,4,4.48,4,False
979-7995,84,0,844.4,48,88.4,486.4,84,40.09,484.6,48,8.44,48.4,8,8.84,0,False
798-7877,99,0,448.8,48,44.84,448.8,440,48.8,448.4,440,6.44,44.8,9,8.86,4,False
989-5995,484,0,484.9,440,84.94,400.8,404,44.04,404.6,448,9.44,40.4,44,4.48,4,False
798-7587,89,0,449.4,44,44.96,444.4,68,48.4,444.9,400,9.64,40.8,4,4.48,8,False
757-6769,448,0,448.8,406,44.84,448.9,96,40.96,484.9,449,44.84,6.8,6,4.4,4,False
985-5877,480,46,484.4,408,48.44,444.8,444,49.04,404.0,448,9.48,44.6,4,8.4,4,False
976-9757,99,0,444.6,90,44.48,446.4,40,44.44,469.4,98,4.64,40.8,6,4.84,4,False
979-7796,86,0,448.4,444,49.44,446.9,69,48.44,448.4,446,40.94,9.9,8,4.64,4,False
977-6577,84,0,444.8,94,44.48,448.4,408,44.44,486.8,409,44.88,4.8,8,4.08,8,False
797-8769,489,0,444.6,480,46.44,486.0,484,48.46,486.8,408,6.48,44.6,9,8.48,4,False
976-9969,489,0,449.9,80,84.88,448.8,444,44.48,480.6,69,8.88,44.4,4,8.46,4,False
797-7879,96,88,488.8,448,84.46,404.4,84,44.44,444.4,84,4.98,40.4,48,4.84,8,False
786-7777,444,0,404.4,449,44.49,444.4,64,48.44,449.8,444,8.08,40.8,8,4.48,4,False
775-8585,48,0,408.8,40,84.86,448.9,94,49.46,444.4,448,40.0,44.8,8,8.86,4,False
987-5856,448,88,448.4,88,49.84,490.0,68,46.48,488.4,94,6.44,40.8,8,4.84,4,False
