Phone Number,Account Length,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,isFraud
777-9688,2011,112,21111.11,110,211.6,222.0,2011,22.02,21111.11,22,11.22,22.11,2,11.29,2,False
755-5955,2110,22,209.11,222,1111.62,21111.0,110,211.211,2112.11,222,22.112,2.2,6,2.92,0,False
769-5878,112,0,2112.9,911,22.911,2211.2,2110,22.22,2116.2,2211,20.611,22.2,2,11.92,11,False
798-8597,1111,0,262.0,99,22.1111,21111.2,202,211.02,2211.11,202,11.112,6.2,2,2.211,0,False
759-7797,1111,0,2211.11,2110,22.22,292.2,112,26.1111,222.2,1111,6.1111,9.2,2,2.26,2,False
987-7969,2112,112,110.11,92,211.611,299.9,222,26.99,220.11,222,2.69,26.6,11,2.211,0,False
786-6977,202,0,90.2,90,211.22,202.11,209,22.62,269.2,96,2.62,11.6,11,2.112,2,False
797-7796,110,116,290.11,2211,112.1111,2116.6,211,22.112,222.9,2211,9.62,11.11,2,2.011,2,False
978-5576,211,0,2011.6,2011,211.26,209.9,226,22.112,222.6,222,20.02,2.9,11,2.211,2,True
989-5975,1111,22,119.11,1111,211.22,21111.2,211,29.112,2611.2,226,2.26,9.11,2,2.112,2,True
988-7588,62,211,2112.2,206,22.92,2112.11,69,211.96,2119.6,2112,22.611,20.0,11,2.2,2,False
775-5858,92,112,21111.2,92,112.211,269.2,220,22.112,2011.11,1111,9.26,6.2,2,2.112,11,False
777-9987,2116,0,21111.2,2011,112.211,222.9,2211,22.06,200.2,222,9.02,20.2,9,2.112,2,False
797-6777,21111,0,21111.2,200,26.1111,21111.9,112,22.1111,2112.6,112,11.112,11.11,9,2.011,11,False
788-5959,112,29,2611.11,222,211.29,2116.9,119,211.119,229.2,211,22.22,0.0,0,0.0,2,False
958-7695,2611,0,209.2,62,1111.6,2211.11,119,211.22,2110.2,1111,6.26,22.11,2,11.26,0,False
788-6977,2211,0,229.11,202,22.211,202.6,112,22.22,2110.11,99,22.62,2.9,2,2.211,2,True
777-8789,99,0,222.2,202,29.6,99.2,2211,11.22,222.6,226,9.112,2.2,2,2.011,2,False
987-5778,2211,0,2211.2,211,29.112,2112.6,96,211.69,2116.9,92,2.06,9.2,2,2.26,2,False
757-7978,222,0,2116.11,112,211.62,222.2,202,211.1111,2116.2,222,2.011,211.0,11,11.112,2,False
787-7775,2112,0,220.2,119,211.911,2112.11,1111,211.92,229.11,200,11.1111,2.11,11,2.26,0,False
989-8957,21111,0,2119.6,92,211.211,2110.2,2211,22.22,21111.2,29,2.22,20.11,2,2.92,2,False
795-6758,611,112,2011.11,229,1111.11,222.2,206,22.011,222.6,112,9.66,22.11,2,11.1111,2,False
799-5959,1111,0,220.2,226,1111.22,2211.9,2011,22.26,21111.6,1111,2.22,22.2,2,11.119,2,False
989-9677,202,0,2211.6,112,29.112,21111.6,911,211.211,2112.2,112,11.211,20.11,6,2.112,2,False
779-6555,22,0,202.6,119,112.22,2611.0,96,211.116,2611.2,2112,22.06,11.11,11,2.22,0,False
986-8665,1111,0,222.2,222,29.611,2611.11,222,22.119,2112.2,112,11.22,0.0,0,0.0,2,False
795-7776,2011,0,220.6,222,1111.11,262.2,2011,211.96,202.2,611,9.06,9.2,11,2.112,0,False
977-5557,2112,0,222.11,1111,20.66,21111.0,222,22.112,2911.2,220,11.112,20.2,2,2.119,2,False
776-5577,110,0,222.11,62,22.211,2112.6,222,211.22,292.11,611,11.1111,211.9,2,2.29,2,False
798-7998,262,0,21111.2,911,22.911,222.0,202,20.112,226.9,96,22.22,20.2,2,2.211,2,False
758-8779,220,0,99.2,62,26.9,2211.0,116,211.1111,222.2,92,9.112,26.2,11,2.112,2,False
789-9685,96,0,226.9,2011,22.02,226.9,92,20.99,2112.2,202,22.211,20.11,11,2.211,2,True
977-5578,2611,0,2611.2,2112,22.211,220.2,112,20.22,262.0,222,2.1111,22.6,2,11.211,2,True
985-7778,22,0,2112.2,226,211.116,21111.11,226,20.0,292.2,222,211.22,11.0,11,2.1111,2,True
798-6888,2211,211,220.11,202,20.29,222.11,2211,29.116,21111.11,200,2.211,20.2,11,2.211,2,False
777-5655,220,0,2112.2,206,112.11,202.9,20,22.22,222.11,21111,20.09,9.11,11,2.611,2,False
779-5559,22,0,21111.0,112,112.211,2112.11,229,29.26,292.2,112,11.6,22.9,2,2.02,11,False
777-7787,222,0,260.9,209,22.1111,222.2,2112,22.26,220.2,92,11.22,22.9,22,11.211,2,False
777-7788,611,0,202.6,611,1111.29,2112.6,2211,22.119,292.6,200,11.62,20.9,6,2.92,2,False
957-8797,92,0,209.2,2112,1111.116,0.0,0,0.0,2211.2,92,2.119,22.11,6,11.29,2,False
986-5678,911,0,21111.2,22,26.911,1106.6,66,26.06,222.2,911,6.29,2.2,2,0.112,2,False
975-9699,22,0,229.0,211,211.1111,2112.0,112,22.22,21111.6,69,20.22,11.6,11,2.112,2,True
769-8758,2116,0,202.11,611,112.22,2011.11,911,22.211,222.0,229,20.011,9.11,2,2.611,0,False
756-7877,22,0,21111.11,116,29.2,2211.9,112,22.911,2211.2,206,9.69,9.11,2,2.112,0,True
989-6757,96,20,2011.6,90,211.26,206.2,2112,22.112,226.11,2211,11.611,211.2,2,11.62,0,False
798-5778,112,0,92.11,229,26.1111,260.2,211,22.211,1111.2,200,11.99,2.0,11,2.119,2,False
778-8859,22,0,266.11,202,211.112,262.0,2011,22.29,262.2,1111,22.112,211.11,11,11.119,0,False
786-9575,22,0,2116.2,202,26.1111,90.0,202,2.611,2011.2,226,9.211,2.11,11,2.92,2,False
767-8756,222,112,2211.2,119,1111.211,2116.11,222,22.1111,229.2,112,22.22,22.11,2,11.22,2,False
785-8879,222,0,2112.2,2211,211.116,2119.6,112,22.02,21111.2,116,6.119,20.0,11,2.2,2,True
759-5985,2112,29,2211.11,96,29.11,222.11,226,20.112,222.2,209,9.112,2.11,2,2.22,0,False
777-6955,2116,0,202.2,211,22.116,229.11,92,211.66,211.2,92,11.112,9.11,11,2.611,0,False
797-7755,911,0,2112.9,2011,26.112,2119.6,90,22.02,2110.0,222,20.1111,22.0,2,11.211,0,False
777-6596,112,29,226.11,211,22.92,226.2,611,20.92,299.0,222,11.96,2.2,2,2.22,2,False
765-6855,2211,0,2211.11,226,22.29,2116.2,92,22.112,220.2,2211,20.1111,9.0,211,2.211,2,True
765-7688,116,0,222.2,222,110.22,2211.6,220,211.1111,2116.2,62,20.611,20.11,11,2.112,2,False
785-9875,21111,0,2110.11,226,22.62,2112.11,2011,22.96,2211.2,202,6.66,20.0,11,2.2,2,False
767-6776,21111,0,222.11,200,20.011,299.2,2011,26.911,222.2,229,20.911,22.11,2,11.29,0,True
989-7595,1111,0,229.2,2211,20.1111,2119.2,112,26.22,2116.2,2011,22.1111,22.9,2,11.211,2,False
975-5999,2211,0,222.2,112,22.22,226.2,202,29.22,2611.6,222,22.09,11.2,11,2.22,11,True
775-8888,2116,0,2611.2,1111,22.211,229.11,229,22.29,229.2,90,22.22,9.11,2,2.611,2,False
775-6875,112,0,262.0,2211,22.112,2011.0,2112,22.611,2011.2,112,9.116,11.2,2,2.22,11,False
767-8767,62,0,2211.2,222,22.1111,269.11,202,22.22,2911.6,92,11.22,20.11,11,2.211,2,False
988-5885,222,0,112.6,92,211.112,2611.2,222,22.29,220.11,211,6.112,11.6,211,2.112,2,False
797-8659,1111,20,202.2,92,1111.112,299.2,2211,26.92,226.11,220,9.22,2.11,2,2.92,2,False
776-5955,911,0,2211.6,2211,22.116,226.2,1111,211.1111,21111.11,96,22.29,6.11,2,2.2,6,True
785-5785,2211,0,21111.11,611,119.66,209.11,911,22.1111,220.6,209,9.211,9.2,2,2.26,2,False
988-5889,2,0,2112.2,206,110.96,2112.9,206,22.22,2112.11,211,6.1111,20.0,11,2.2,11,True
769-6898,911,116,2611.0,112,211.116,2611.2,2211,211.112,222.2,220,2.22,11.0,2,2.26,6,True
797-5957,2011,0,2112.6,1111,22.22,2211.2,2011,22.1111,2112.2,222,11.11,11.2,11,2.26,2,False
958-6759,2211,110,21111.11,202,112.211,21111.2,2211,211.119,21111.0,112,20.1111,22.6,2,11.211,0,False
985-7658,99,0,2116.2,22,211.119,222.11,2011,211.211,21111.2,211,20.112,2.9,2,2.211,11,True
797-5785,2011,0,2110.2,2112,110.611,92.2,1111,11.11,2112.2,2112,11.211,11.2,11,2.22,2,False
787-7775,222,0,222.11,112,1111.211,262.11,92,211.211,222.0,206,9.26,11.0,11,2.26,2,False
795-5777,229,20,222.11,2112,211.211,226.11,92,211.1111,229.9,220,6.211,20.2,6,2.211,0,False
797-9977,260,0,2112.9,2116,119.911,220.11,2112,211.02,229.11,202,9.112,211.9,2,11.211,2,True
787-9786,226,0,220.9,112,211.1111,2211.2,112,211.22,2116.2,226,11.1111,2.9,2,2.211,2,False
769-7959,90,22,222.11,92,22.22,2112.2,90,29.69,222.2,2011,20.0,6.2,22,2.211,2,False
769-9777,2211,0,21111.11,112,119.2,2112.2,22,211.911,222.11,92,11.11,9.6,2,2.119,0,True
766-9978,222,1111,292.11,2112,1111.112,222.2,99,22.99,222.2,90,9.112,20.2,2,2.211,2,True
757-7987,911,0,1111.2,96,9.119,202.2,226,22.211,220.11,92,9.22,20.2,11,2.112,0,False
759-7956,202,0,222.2,22,116.26,2211.2,90,29.22,2911.2,99,11.211,2.0,6,2.119,2,False
775-7797,110,0,2112.11,119,211.26,2112.2,211,22.29,21111.11,2112,20.119,22.11,2,11.29,0,False
985-6559,222,0,226.11,222,22.112,2211.2,911,211.119,2116.0,92,20.62,22.11,11,11.22,2,False
778-8789,2112,0,2911.2,200,1111.22,2211.11,911,22.611,222.11,222,20.2,6.2,2,2.112,0,False
975-6797,1111,0,2011.9,22,1111.112,222.11,92,211.26,222.9,2011,22.26,211.0,11,11.112,2,False
759-5858,99,0,21111.2,202,211.02,2011.2,2011,22.22,209.0,911,9.2,11.11,11,2.1111,2,True
795-5787,112,0,2211.9,116,1111.2,2211.6,2011,211.211,202.2,2011,9.06,22.11,11,11.116,11,True
778-9779,26,0,222.2,62,20.22,262.2,62,22.22,292.11,911,11.22,9.2,6,2.62,2,False
987-6797,112,0,21111.11,206,26.06,222.11,222,29.011,2211.2,2112,22.11,11.9,11,2.2,2,False
989-7785,2110,0,222.0,222,116.1111,292.2,119,26.1111,222.6,99,20.92,2.9,2,2.211,2,False
798-9775,211,0,292.11,222,1111.22,262.2,1111,22.22,200.11,62,2.112,20.11,6,2.92,2,False
758-9858,2,0,206.2,112,1111.22,2112.2,1111,211.119,21111.11,22,2.211,22.0,11,2.92,11,False
787-8887,119,22,21111.0,2011,112.96,2112.11,202,22.116,202.9,2112,9.09,20.11,11,2.112,2,False
766-8785,2112,0,222.11,1111,20.29,2211.11,92,20.2,222.9,911,6.66,211.2,11,11.2,11,True
985-9789,2011,0,2119.11,96,22.011,2211.2,92,22.119,222.2,116,20.02,22.0,11,11.22,11,False
985-5589,2011,0,2211.2,222,29.112,222.11,20,22.96,2116.2,1111,6.22,211.11,11,11.211,2,True
797-7979,22,211,222.9,209,29.119,2112.6,92,22.2,2011.11,209,9.22,11.11,6,2.22,2,False
797-5689,202,0,2116.2,226,26.119,2110.2,222,22.011,202.11,209,9.1111,2.11,11,2.92,2,False
787-9998,2112,22,2211.2,202,22.211,2211.2,222,22.29,292.0,911,11.119,22.6,11,11.211,2,False
759-6575,262,0,296.6,211,1111.22,220.2,29,22.22,292.11,29,11.22,22.11,11,11.1111,2,False
769-9775,2211,0,222.9,2110,1111.22,1102.6,22,211.22,292.11,112,11.62,11.11,2,2.29,2,True
787-7887,69,112,292.9,611,1111.211,292.6,90,26.29,21111.0,229,6.119,211.2,2,11.116,2,False
755-6775,2211,112,22.9,611,2.611,2112.2,112,22.22,2611.2,2211,2.1111,211.11,11,11.119,2,False
788-7598,112,110,262.11,222,22.611,2211.11,2110,211.112,2112.11,1111,6.92,2.11,2,2.22,0,False
756-7777,22,0,222.2,20,1111.9,2112.2,222,22.211,2211.11,202,20.26,22.11,11,11.112,0,False
777-9669,26,0,202.0,69,112.611,2211.2,220,29.211,220.11,1111,20.112,9.6,11,2.119,2,False
767-7767,112,0,2211.2,209,112.92,222.11,116,20.112,2119.11,1111,211.02,22.11,2,11.92,11,False
795-7988,222,0,229.0,112,20.211,2112.11,2011,211.92,2119.11,92,11.112,22.11,11,11.22,2,False
988-5577,222,0,266.2,92,211.22,2211.2,29,29.22,222.2,1111,20.22,11.9,11,2.2,11,True
787-7597,911,0,2112.2,202,22.1111,2112.2,911,22.911,2116.11,110,20.62,9.2,11,2.112,2,False
989-9775,26,0,222.2,211,29.09,2112.2,1111,22.116,92.6,92,2.22,26.2,11,2.112,2,False
789-9688,66,0,220.11,2011,211.99,2112.11,22,22.62,292.11,21111,11.1111,20.11,2,2.112,2,False
987-7795,220,0,2211.11,222,110.1111,226.9,222,22.29,222.2,202,9.22,9.9,2,2.62,2,False
758-9797,202,0,2011.2,2211,112.1111,2112.11,911,211.26,292.2,22,11.62,22.2,11,11.112,11,False
759-9557,112,112,2112.11,92,119.1111,21111.11,222,211.6,206.11,222,9.112,211.0,2,11.112,0,False
776-7696,21111,119,2119.9,202,20.211,21111.11,22,22.112,2211.2,1111,11.29,6.2,11,2.112,11,False
769-5579,21111,0,1111.6,92,9.211,21111.2,1111,22.112,222.2,220,11.0,22.2,11,11.22,2,False
977-7755,2011,112,21111.11,211,26.2,222.9,2011,20.116,222.2,220,22.02,20.6,11,2.116,2,False
978-7557,92,0,209.11,200,211.62,2119.6,202,26.22,206.2,1111,9.11,22.2,11,11.0,2,False
776-9589,2112,0,296.2,119,1111.112,21111.11,112,211.22,2110.0,2112,22.211,11.2,6,2.2,2,False
779-5888,21111,0,266.11,222,211.116,2211.11,222,22.2,220.2,2110,9.211,22.11,2,11.29,0,False
769-7989,2112,211,2211.2,96,29.22,269.9,202,22.92,229.2,112,20.112,2.2,2,2.92,2,False
759-7877,2211,0,2011.0,92,112.112,2110.9,2211,22.1111,2211.11,2112,22.011,22.6,9,11.92,2,False
798-5569,222,0,222.11,90,22.211,2112.2,110,29.9,222.11,202,9.112,6.0,11,2.62,11,False
795-7968,2011,0,2116.11,202,26.62,220.2,2112,22.92,222.2,222,20.211,22.2,2,11.29,2,False
755-9858,269,0,266.2,2011,211.112,21111.2,1111,211.211,2112.2,222,22.911,211.11,11,11.211,11,True
798-5776,222,211,2112.0,110,110.92,226.2,1111,211.112,2116.9,112,2.06,9.11,2,2.611,2,False
978-8568,112,0,1111.9,92,22.6,2911.9,222,26.211,2112.11,911,20.22,20.2,2,2.211,0,False
987-9899,2211,1111,226.6,112,22.92,222.11,119,9.26,220.2,99,9.92,2.9,2,0.211,0,False
776-5977,2011,1111,220.11,202,211.29,2011.11,112,22.22,112.2,22,11.911,211.9,2,11.211,2,True
989-5977,202,0,2211.6,119,20.26,299.6,92,26.92,1111.11,62,2.2,22.11,11,11.22,2,False
769-6788,2211,22,292.6,2011,1111.119,110.0,116,6.11,220.11,112,11.22,211.6,22,2.22,2,False
757-7785,211,112,220.11,226,1111.211,292.2,1111,26.112,226.2,92,22.02,20.11,2,2.92,6,False
985-7779,202,211,220.11,96,112.211,21111.11,22,22.29,2011.0,222,9.22,9.2,6,2.112,2,False
985-7789,229,0,2110.0,911,211.11,2112.2,202,29.211,262.2,2211,22.211,22.11,6,11.1111,2,False
789-9978,62,112,262.2,222,22.29,202.6,2211,22.611,2011.2,222,9.26,9.2,2,2.211,0,False
777-5755,112,0,292.2,226,112.112,262.2,99,22.211,226.11,222,9.22,22.0,11,11.211,11,False
985-6798,62,0,226.2,1111,22.92,2211.11,92,22.62,21111.6,69,20.22,22.11,11,11.1111,11,False
755-9766,2211,0,209.2,2011,211.6,202.11,222,11.62,262.11,206,2.1111,2.11,2,2.22,2,False
987-7758,21111,0,222.2,2211,22.11,229.11,611,22.211,222.2,112,9.112,211.6,11,11.62,2,False
789-9685,211,22,2211.9,911,22.112,220.11,2011,22.112,202.11,92,2.2,22.2,11,11.02,2,False
755-5797,1111,0,1111.2,222,22.112,222.6,20,211.112,290.6,211,11.1111,22.6,11,11.211,2,True
795-7559,222,0,222.11,222,116.112,209.2,202,22.112,262.2,92,2.2,9.2,11,2.112,11,False
767-9795,2211,0,21111.9,2112,22.02,222.11,209,20.62,222.11,92,22.211,6.11,2,2.26,0,False
757-6766,222,211,220.0,92,211.2,222.11,26,22.011,2112.11,112,20.611,6.2,11,2.211,2,False
796-9979,20,0,2112.11,2211,211.911,21111.6,202,211.62,2112.11,211,6.1111,20.11,2,2.112,2,False
759-9868,90,0,2211.6,2011,22.211,292.2,2112,26.211,292.11,1111,211.211,20.11,2,2.112,0,False
769-5797,119,0,911.11,1111,211.116,299.6,222,26.92,206.2,202,9.211,6.11,2,2.26,0,False
797-7797,222,0,226.11,2112,116.116,2112.11,206,211.96,21111.2,2011,6.22,11.11,2,2.22,0,False
776-5995,226,0,202.9,202,112.112,2112.2,211,211.211,262.2,29,2.2,9.0,2,2.211,2,False
776-9595,2011,0,226.2,112,22.119,2211.2,110,29.211,2110.2,222,20.1111,11.11,2,2.11,2,False
797-8677,112,0,222.2,22,26.116,222.9,1111,29.22,2211.2,202,11.02,20.11,11,2.112,2,True
758-7577,220,0,211.9,92,11.22,21111.2,112,22.96,209.6,22,2.911,22.11,2,2.0,2,False
988-6959,1111,0,222.11,112,29.1111,2911.2,90,26.22,119.6,202,2.011,22.11,11,11.26,2,False
955-7855,911,0,290.2,229,112.1111,2112.2,20,211.1111,2112.11,220,11.22,22.0,6,11.211,0,False
765-6756,222,0,2110.6,1111,22.2,2011.2,222,22.69,202.6,22,9.22,211.6,11,2.22,11,False
986-9758,202,0,21111.2,92,26.911,21111.0,222,211.911,229.2,2211,9.119,211.11,2,11.611,2,True
787-9697,2211,0,266.11,222,211.112,2116.2,911,20.011,2011.6,92,9.211,211.6,2,2.22,2,False
768-5765,2011,0,229.11,2011,22.911,202.11,119,22.22,21111.0,226,20.29,22.9,2,11.211,2,False
778-5975,112,0,299.11,222,1111.1111,2911.2,220,26.22,2112.2,222,22.211,2.0,20,2.119,0,False
765-9759,222,0,21111.2,226,112.22,21111.0,911,29.112,2112.2,206,6.1111,9.2,2,2.26,0,False
767-7979,229,0,2211.2,110,29.112,292.2,222,26.211,21111.2,202,11.22,9.2,2,2.62,2,False
779-9878,2112,0,2611.2,2211,22.211,2112.9,22,22.92,2211.11,202,9.1111,20.2,2,2.119,2,False
755-5787,229,0,92.2,2011,26.02,262.2,200,22.211,2011.2,29,9.22,2.11,11,2.92,2,False
775-7677,222,0,2119.2,1111,112.2,229.0,119,211.62,2611.0,226,2.116,2.2,11,2.92,11,False
757-9957,226,1111,2211.0,2011,20.06,262.2,206,22.22,2011.2,202,9.26,22.11,2,11.29,2,False
778-7557,92,0,222.2,911,116.06,2119.2,119,26.2,11112.2,911,211.1111,11.2,11,2.22,11,False
798-8777,90,0,222.0,911,112.22,2112.0,2011,211.9,2112.11,222,22.2,22.2,6,11.1111,2,False
957-7556,222,112,222.11,911,112.1111,2110.11,2011,211.112,2112.11,202,6.112,211.0,2,11.112,0,False
797-9758,611,211,290.0,2112,112.11,226.6,26,9.92,222.11,220,6.112,22.2,2,11.29,2,False
779-5557,2110,0,222.11,229,26.22,2112.2,2211,20.26,220.2,92,9.211,11.2,2,2.1111,2,True
979-5769,222,29,2911.2,1111,1111.22,2611.2,911,22.11,2611.0,911,2.116,11.2,6,2.22,11,False
785-7557,266,0,299.6,911,1111.911,222.11,99,211.22,296.11,220,11.116,2.2,11,2.92,11,False
989-5799,62,0,200.0,911,22.0,2211.11,911,22.211,2211.0,222,9.112,20.2,2,2.211,0,False
765-7957,211,22,260.6,1111,22.11,2211.2,29,211.96,222.0,92,11.1111,9.11,2,2.112,2,False
975-7577,2211,26,21111.2,92,26.911,260.11,222,211.62,2211.11,1111,9.112,9.9,11,2.62,2,False
777-7959,2112,0,2112.11,222,26.22,222.2,22,211.22,2211.0,2011,11.02,22.0,2,11.22,11,True
758-7796,220,112,292.11,222,112.69,229.11,222,20.99,2116.11,202,6.211,6.11,22,2.2,2,False
787-8955,211,0,11011.2,206,112.112,21111.0,2211,211.911,21111.2,226,20.119,11.11,11,2.11,0,True
768-9885,112,1111,2911.0,206,112.112,21111.6,206,211.06,260.2,112,22.22,2.2,11,2.0,2,False
799-5967,2211,0,22.11,1111,22.1111,202.0,222,22.112,222.9,2211,11.112,6.6,11,2.211,2,False
796-6798,2112,20,2011.2,62,22.1111,1122.11,29,29.02,2611.2,92,2.26,6.11,11,2.2,2,False
796-5876,112,0,2110.11,1111,110.69,2112.2,202,22.211,220.2,92,2.611,20.0,11,2.2,2,False
758-7555,202,29,222.2,116,116.11,1122.11,209,26.22,2110.2,220,22.62,22.11,2,11.116,0,False
768-7795,202,0,116.11,911,22.26,2011.2,1111,9.29,202.11,112,9.29,211.2,11,11.116,2,False
758-5896,1111,0,2112.11,99,22.116,222.11,2211,22.116,2112.2,1111,11.29,2.9,2,2.211,11,True
799-6975,112,0,21111.2,202,211.02,2112.2,222,20.211,2211.11,92,11.112,22.11,2,2.211,0,False
987-9665,202,0,222.11,1111,29.611,2112.2,911,22.6,226.2,96,2.92,11.9,11,2.119,6,False
799-5597,2110,0,2011.9,611,112.66,292.11,911,26.11,2112.11,2211,11.96,22.2,2,11.22,11,False
989-6588,222,0,21111.11,2011,20.02,222.11,2211,22.2,1126.2,2112,22.211,22.11,11,11.1111,0,False
758-5757,229,0,2112.0,2211,26.69,2116.9,92,22.112,21111.11,226,11.1111,22.2,2,11.22,2,False
979-7996,290,0,222.9,1111,29.02,2211.0,222,211.96,2211.2,112,20.92,20.0,2,2.2,11,False
759-9577,112,0,2116.11,92,20.22,2112.11,2110,22.99,260.11,911,2.22,22.2,11,11.02,11,False
975-9557,211,0,2611.6,1111,22.112,21111.2,911,22.09,262.2,2011,22.29,11.6,9,2.112,0,False
977-7777,200,29,2211.6,222,116.112,2211.9,112,22.911,202.2,200,9.112,11.9,11,2.2,2,False
797-5777,20,110,2211.2,22,22.1111,220.0,92,22.211,222.9,611,11.26,9.2,2,2.112,11,False
778-5665,222,0,211.11,229,211.112,2911.2,92,26.1111,2211.11,92,22.211,22.2,2,11.22,2,False
778-5859,222,0,92.2,911,26.112,2211.0,2112,29.1111,220.0,222,20.11,20.6,11,2.116,2,False
977-7567,611,0,92.2,911,26.0,222.6,110,22.1111,2211.11,1111,9.62,20.2,2,2.211,0,False
759-8788,22,0,226.11,911,1111.22,222.11,209,211.112,222.2,229,20.92,11.2,11,2.22,2,True
777-7869,92,0,21111.11,62,22.211,21111.11,96,211.11,2119.6,92,11.1111,20.11,2,2.112,2,False
799-9888,2112,22,290.11,911,112.1111,229.0,222,22.22,2211.2,112,9.22,20.6,2,2.116,2,False
985-5875,2211,116,292.9,206,110.211,2611.2,2211,22.011,2119.2,611,11.112,9.11,11,2.611,11,False
987-6787,222,0,21111.2,222,112.112,292.2,229,26.22,222.0,211,6.211,20.0,22,2.2,2,False
755-5875,911,0,229.11,222,110.112,292.9,2112,26.112,2611.11,2211,2.211,22.0,2,11.22,0,False
786-5978,202,0,21111.0,92,26.116,202.9,200,22.62,290.2,220,11.112,20.2,20,2.211,0,False
789-6887,911,0,2211.0,2112,29.22,290.2,2011,26.211,290.0,66,211.011,20.2,2,2.112,0,False
798-7556,202,112,2112.2,202,22.112,222.9,2211,211.02,262.6,21111,2.112,11.2,11,2.22,2,False
779-9767,200,112,2211.2,2211,22.211,2110.9,202,29.611,292.0,206,11.62,22.6,9,11.2,11,False
977-9597,2211,0,2911.9,222,1111.11,222.0,2011,29.11,11211.2,2211,22.09,211.2,2,11.116,2,False
775-5565,611,211,222.2,62,116.22,2112.2,1111,211.2,222.0,611,2.1111,20.11,2,2.211,0,False
786-7857,112,0,222.2,202,112.119,2116.2,611,20.22,2112.11,2112,22.1111,9.11,2,2.112,0,False
769-6995,229,26,2112.0,200,22.22,2211.11,222,22.211,2011.11,2011,9.26,22.6,11,11.211,2,False
787-5557,211,0,2112.6,92,26.29,2911.11,112,26.116,1162.9,206,26.22,9.2,2,2.26,2,False
757-7769,911,110,220.11,22,211.211,2112.2,2011,211.11,21111.11,1111,11.22,22.0,11,2.92,2,False
977-6788,2119,0,262.11,222,22.26,292.9,2112,26.2,2611.11,96,2.112,22.2,211,11.02,0,False
788-9679,112,211,222.11,226,29.22,220.2,2211,20.26,2211.11,110,22.011,20.6,2,2.116,2,False
795-5779,229,112,222.0,99,1111.112,21111.2,119,211.211,2112.11,96,20.112,22.2,11,11.011,2,False
777-5997,2211,0,2119.11,119,211.611,292.11,911,26.1111,2112.0,211,6.11,9.11,11,2.112,2,True
758-7695,2011,0,292.6,99,29.112,222.2,911,211.29,229.2,220,20.112,22.0,9,11.211,2,True
988-5877,2119,0,2119.0,220,211.611,2112.9,911,22.11,222.0,220,22.22,22.2,2,11.22,0,False
757-5995,202,0,2112.11,2211,119.92,299.2,99,26.911,2611.2,1111,2.112,20.0,2,2.2,2,False
797-5759,229,0,2112.6,1111,112.119,202.2,112,22.22,262.2,29,22.119,11.11,2,2.1111,2,False
798-5959,2211,0,2119.11,2211,22.22,220.2,911,22.116,2211.2,116,2.1111,211.2,2,11.112,2,False
785-6775,2112,1111,222.2,200,110.22,292.0,1111,26.29,21111.2,222,22.2,11.2,11,2.2,2,False
779-5967,1111,0,222.9,202,20.02,260.2,92,211.611,21111.11,2110,20.119,22.2,20,11.011,0,False
985-9787,96,22,222.6,911,22.09,2116.11,2110,22.29,21111.6,22,2.22,20.11,6,2.92,2,False
986-9788,911,0,269.9,22,211.1111,21111.11,21111,22.26,222.6,2011,6.22,11.11,2,2.11,2,False
755-9987,11,0,21111.0,220,112.211,2011.2,229,22.112,220.11,119,2.62,22.2,11,11.112,11,False
797-7977,22,22,202.9,112,112.1111,202.0,202,22.09,229.2,92,9.119,22.11,11,11.011,0,False
797-5876,211,22,2211.11,229,1111.112,2112.0,2011,211.22,220.9,206,22.29,9.2,2,2.112,11,False
788-8998,20,0,269.2,2211,211.1111,222.2,2211,22.02,21111.0,2211,22.119,20.11,11,2.112,2,True
985-5589,2011,0,2119.11,202,20.611,2211.2,222,211.99,2112.2,202,22.112,20.6,6,2.116,0,False
767-5598,200,0,2211.11,96,29.26,292.9,119,26.112,2112.11,911,22.11,22.2,2,11.26,2,True
778-5887,26,0,262.9,200,22.112,2110.2,21111,29.116,2211.11,211,6.2,20.2,22,2.211,11,False
775-7697,2211,26,21111.11,220,22.66,21111.2,222,211.211,262.11,2211,2.22,11.6,2,2.112,2,False
987-9766,2011,211,220.2,1111,29.02,209.9,2211,9.112,2611.2,99,2.26,11.2,2,2.1111,11,False
767-5987,202,0,2119.2,26,112.211,2116.2,611,211.22,222.0,92,20.911,11.11,11,2.22,11,False
795-9579,262,0,1122.11,200,112.29,2110.2,21111,29.1111,222.11,202,20.112,2.11,11,2.22,2,True
757-8899,222,0,222.2,22,22.211,1120.9,211,22.211,2112.2,226,2.02,20.2,2,2.112,2,False
986-5887,202,0,226.9,92,22.92,222.11,222,9.22,222.11,92,11.211,22.2,11,11.011,11,False
798-7775,220,0,292.6,2211,112.22,206.2,2011,22.112,21111.2,911,22.22,20.11,11,2.92,2,False
767-8877,202,116,96.11,1111,26.112,229.6,92,211.22,266.11,222,2.211,20.11,2,2.211,2,False
777-7875,1111,0,2112.9,96,22.22,262.6,202,22.211,2011.9,206,9.22,22.2,11,11.92,11,False
797-6568,92,0,222.2,222,211.02,2211.2,112,22.119,2116.11,110,6.211,211.11,11,11.119,2,False
