Phone Number,Account Length,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,isFraud
777-9759,233,0,233.9,223,26.3,222.2,222,29.06,222.0,226,9.93,3.6,3,2.32,2,False
778-7589,222,32,232.2,209,26.23,222.2,222,23.32,203.3,203,9.33,20.3,3,2.23,0,False
977-7977,22,23,209.2,23,33.63,233.6,63,23.62,203.3,222,9.23,2.2,3,2.92,2,False
757-5555,222,0,230.0,69,23.3,233.9,23,22.3,290.6,222,3.33,9.2,23,2.32,0,False
767-8599,92,23,232.2,92,39.32,236.0,33,23.32,290.3,223,3.32,22.3,3,3.32,3,False
979-9789,33,0,263.2,200,23.22,223.2,32,9.33,293.3,223,3.22,22.3,3,3.26,2,False
767-7568,3,0,299.2,206,33.36,232.3,22,23.92,222.0,33,9.63,23.3,3,3.39,3,False
797-9875,92,0,222.6,32,36.99,320.3,32,22.22,230.2,220,6.23,2.2,3,2.23,0,False
766-9879,202,0,222.2,93,36.06,230.2,33,22.26,229.3,222,9.39,2.2,2,2.03,3,False
767-7959,222,30,232.0,23,26.23,263.3,92,22.09,220.0,33,22.23,20.3,3,2.92,2,False
797-7797,9,32,293.3,230,32.93,202.6,93,22.22,292.2,202,3.6,23.3,2,3.39,2,False
795-9988,23,0,223.2,230,29.32,223.2,203,22.09,222.2,33,3.32,22.2,2,3.29,0,False
755-9768,23,22,232.0,63,23.32,233.3,232,22.0,263.2,209,22.32,23.2,3,2.22,2,True
797-7578,23,0,230.2,222,39.23,236.2,222,23.32,223.2,200,3.23,9.2,3,2.23,0,False
775-5777,222,33,222.9,203,29.23,223.2,203,22.2,262.6,226,2.22,23.3,3,3.63,2,True
775-7557,93,0,290.2,63,32.33,262.2,62,22.29,230.0,92,3.33,3.3,2,2.33,0,False
775-5777,33,0,226.2,222,29.99,222.9,223,29.22,229.6,30,9.33,22.3,2,3.22,2,False
755-5998,39,0,260.9,93,22.33,232.2,63,22.33,223.2,92,22.3,3.0,3,2.33,3,False
796-6997,32,0,223.2,90,33.33,263.0,99,23.36,232.2,90,6.93,22.3,3,3.29,2,False
988-5587,232,0,222.0,90,22.23,232.6,200,23.22,223.2,93,3.26,22.3,2,3.32,0,False
957-5955,22,32,233.9,90,23.2,222.0,32,23.02,229.2,39,3.06,9.3,2,2.32,6,False
777-6659,229,0,332.3,223,36.33,292.2,202,26.33,292.0,33,3.39,20.2,6,2.32,0,True
797-6779,202,0,230.3,22,22.29,232.2,222,22.23,262.2,63,22.92,23.0,6,3.32,0,False
979-6678,93,22,232.2,203,22.32,262.3,223,23.32,236.6,90,3.2,22.3,2,3.29,2,True
758-5887,63,0,223.0,202,22.26,266.2,222,22.62,222.2,223,20.03,23.2,2,3.32,2,True
989-9997,262,0,203.2,20,22.92,222.3,222,23.26,223.6,226,20.06,2.3,3,2.22,0,False
776-9856,30,0,233.9,92,32.22,203.9,202,22.33,232.3,222,6.33,22.6,3,3.23,3,False
775-7879,203,22,222.3,33,29.02,239.6,202,20.32,263.3,32,22.02,6.9,2,2.36,2,False
797-6555,32,33,239.2,206,22.03,229.3,202,22.23,223.2,203,9.6,23.0,23,3.32,2,False
787-5897,92,0,222.2,203,36.22,222.6,223,29.09,222.3,203,9.96,9.0,2,2.23,2,False
987-6858,22,0,222.3,222,22.29,306.3,222,26.02,296.3,32,3.32,9.9,2,2.62,2,False
775-7658,62,0,326.3,33,33.96,229.3,29,22.22,223.2,202,22.39,23.3,9,3.39,2,True
797-5687,239,23,223.9,202,29.36,223.3,226,22.33,293.2,232,3.23,22.3,9,3.29,2,False
795-5865,220,22,262.9,203,23.32,263.3,22,22.33,223.2,206,3.02,3.3,2,2.22,2,True
759-7558,233,0,222.2,222,29.22,223.2,223,9.29,222.3,223,20.2,22.0,2,2.39,3,False
757-9577,223,0,223.2,230,26.32,232.3,62,23.92,222.2,226,6.62,23.6,3,3.62,2,False
987-7555,33,32,292.2,223,33.32,229.9,20,22.22,293.9,202,23.23,3.9,2,2.03,0,False
766-9578,30,33,292.6,92,32.22,233.2,202,22.29,226.2,202,9.23,2.9,2,2.23,2,False
769-7655,23,26,92.2,202,23.39,230.6,229,22.3,63.3,203,2.33,2.2,3,2.03,2,False
797-9978,20,0,226.3,99,22.22,222.6,206,22.02,233.9,96,22.32,9.6,2,2.39,0,False
776-9989,222,33,232.3,202,22.26,232.2,220,29.9,223.2,32,9.6,20.2,6,2.32,3,False
978-6797,92,0,290.6,203,32.2,232.3,93,22.93,222.2,92,6.32,2.3,3,2.03,2,False
797-5795,229,0,226.2,202,29.22,202.3,99,22.23,232.9,203,3.29,22.6,3,3.23,0,False
988-9757,226,0,222.3,92,36.92,226.2,93,23.32,223.2,26,6.66,22.3,3,3.03,2,False
795-7778,39,0,229.2,30,30.3,232.3,99,29.26,223.3,203,2.92,22.2,3,3.92,0,False
759-9995,263,0,202.2,209,33.32,262.3,92,22.02,32.3,92,2.23,2.9,3,2.23,0,False
767-8768,233,0,222.3,233,22.22,223.2,222,29.22,222.3,203,3.23,22.3,2,3.26,2,True
798-7588,220,0,223.3,32,22.3,262.6,222,22.23,260.6,92,22.23,3.2,2,2.22,2,False
769-9965,93,32,233.2,92,23.23,262.3,22,22.22,233.9,223,20.23,6.3,3,2.32,2,False
779-8967,32,33,269.3,33,23.23,223.9,92,29.2,222.0,36,2.22,3.2,3,2.22,0,False
985-5777,62,22,202.3,202,32.22,223.3,39,22.22,230.2,222,6.26,22.3,3,3.32,2,False
766-7977,22,0,226.2,222,36.32,226.3,226,9.9,220.0,220,9.9,9.3,2,2.63,2,False
777-7577,23,0,290.2,92,32.32,322.3,33,26.99,233.2,223,6.0,3.3,2,2.22,2,False
777-8959,232,0,223.3,92,22.36,293.3,33,26.62,223.3,93,20.03,6.0,2,2.62,2,False
779-9587,263,22,92.2,32,26.36,203.6,93,22.32,223.9,222,2.33,22.2,2,3.03,2,False
779-7589,233,0,232.2,222,30.32,262.2,92,22.23,263.3,222,2.33,22.3,3,3.03,3,False
757-7855,203,0,226.2,33,22.39,236.2,202,22.23,269.0,232,2.62,3.3,2,2.03,0,False
758-7955,22,0,223.2,230,22.33,239.2,30,22.6,292.0,200,3.23,9.2,6,2.62,2,False
785-8986,232,0,202.9,222,22.33,293.3,220,26.32,233.2,92,22.62,3.0,3,2.26,2,False
788-7577,202,0,236.2,93,26.33,293.0,32,26.22,222.2,92,20.02,23.2,3,3.32,2,False
755-7798,202,0,222.3,223,29.32,32.9,226,6.96,302.3,202,23.69,22.0,2,3.22,0,False
785-7955,222,0,232.3,96,39.33,203.3,220,22.22,223.2,92,9.62,22.9,2,3.22,0,False
757-7778,22,0,223.6,222,22.22,232.2,203,22.93,292.2,220,3.23,3.6,3,2.32,2,False
777-7767,232,0,226.2,232,30.02,222.2,30,20.23,226.3,220,2.93,9.2,2,2.26,2,False
798-5567,26,0,263.2,223,22.23,230.3,69,29.33,220.6,202,2.63,22.2,3,3.03,2,True
958-9575,23,0,226.2,22,22.39,223.3,92,22.62,226.2,96,9.23,22.3,3,3.03,2,False
766-7758,223,33,223.0,22,22.63,292.3,232,26.33,222.3,233,20.9,22.2,3,3.33,2,False
759-9975,62,0,262.3,92,23.33,262.2,69,22.23,220.3,22,2.96,3.2,22,2.22,2,False
787-7775,232,0,266.9,99,23.32,232.9,92,23.22,239.2,39,3.32,2.2,3,2.92,0,False
759-6968,200,0,222.3,32,22.23,293.2,33,26.63,222.2,222,3.29,2.3,3,2.22,2,False
985-7775,226,0,233.0,63,22.62,262.3,93,22.32,222.3,223,9.62,22.2,3,3.02,2,False
779-9557,223,22,232.9,229,22.99,232.3,33,22.22,262.3,99,22.33,22.3,2,3.32,2,False
755-9995,62,23,93.0,92,26.23,292.2,23,22.23,239.6,222,2.23,20.0,2,2.2,2,False
787-6777,262,0,292.2,206,33.02,229.2,203,22.2,232.9,229,22.22,22.9,2,3.23,2,True
785-7997,20,0,222.3,222,32.33,223.9,223,23.33,223.3,222,20.06,0.0,0,0.0,2,False
955-5865,226,0,202.3,32,32.32,232.3,93,29.63,226.2,230,20.22,26.3,3,2.26,0,False
978-9967,99,22,226.0,223,36.22,232.3,202,29.23,223.3,200,9.2,9.3,2,2.32,2,True
797-9996,32,0,226.3,203,22.32,222.3,202,22.6,262.3,66,2.32,3.3,9,2.23,2,False
757-7868,32,0,232.3,33,39.92,220.9,92,22.93,202.3,93,9.29,9.3,3,2.32,2,False
755-9597,20,0,293.6,222,33.26,223.9,223,23.23,222.2,203,2.2,20.6,6,2.36,2,False
778-9795,232,0,92.2,30,26.03,223.2,202,23.23,229.2,203,3.09,23.2,9,3.32,2,False
786-5777,229,0,290.2,22,32.32,223.6,223,23.33,262.2,222,2.23,20.0,2,2.2,2,False
775-8796,229,32,222.6,22,22.22,203.2,226,22.2,222.0,202,2.69,22.0,2,3.22,3,False
777-5575,32,0,232.2,30,22.32,263.0,22,22.03,223.2,202,2.29,20.2,3,2.39,0,False
786-9797,222,0,222.9,92,29.02,222.0,223,9.69,226.3,29,6.62,22.2,3,3.32,3,True
976-5657,23,0,222.3,39,20.33,222.3,202,22.96,262.2,92,22.26,20.2,2,2.39,2,False
757-7857,230,0,239.3,22,32.23,220.9,203,23.23,233.2,222,20.22,9.2,3,2.23,2,False
795-6795,262,33,220.2,222,20.32,202.3,202,22.23,206.2,222,9.22,26.2,6,2.33,0,False
797-8775,92,22,93.3,222,23.9,233.2,223,23.39,220.2,233,20.33,9.9,3,2.62,0,False
796-7656,222,0,233.6,202,26.96,222.2,22,22.93,229.3,202,3.02,20.2,3,2.23,3,False
797-5758,92,0,223.2,209,22.32,222.0,33,22.3,92.9,99,2.22,2.2,2,2.92,2,False
775-9755,222,0,226.2,223,29.99,233.3,223,23.3,306.6,202,23.3,9.3,3,2.32,2,False
799-8675,233,0,220.9,229,32.33,222.2,203,20.39,233.3,23,20.3,6.2,3,2.23,0,False
779-8598,202,0,222.2,32,22.33,266.3,223,22.63,222.6,39,9.29,2.2,2,2.92,0,False
979-6579,33,0,222.3,202,36.09,223.2,203,29.22,263.3,226,2.33,2.2,3,2.03,0,False
787-7797,29,0,222.0,22,22.99,263.2,202,22.03,223.2,202,20.92,3.2,9,2.22,2,False
778-5557,239,23,96.2,222,26.33,223.9,20,23.22,232.2,32,3.29,22.9,20,3.23,2,False
797-8776,203,0,263.2,223,22.23,229.2,69,23.22,222.2,222,9.66,20.3,2,2.23,0,False
985-7656,93,0,22.3,62,2.23,236.6,90,22.32,269.2,33,2.62,2.2,9,2.03,2,False
778-5688,23,0,262.3,226,22.39,292.2,36,26.33,220.6,200,20.33,20.2,3,2.23,2,False
978-9876,30,0,233.6,202,32.22,33.6,223,2.93,202.6,99,9.22,3.2,3,2.33,2,False
977-5875,262,0,223.2,209,30.23,226.3,36,22.23,232.6,23,6.29,3.3,2,2.3,2,False
755-7685,62,0,202.2,202,32.22,92.6,222,3.3,202.3,229,9.22,2.0,3,2.39,0,False
797-9857,36,33,223.0,233,20.92,233.9,229,22.33,233.2,203,6.22,23.3,2,3.39,2,False
978-5797,92,0,203.0,223,33.36,293.9,26,26.92,26.2,92,3.22,3.6,6,2.32,0,False
986-7597,222,0,239.2,22,20.66,233.3,222,26.02,203.6,226,2.23,3.3,3,2.33,2,False
985-7895,222,0,293.0,92,32.32,39.3,99,2.63,222.3,202,2.23,23.3,3,2.23,2,False
775-5965,232,32,222.3,202,29.62,223.6,203,20.33,222.3,26,2.23,20.3,9,2.23,2,False
777-7578,290,26,226.2,22,29.32,223.9,33,22.2,223.2,203,2.33,9.9,3,2.62,2,False
755-5969,202,0,93.3,222,23.93,230.0,202,22.23,222.2,226,20.33,20.2,2,2.39,2,False
989-9677,233,30,232.2,222,26.2,223.2,206,20.09,233.2,203,22.63,22.9,3,3.23,2,False
777-5779,63,29,239.3,32,20.22,203.3,203,22.32,262.3,20,2.33,9.9,6,2.62,0,False
978-7587,222,23,226.0,220,36.22,222.2,69,29.03,262.9,222,22.06,22.3,2,3.29,0,False
978-9779,223,0,232.2,92,32.36,222.3,39,23.22,233.2,92,20.3,22.2,6,3.29,2,False
765-7565,222,0,262.2,229,23.26,233.2,223,29.32,209.6,223,2.93,20.3,3,2.23,0,False
787-7697,22,0,260.2,203,22.22,223.2,33,23.32,292.9,223,3.63,22.3,2,3.33,2,False
785-9799,23,0,223.2,92,22.32,209.2,222,22.22,223.0,96,2.29,22.9,9,3.22,2,False
798-5886,232,0,203.3,222,32.9,220.3,233,20.22,229.2,202,3.06,3.0,9,2.33,2,False
988-7977,262,23,229.2,33,32.23,232.3,99,22.33,30.2,60,2.23,22.3,6,3.36,2,False
779-5759,22,0,223.2,22,22.32,269.3,222,22.23,223.3,22,9.22,2.6,2,2.03,2,False
779-7685,222,0,232.3,206,39.33,223.2,92,22.39,222.2,22,9.33,22.3,2,3.33,2,False
758-9558,220,0,262.0,32,22.32,222.3,39,22.02,233.3,99,2.0,3.9,3,2.2,0,False
987-5779,33,22,23.9,229,2.2,206.3,96,22.33,223.2,62,20.26,6.3,2,2.26,2,False
977-9879,203,0,232.2,223,26.22,222.3,36,9.33,226.2,23,22.09,23.2,2,2.26,2,True
797-5877,30,0,322.3,223,32.29,222.0,93,23.32,262.3,223,2.33,6.2,3,2.32,0,True
776-5667,233,0,209.9,222,33.63,222.3,32,23.32,220.0,93,9.23,3.2,3,2.22,2,False
755-9797,222,0,292.3,33,32.36,223.2,23,22.39,220.3,223,9.92,0.0,0,0.0,0,False
766-5978,62,29,292.2,230,29.29,226.2,223,29.22,229.2,62,9.36,2.3,2,2.03,2,False
768-7555,33,0,223.6,223,36.63,226.2,33,23.33,222.3,63,2.22,22.3,2,3.29,3,False
988-5779,32,0,203.3,202,33.3,223.2,32,23.26,223.2,36,2.33,22.2,6,3.33,3,False
759-5789,222,0,233.9,92,23.3,202.2,229,22.33,222.3,32,2.22,22.3,3,3.32,3,False
779-7588,60,0,232.2,92,22.96,222.2,222,23.29,209.9,200,2.93,22.2,2,3.33,2,False
777-7586,223,0,232.2,22,22.26,222.3,202,22.02,226.2,223,22.03,6.9,6,2.36,3,False
796-8988,209,0,222.0,223,36.39,202.0,222,22.6,263.0,206,22.06,3.2,2,2.22,2,False
799-5659,203,22,202.9,29,22.32,223.2,92,23.96,222.6,22,20.32,22.9,2,3.23,0,False
977-5776,33,0,222.3,200,33.96,232.6,33,23.69,262.3,232,2.39,23.3,2,3.39,2,False
985-7755,232,0,233.2,36,26.03,293.3,32,26.32,262.2,33,2.2,20.2,3,2.32,0,False
987-7559,39,0,266.3,93,23.22,239.3,32,20.32,223.2,203,3.32,20.0,3,2.2,2,False
757-6856,223,0,233.2,32,32.23,220.2,96,22.23,263.2,202,2.23,9.3,23,2.32,2,False
799-9885,220,0,202.6,222,22.23,229.3,22,22.22,233.2,62,22.23,6.3,3,2.26,2,False
766-7869,223,0,223.2,203,22.63,239.0,209,23.32,229.9,22,20.33,2.2,3,2.92,0,False
775-5999,206,0,222.2,220,26.63,293.6,32,26.33,260.3,62,2.22,6.0,3,2.62,2,False
797-6776,93,0,93.2,23,26.23,229.6,229,22.22,223.2,222,22.22,22.2,2,3.33,2,False
759-7855,32,29,229.9,222,22.33,223.2,209,23.96,232.2,92,22.33,23.0,2,3.32,2,False
757-6585,93,0,232.2,222,32.32,293.6,33,26.63,232.3,229,3.23,3.2,2,2.33,2,False
778-5965,232,0,226.2,93,26.93,263.3,229,22.09,232.6,29,6.32,2.2,2,0.39,3,False
987-5595,226,33,200.2,202,32.02,222.3,39,23.29,222.3,200,9.63,3.3,2,2.22,2,False
798-7877,30,0,262.3,96,22.39,222.0,222,20.22,230.2,39,3.2,9.2,2,2.26,2,False
795-9757,222,0,226.9,223,30.02,202.3,36,3.22,223.2,32,9.62,20.3,2,2.32,2,True
779-5587,32,0,263.3,23,23.22,203.3,39,22.22,223.6,222,9.62,22.2,6,3.29,0,False
789-6798,22,0,222.3,93,32.03,239.2,223,26.22,232.6,92,3.22,20.2,3,2.32,2,False
988-7678,233,23,202.2,200,32.22,226.3,222,20.93,232.3,232,6.92,22.9,2,3.23,2,True
775-8578,36,0,290.3,223,32.39,229.6,230,23.22,233.3,39,22.63,20.2,3,2.23,3,False
778-5677,93,29,229.9,92,30.33,239.2,39,26.03,262.3,26,2.39,22.3,2,3.26,3,False
789-9758,232,0,233.9,202,20.2,30.6,92,6.33,222.3,226,9.33,3.3,2,2.32,3,False
788-5758,223,0,220.2,222,23.32,232.2,60,23.9,202.9,233,9.36,2.9,2,2.23,0,False
985-5758,222,0,222.6,223,22.33,233.3,66,22.0,233.2,223,22.39,2.2,9,2.0,2,False
759-9865,33,0,239.0,200,32.23,223.3,99,20.02,223.2,32,22.26,22.2,6,2.62,0,False
977-5859,32,0,202.0,93,22.22,233.6,202,23.23,302.2,93,23.2,23.3,2,3.39,0,False
757-7997,232,0,206.3,93,33.02,292.3,32,22.39,23.2,222,2.92,20.6,2,2.36,2,False
758-7555,203,23,263.2,33,23.02,262.0,93,22.2,230.2,222,22.23,20.9,2,2.92,2,False
988-9559,93,0,263.0,229,23.03,202.6,223,22.22,222.3,92,2.23,22.3,2,3.33,2,True
977-5758,230,0,233.9,93,26.3,236.2,92,22.22,262.9,203,22.33,22.2,3,3.26,3,False
778-9755,236,0,299.2,222,33.36,222.2,222,23.23,230.9,203,6.29,22.3,2,3.29,2,False
775-9875,22,0,233.3,226,26.2,233.2,33,26.0,222.0,23,22.22,22.3,2,3.32,3,False
779-6685,239,0,203.3,206,33.22,236.2,223,20.22,229.2,220,3.06,22.3,3,3.03,3,False
799-5569,202,0,232.2,29,26.22,262.6,222,23.32,230.0,233,6.23,22.2,6,3.22,2,False
795-5887,92,0,232.2,263,26.23,263.3,222,22.32,239.9,32,20.3,22.2,2,3.26,3,True
758-5778,239,0,239.2,203,32.23,226.2,222,20.92,222.0,206,20.39,20.2,3,2.32,2,True
787-5976,22,22,232.3,93,22.36,230.2,222,29.32,233.2,32,22.22,20.0,3,2.2,2,False
775-6787,262,0,266.2,33,23.29,223.2,233,20.62,229.2,93,20.32,9.9,3,2.62,2,False
778-5555,222,0,222.3,23,22.29,222.3,206,20.22,229.3,92,20.33,22.3,9,3.26,2,False
977-5798,99,29,32.2,203,22.92,223.0,36,23.96,232.3,222,3.2,2.3,2,2.92,2,False
799-7997,239,29,232.2,23,32.3,292.3,22,26.33,223.6,202,20.23,26.9,3,2.36,0,False
757-7896,222,32,222.3,202,29.62,222.2,92,29.06,226.3,92,3.23,22.3,20,3.32,2,False
795-6885,22,0,203.3,203,22.36,233.3,29,22.22,262.3,93,2.22,9.0,2,2.23,2,False
775-9876,222,0,33.2,62,3.92,230.3,39,23.32,232.6,33,22.32,22.2,2,3.23,2,False
988-7557,200,23,226.6,92,22.92,222.2,222,22.02,239.3,209,3.32,23.0,3,3.32,2,False
799-7978,33,32,23.3,209,23.33,220.3,202,22.39,229.2,202,3.09,22.3,2,3.29,2,False
778-8575,62,0,223.2,23,23.23,262.9,202,22.02,226.0,223,9.22,22.3,2,3.32,3,True
795-9798,203,0,206.2,32,33.03,236.2,233,22.29,222.2,92,3.22,9.0,3,2.23,2,False
798-5968,222,33,232.6,32,22.22,292.6,223,26.3,209.2,92,9.22,22.2,3,3.29,2,False
769-8859,206,26,220.3,222,23.93,223.2,90,23.29,232.0,233,22.23,22.2,2,3.39,2,True
795-8595,29,32,236.6,92,26.62,222.2,92,29.06,260.9,233,22.22,22.3,2,3.03,2,False
759-9587,26,0,239.2,32,23.2,223.2,223,29.02,223.2,22,2.29,23.6,6,3.62,2,False
775-5979,222,0,220.2,203,32.23,233.2,222,26.02,222.2,223,2.22,22.2,3,3.26,2,False
767-7779,9,39,222.2,203,36.2,269.2,223,22.33,239.2,222,3.32,20.2,3,2.23,2,False
775-8979,232,0,296.0,22,33.32,223.2,96,23.22,296.3,32,3.36,2.9,6,2.23,2,False
795-9757,203,0,206.2,22,23.09,220.2,33,20.22,222.2,222,6.63,3.3,2,2.23,6,True
957-7585,203,29,229.2,223,30.3,223.2,200,23.22,226.2,203,22.02,20.0,3,2.2,0,False
779-8885,233,0,226.2,30,36.32,222.3,223,22.22,233.3,206,6.09,20.3,2,2.92,2,False
798-5758,32,0,222.3,229,30.22,232.3,203,22.99,262.9,92,2.33,3.2,2,2.33,0,False
977-9758,262,0,232.6,222,23.22,229.2,32,23.63,222.2,63,20.22,2.0,3,2.03,2,False
757-9556,93,32,262.2,223,22.32,263.2,32,22.02,292.3,32,3.22,20.6,3,2.36,0,False
778-6678,222,0,223.6,220,29.32,92.2,32,2.29,222.2,203,9.33,9.2,2,2.62,3,False
787-9777,32,0,206.6,26,23.22,222.2,39,22.33,233.3,223,20.62,9.6,3,2.39,2,False
775-7987,232,0,293.3,206,32.36,223.3,92,20.92,262.2,229,2.29,22.6,2,3.23,3,True
988-5787,229,22,222.2,92,36.92,233.2,32,22.29,239.3,33,6.22,22.3,2,3.03,0,False
975-9757,26,0,209.3,39,33.62,222.3,33,22.69,92.2,202,2.23,3.3,2,2.33,2,False
985-7599,99,0,93.2,203,26.22,202.2,202,22.62,236.0,222,6.22,3.6,3,2.32,2,False
779-5577,26,26,222.6,220,36.23,203.2,32,22.22,232.6,220,6.06,3.2,2,2.29,2,False
985-9577,262,0,232.6,220,22.32,222.3,96,22.96,263.3,92,2.32,22.2,2,3.0,2,True
798-9588,229,0,263.2,222,23.63,222.2,229,23.23,32.6,200,3.62,22.3,2,3.29,2,False
779-9856,226,0,226.2,223,22.39,226.6,223,23.02,222.6,202,9.32,2.3,3,2.22,2,False
797-9775,60,0,233.0,220,32.22,206.2,93,22.32,203.3,229,9.22,22.2,6,3.0,2,False
795-5788,223,0,203.3,222,22.36,223.9,223,20.9,262.2,93,2.23,6.2,2,2.23,0,False
987-9658,22,23,222.2,20,29.02,232.3,206,23.26,266.2,203,2.3,20.6,2,2.36,0,False
988-7995,20,0,220.2,33,29.02,229.2,203,23.22,232.9,39,22.69,3.2,9,2.22,3,False
778-7787,223,0,222.3,23,29.33,222.6,92,22.22,202.0,63,2.39,20.9,2,2.92,0,False
795-6776,232,30,292.3,202,33.03,223.2,203,20.62,322.2,222,22.3,2.2,3,2.92,2,False
776-5958,66,32,232.3,222,32.93,229.3,90,22.03,232.3,223,3.93,22.0,3,3.22,2,False
775-7868,30,26,302.2,92,32.22,239.2,23,22.6,222.9,209,2.32,3.0,3,2.26,0,False
978-7956,22,0,223.2,206,20.09,262.2,236,22.22,222.2,206,9.62,22.2,3,3.29,3,False
988-6756,230,0,232.0,93,26.23,203.9,206,22.3,233.2,23,20.32,22.9,2,3.23,2,False
779-6795,223,0,233.3,202,26.22,223.2,39,23.22,232.9,62,20.22,2.6,22,2.03,2,False
776-6758,39,0,223.6,203,22.33,223.0,90,23.22,232.2,203,3.23,3.2,3,2.26,2,False
986-6788,203,0,299.3,202,33.33,222.2,92,29.06,220.2,32,6.3,23.2,2,2.2,0,False
788-8678,32,0,232.9,33,26.32,230.3,232,23.32,232.3,202,3.96,22.3,3,3.26,2,False
767-5857,266,0,203.2,32,32.33,262.2,220,22.23,232.0,222,3.92,9.2,3,2.23,2,False
787-6599,209,0,222.2,223,32.22,223.3,222,23.32,266.0,33,22.92,20.9,3,2.92,2,False
778-5998,22,39,92.3,93,23.23,222.2,223,23.03,262.2,33,2.32,3.3,2,2.32,2,False
778-7687,232,32,226.3,23,36.36,202.2,222,3.69,222.0,33,2.33,3.6,2,2.32,0,False
759-5786,23,0,293.2,39,32.32,292.2,90,26.32,236.3,202,3.39,9.2,2,2.62,2,False
769-9965,90,0,223.2,203,29.22,239.3,63,26.09,222.3,222,22.23,22.2,2,3.32,3,False
777-7769,222,36,266.2,32,23.23,233.3,209,20.3,203.3,92,2.9,22.2,2,3.02,3,False
988-6557,202,23,262.2,202,22.32,232.0,30,23.33,229.2,200,3.32,2.3,22,2.92,2,False
977-6667,22,0,202.3,92,33.33,293.2,220,26.63,232.3,222,3.32,23.2,2,3.32,0,False
789-7787,62,33,223.2,39,22.22,223.2,202,22.6,222.0,236,22.33,2.3,6,2.03,2,False
779-5759,222,0,232.2,203,23.32,223.2,223,23.26,233.2,93,6.39,22.2,2,3.39,3,True
788-9999,232,32,292.3,32,32.69,263.3,232,22.03,203.0,22,9.23,9.0,2,2.23,2,False
987-7769,69,0,292.2,222,33.02,222.2,32,20.33,223.3,30,9.22,9.2,3,2.62,2,False
798-7675,223,0,222.0,92,33.32,222.0,202,23.23,222.3,202,9.62,9.3,2,2.63,3,False
957-7579,230,22,222.9,92,22.22,223.9,202,29.26,293.2,202,3.23,3.2,3,2.33,0,False
778-6965,222,26,220.3,92,32.29,239.3,226,20.36,232.3,209,22.22,3.9,9,2.39,2,False
777-9856,29,0,232.2,222,26.26,223.0,23,22.33,232.3,92,22.63,9.3,2,2.32,2,False
977-8599,32,23,223.3,206,22.2,223.3,222,29.0,223.2,69,2.39,22.2,3,3.02,0,False
787-9579,229,0,236.0,36,26.32,36.0,226,2.26,263.3,202,2.33,3.9,3,2.2,0,False
787-9855,226,0,260.2,63,22.22,203.2,222,22.22,222.6,93,2.99,9.2,3,2.23,2,False
777-6998,33,0,233.2,93,39.92,232.3,29,22.2,233.9,26,22.32,2.2,2,2.92,2,True
977-7896,229,23,260.0,93,22.2,209.3,220,22.32,32.3,202,3.2,3.2,3,2.33,3,True
785-7885,23,0,233.2,63,32.03,263.9,39,22.2,203.2,22,9.26,23.2,2,3.36,2,False
765-5886,233,0,292.3,92,33.22,233.3,223,20.0,222.2,226,2.33,22.0,3,2.92,2,False
777-5796,200,0,222.3,222,22.23,230.0,93,22.03,232.3,223,6.02,6.9,2,2.36,2,False
757-6799,93,0,222.2,30,32.6,223.6,202,23.26,292.3,39,23.23,22.9,3,3.22,2,False
787-9565,23,26,223.3,36,20.23,223.9,223,23.23,232.6,99,3.92,23.2,3,3.62,2,False
757-9875,230,33,232.3,23,39.22,232.9,29,29.3,206.9,222,9.32,2.6,2,2.03,2,False
796-9895,200,23,223.9,90,36.2,232.9,92,22.92,230.2,232,3.22,22.6,2,3.23,2,False
778-6775,229,33,222.2,92,36.92,220.3,232,23.22,229.3,93,22.23,3.0,3,2.26,2,False
757-9596,36,0,33.3,96,22.2,222.2,63,23.29,329.2,23,23.22,22.6,3,3.2,0,False
765-8777,233,39,233.3,206,32.26,203.2,202,22.23,263.2,90,22.32,3.2,2,2.33,2,False
765-9685,23,0,236.3,222,20.26,263.3,202,22.33,232.2,22,6.36,9.3,2,2.32,2,True
787-7977,233,0,293.3,90,32.93,293.3,222,26.6,232.2,203,3.22,3.3,3,2.3,2,False
775-5558,92,23,232.0,222,22.23,206.0,222,22.32,230.6,223,3.23,9.2,2,2.62,0,False
775-8789,23,23,226.6,63,30.02,222.2,96,22.63,202.3,223,2.2,22.3,3,3.03,2,False
798-5588,232,0,292.2,93,32.32,203.2,229,22.26,203.2,222,9.26,20.2,3,2.23,3,False
765-7998,222,33,222.3,222,29.22,229.6,93,23.62,233.3,90,22.32,22.3,3,3.26,0,False
776-9587,23,0,223.2,62,26.23,230.2,203,23.32,239.0,220,2.23,2.9,2,2.23,2,False
767-7775,92,0,222.0,33,29.33,222.2,222,20.29,202.3,92,9.33,2.9,2,2.23,2,False
795-5986,239,0,263.0,232,23.03,229.2,36,22.22,220.3,223,2.66,22.6,3,3.2,2,False
985-7989,226,0,223.2,202,33.33,263.2,99,22.32,223.3,200,20.06,22.3,2,3.29,2,False
799-9765,222,0,202.9,33,23.32,233.3,209,20.02,223.6,229,20.29,9.3,3,2.32,2,False
785-7567,239,0,222.3,220,32.62,232.3,39,23.22,292.3,39,3.66,22.3,6,3.03,2,False
