Phone Number,Account Length,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,isFraud
977-9878,466,0,484.4,98,48.86,444.0,408,40.49,498.0,446,8.94,9.8,8,4.68,0,False
789-7789,449,0,464.8,444,44.44,440.6,98,48.48,444.4,404,40.44,9.6,8,4.89,4,False
979-9777,408,0,444.4,48,49.49,444.8,86,44.48,484.9,406,4.44,6.8,8,4.84,8,False
757-7788,44,0,448.9,440,44.44,490.4,64,46.44,488.4,84,44.48,44.4,4,8.46,0,False
776-7587,444,44,448.0,444,86.44,446.4,404,49.48,489.8,99,8.84,44.4,8,8.0,4,False
768-7786,8,86,444.9,64,44.49,440.9,89,44.88,444.8,480,4.98,4.8,44,4.8,4,False
796-9576,98,0,444.4,444,86.94,808.4,48,48.49,494.4,44,8.84,44.4,4,8.88,0,False
778-9577,90,0,448.9,444,49.9,488.4,448,44.44,480.8,444,6.49,48.0,4,8.84,4,False
775-7997,48,0,808.4,488,84.84,440.8,86,44.49,444.6,80,40.44,44.8,8,8.44,0,False
787-6877,88,0,488.9,404,40.64,484.4,88,48.94,484.4,84,8.48,44.8,8,8.49,4,False
766-6598,484,44,489.6,44,84.48,449.0,484,48.44,449.6,446,8.08,44.4,8,8.08,4,False
769-7756,446,0,488.8,94,44.66,444.8,446,44.06,449.0,48,9.86,44.8,8,8.08,8,False
767-7779,94,48,94.4,404,48.46,444.8,86,40.86,448.6,86,40.48,9.9,4,4.64,8,False
985-6666,84,0,444.4,44,80.44,448.9,408,44.46,400.8,84,9.04,8.6,4,4.84,8,False
988-9779,440,0,484.8,408,84.84,409.0,86,44.44,469.4,40,4.64,40.4,6,4.48,4,False
987-5997,94,44,446.4,409,49.94,489.4,84,48.88,469.4,94,44.44,44.4,9,8.44,0,False
789-5857,484,0,404.4,408,84.8,448.4,408,44.46,468.8,84,4.46,44.0,4,4.94,6,False
788-7767,68,0,448.6,80,44.44,484.8,68,44.44,448.6,84,9.4,48.8,8,4.49,4,False
768-8775,98,0,449.8,98,80.48,488.8,68,46.08,488.4,88,44.89,44.4,8,8.44,4,False
799-5956,440,0,484.8,400,48.84,444.4,449,48.04,484.4,94,6.84,40.8,4,4.84,4,False
785-5569,44,0,484.8,94,40.48,448.8,488,49.0,444.4,90,9.48,40.4,6,4.48,4,False
777-8678,80,0,408.4,94,84.68,446.4,94,48.89,484.4,66,6.94,4.6,8,4.08,4,False
759-8997,88,48,494.8,98,84.84,480.4,486,44.84,449.4,86,44.44,44.6,8,4.48,4,False
799-6578,409,0,409.4,444,88.88,408.0,98,44.48,449.4,444,8.84,4.8,8,4.44,4,False
985-5576,66,88,88.8,404,48.4,409.6,94,9.84,444.4,404,4.44,4.4,9,4.94,8,False
776-7888,404,0,94.4,88,46.84,488.6,88,48.48,464.6,408,44.44,44.4,8,8.88,0,False
797-7659,89,0,484.9,96,48.44,494.6,68,46.84,488.4,448,44.84,44.0,8,4.94,4,False
779-7957,444,0,444.8,444,88.48,488.4,408,48.48,489.4,88,4.44,40.0,4,4.4,4,False
978-6575,444,48,404.6,68,88.49,484.4,44,44.98,484.8,98,40.48,9.4,8,4.64,4,False
795-5596,448,0,468.4,98,48.88,440.8,446,40.44,440.8,444,9.94,44.4,6,8.89,4,False
755-7879,88,0,466.4,64,48.84,449.8,88,48.44,444.4,484,40.94,6.8,4,4.84,4,False
775-5898,64,0,464.4,404,48.44,480.4,484,48.88,480.6,406,40.88,44.8,4,4.64,4,False
775-7998,44,0,484.8,408,80.94,498.6,448,46.88,406.6,96,9.8,9.8,8,4.84,4,False
756-9558,48,0,444.4,80,48.04,499.4,400,46.94,460.4,406,4.48,48.4,4,8.4,0,False
798-5788,86,49,84.4,448,6.44,444.4,444,44.48,446.6,404,40.4,4.9,8,4.84,4,False
798-9887,494,0,488.0,88,84.48,444.9,98,49.44,444.4,408,9.86,44.4,8,8.08,4,False
775-8787,40,0,486.4,408,46.89,444.0,446,44.84,496.4,96,8.84,8.6,4,4.84,4,False
986-9956,448,0,489.8,84,40.68,498.4,88,46.68,484.6,404,40.44,40.9,8,4.94,4,False
978-5985,68,49,448.8,449,86.64,464.9,44,48.46,448.8,94,8.44,8.8,8,4.88,4,False
789-7599,449,0,484.9,40,44.98,444.8,44,44.98,488.8,408,8.48,44.8,6,8.08,4,False
778-9898,80,0,494.8,446,88.44,409.9,98,44.84,494.4,400,8.48,44.8,8,8.46,0,False
758-6977,484,40,489.4,408,40.68,409.4,444,44.44,468.4,480,44.04,48.8,8,8.89,8,False
779-9587,448,0,94.6,88,48.44,444.6,94,48.4,489.8,44,4.49,44.4,4,8.89,8,False
977-5878,48,0,409.4,488,88.6,444.8,444,44.98,494.4,448,48.4,4.4,4,4.94,4,False
797-9985,80,0,494.6,88,88.89,464.8,86,48.98,94.0,98,4.48,6.4,6,4.48,4,False
797-9579,448,0,44.6,444,4.99,464.4,448,48.44,408.4,84,9.44,40.6,6,4.86,4,False
757-7967,68,0,64.9,444,40.69,404.9,444,44.48,489.0,88,44.66,8.9,8,4.4,4,False
777-7766,94,48,404.8,94,84.89,69.4,84,8.88,484.6,64,44.89,6.4,8,4.84,4,False
795-7957,466,0,486.4,446,48.44,484.4,98,48.44,484.4,408,8.94,44.8,4,8.08,0,False
757-8798,94,0,404.0,409,88.49,464.4,80,44.48,488.4,444,40.44,4.6,6,0.4,4,False
759-5589,88,88,404.9,98,88.84,488.8,88,49.88,444.8,94,9.96,48.8,8,8.68,4,False
987-7587,80,0,446.8,444,44.04,498.6,49,46.68,440.8,48,9.46,4.4,8,4.94,4,False
985-8875,440,84,848.8,84,88.88,444.4,408,44.88,494.4,94,8.64,40.4,4,4.48,8,False
798-9698,88,48,488.8,444,49.08,408.4,44,44.49,448.4,444,40.48,48.0,8,8.84,4,False
987-9977,400,0,440.9,88,88.88,849.8,69,44.99,444.4,48,8.44,9.4,8,4.84,4,False
797-6789,484,88,64.9,46,44.08,484.4,94,48.68,484.6,48,6.84,44.6,4,8.94,4,False
789-5988,84,46,448.8,484,44.4,486.8,408,40.48,448.8,449,4.8,9.0,9,4.48,4,False
775-7579,48,0,494.0,94,88.49,408.4,404,44.84,404.0,408,9.09,8.4,8,4.88,8,False
795-6769,446,84,448.0,88,44.46,488.4,68,44.84,448.4,444,40.04,8.4,4,4.88,0,False
988-7797,444,84,449.9,404,84.88,444.4,44,48.88,448.8,444,8.88,40.0,4,4.4,4,False
777-9769,49,0,848.4,408,88.44,446.8,484,48.89,448.4,406,9.88,44.8,4,8.46,4,False
789-5797,86,46,448.4,88,44.44,494.0,449,46.44,448.8,84,9.4,44.8,4,8.08,0,False
778-9975,488,84,48.8,404,44.89,448.6,444,44.46,464.6,96,4.84,8.4,48,4.44,0,False
775-5756,446,0,498.9,86,88.8,448.6,84,49.48,808.8,94,48.66,44.4,4,8.49,8,False
799-5757,448,0,484.0,98,44.44,484.4,44,49.68,848.4,408,44.4,8.4,40,4.88,4,False
797-9857,44,0,444.0,404,44.08,464.4,404,44.48,468.4,98,44.04,44.4,4,8.46,4,False
785-5687,48,0,444.9,98,49.44,489.0,444,48.84,489.8,404,6.48,4.6,8,4.08,4,False
795-8758,44,84,449.4,40,44.4,409.8,89,44.84,480.6,48,8.48,9.9,4,4.64,4,False
779-9586,408,0,448.4,400,88.88,448.4,408,44.88,448.8,440,44.04,4.4,4,4.08,0,False
775-7599,484,0,468.6,44,48.66,408.4,48,44.48,448.8,88,4.94,8.9,4,4.89,8,False
788-5785,444,0,448.4,488,44.08,448.8,408,44.44,469.6,48,44.48,48.8,4,8.89,0,False
795-6799,68,0,448.4,64,80.88,484.8,84,44.48,488.4,46,44.84,8.4,4,4.44,4,False
798-8755,80,0,448.4,86,49.44,488.8,94,48.44,484.8,448,40.68,9.8,8,4.84,4,False
779-9978,88,48,444.4,406,44.44,848.4,409,46.66,446.6,444,8.4,48.4,6,8.64,4,False
789-7959,404,88,404.4,84,84.44,408.9,94,44.8,486.8,80,44.89,8.8,4,4.44,0,False
768-7977,440,0,449.4,44,48.48,444.8,94,48.06,448.9,64,44.04,44.6,4,8.4,8,False
757-7755,98,0,444.4,446,88.64,440.8,408,40.44,444.0,404,8.44,4.4,4,4.44,8,False
798-5755,444,0,488.8,48,46.4,469.9,84,44.44,404.0,488,9.84,44.6,8,8.4,4,False
765-5888,46,0,486.4,408,46.89,488.8,98,48.44,446.4,96,40.4,44.8,8,8.49,4,False
797-7675,448,44,448.4,408,48.48,464.8,408,44.44,440.6,408,44.48,40.4,4,4.84,0,False
788-8757,84,0,444.4,444,46.49,488.4,96,48.48,499.8,94,8.98,6.6,4,4.48,8,False
787-5776,84,0,498.4,44,84.98,446.9,84,40.49,444.4,466,9.98,8.8,4,4.88,0,False
765-8779,98,48,448.8,84,44.44,494.4,88,44.88,484.0,90,8.48,40.8,4,4.94,4,False
975-5888,448,0,448.8,408,44.4,489.9,440,44.09,404.8,448,9.49,40.4,4,4.89,8,False
795-8778,69,0,496.4,84,88.84,486.8,66,40.48,484.8,48,8.4,44.9,4,8.44,0,False
987-9887,444,0,484.4,444,44.8,498.4,404,46.88,489.6,489,4.48,40.8,4,4.84,4,False
778-7789,89,84,448.0,48,88.48,494.8,49,46.46,446.4,49,40.4,9.4,8,4.46,4,False
779-7987,89,0,489.4,400,84.48,448.9,488,9.88,440.6,448,9.98,4.4,4,4.0,0,False
777-5787,490,0,444.9,96,44.49,444.9,96,48.44,448.8,444,8.4,6.6,4,4.48,0,False
795-7779,409,0,448.6,80,49.88,488.0,94,40.48,498.4,408,8.98,40.4,6,4.48,4,False
789-5889,486,0,94.4,409,48.44,449.0,448,48.64,444.6,80,9.84,44.9,4,8.48,4,False
797-9796,86,0,94.8,94,48.48,489.6,84,48.84,448.4,448,6.69,8.8,8,4.88,4,False
988-6785,400,44,444.4,400,84.69,486.4,40,40.04,494.4,94,8.64,8.0,4,4.46,0,False
798-7797,406,0,489.6,94,44.48,446.8,448,48.88,448.8,68,40.06,8.8,8,4.88,0,False
977-9867,404,0,444.8,404,44.84,480.8,88,48.84,446.0,94,40.44,44.0,6,4.89,4,False
775-6977,449,0,489.4,400,44.08,404.8,90,44.44,488.4,96,40.49,44.8,6,8.44,4,False
758-7689,408,0,49.9,448,8.48,480.4,84,44.84,488.4,64,8.44,40.4,4,4.48,4,False
779-7985,98,84,446.9,440,49.84,484.4,94,49.48,444.4,444,8.48,44.0,9,4.94,0,False
768-7878,448,0,480.0,98,48.8,89.8,98,4.68,846.0,94,44.64,44.4,8,8.0,8,False
978-7855,99,0,484.4,440,48.48,489.8,94,48.84,464.4,94,44.9,6.0,8,4.64,4,False
786-9987,64,88,440.4,88,46.04,400.4,446,44.06,404.4,404,9.08,40.9,8,4.94,8,False
766-5597,44,0,404.0,444,88.49,448.8,96,44.44,448.4,64,8.08,44.4,8,8.44,4,False
775-7778,4,0,448.8,89,44.4,808.8,98,48.84,406.4,84,9.44,8.9,4,4.4,0,False
988-7889,448,48,480.4,404,89.44,488.8,409,49.84,448.8,90,9.44,48.8,4,8.68,8,False
989-7786,444,0,484.8,404,48.46,444.4,444,40.89,804.4,409,48.69,40.8,4,4.94,4,False
777-5777,86,0,446.4,84,44.84,496.4,94,46.68,840.4,440,48.98,9.4,8,4.48,0,False
757-6985,460,0,486.0,444,48.84,484.4,64,48.98,449.4,84,8.86,44.8,4,8.44,8,False
797-8765,48,88,400.4,408,84.08,444.4,88,40.44,404.4,94,9.84,44.6,4,8.48,8,False
788-6755,44,0,480.4,84,48.64,446.4,96,40.94,408.8,448,4.64,4.0,4,4.89,4,False
759-5978,488,0,486.0,404,84.64,66.0,94,8.64,448.4,408,9.89,44.9,4,8.48,4,False
798-8855,406,0,444.9,440,86.49,484.0,69,48.9,448.4,44,8.46,6.8,8,4.4,8,False
788-9959,406,0,494.8,488,88.44,448.4,48,48.44,490.8,94,8.89,44.8,4,8.44,0,False
758-7779,88,80,444.8,408,46.88,488.0,88,44.84,480.8,448,8.44,8.4,6,4.88,8,False
797-9659,440,0,488.4,409,44.94,408.4,99,44.44,466.8,449,4.48,44.4,4,8.46,4,False
987-9989,488,0,484.6,86,46.48,468.0,84,44.86,864.4,89,46.88,48.8,4,4.49,4,False
989-9978,409,88,480.8,446,89.49,468.8,480,44.89,469.4,69,44.44,40.6,6,4.86,8,False
797-8877,84,0,468.4,84,48.44,408.4,404,44.84,404.4,68,9.08,8.4,4,4.44,4,False
797-8779,444,0,448.8,440,44.86,480.4,444,49.64,444.8,94,9.64,4.8,4,4.44,4,False
988-7595,440,0,444.4,408,46.09,484.0,444,40.48,489.9,444,40.8,9.8,8,4.68,4,False
986-7756,444,0,488.8,404,48.4,444.9,448,40.04,448.8,404,44.48,44.0,4,8.48,0,False
757-5777,84,0,464.4,44,48.44,484.8,49,44.4,484.4,98,8.48,9.4,4,4.84,6,False
768-6779,444,0,468.8,96,48.64,84.6,94,4.48,444.4,84,44.44,8.4,6,4.44,4,False
779-5859,484,0,404.4,448,44.8,449.8,444,44.48,494.8,99,8.68,8.9,4,4.4,4,False
977-7789,69,0,488.4,404,48.04,488.4,444,40.44,498.6,404,8.8,40.6,4,4.86,4,False
979-7596,46,84,494.4,404,84.84,864.8,96,80.48,444.8,484,6.64,4.4,4,4.94,4,False
778-9978,408,0,488.4,90,46.98,498.4,444,46.86,484.4,46,8.48,40.8,4,4.84,4,False
786-7677,46,0,444.8,84,44.64,464.9,444,44.04,484.8,48,40.44,8.4,4,4.44,4,False
767-7588,449,0,98.8,94,46.8,446.9,68,44.49,490.4,408,8.88,40.0,4,4.4,8,False
779-5567,444,0,484.8,44,46.88,408.4,444,44.44,468.4,84,4.89,40.0,4,4.4,8,False
767-9777,444,84,468.0,404,44.44,844.8,448,46.89,400.0,88,9.0,44.6,8,8.48,4,False
779-8787,489,0,484.6,449,80.84,888.4,448,48.88,449.8,64,6.44,8.8,6,4.44,4,False
778-7555,64,0,449.0,48,44.98,488.0,446,48.98,488.0,404,40.88,44.4,8,8.04,4,False
755-7887,84,0,86.0,88,44.64,460.4,86,44.46,98.6,409,4.44,8.9,4,4.4,4,False
795-5685,404,44,498.9,44,84.96,489.8,84,46.48,496.8,94,8.88,44.6,4,8.4,0,False
767-7766,40,0,409.4,404,48.6,444.4,404,40.8,446.9,448,44.46,4.4,4,4.94,0,False
758-5579,64,0,488.9,408,84.44,488.6,446,48.06,448.8,406,9.6,40.4,4,4.48,4,False
776-9687,440,0,449.9,44,80.88,440.0,98,44.48,490.6,89,8.88,48.8,4,8.48,4,False
779-7577,98,0,488.4,98,84.48,484.8,98,48.94,408.4,448,4.48,8.4,8,4.44,4,False
957-8577,98,0,488.4,404,48.98,484.9,98,44.44,406.8,88,9.49,0.0,0,0.0,0,False
757-5576,444,0,469.4,96,48.46,449.9,88,44.44,496.9,449,8.86,4.6,4,4.44,4,False
987-7558,68,49,498.8,448,88.44,444.6,96,44.89,404.0,88,9.48,48.8,9,8.68,4,False
985-9958,449,40,464.4,404,44.98,449.6,448,48.64,400.4,89,9.04,44.8,8,8.08,4,False
798-5855,44,0,404.4,446,88.84,440.6,99,44.9,488.4,88,40.44,9.6,8,4.89,0,False
795-8885,446,0,469.8,484,48.84,444.9,84,9.6,86.6,99,4.88,8.4,4,4.88,0,False
755-6856,484,0,444.8,404,44.06,468.0,94,44.86,404.4,448,9.84,8.4,4,0.94,4,False
985-7886,448,0,484.8,44,46.84,444.0,48,40.44,489.6,84,4.48,44.8,4,8.46,0,False
776-5988,404,0,488.8,84,44.4,449.6,96,48.64,440.0,44,9.48,44.4,4,8.46,4,False
779-7689,404,0,448.4,88,46.44,444.4,84,44.94,408.4,449,9.44,48.4,4,8.84,4,False
798-5977,448,0,444.6,94,88.48,448.9,440,49.4,469.0,408,44.44,44.8,8,8.88,4,False
768-7596,408,0,448.8,94,46.88,489.4,406,44.64,469.4,446,44.44,8.8,8,4.84,4,False
775-6588,488,0,489.8,408,44.44,448.8,90,48.44,446.4,446,4.98,40.4,4,4.48,4,False
798-6758,44,0,404.0,94,44.68,494.0,448,46.48,440.4,448,4.98,44.6,8,8.94,0,False
986-6988,44,84,448.4,90,49.64,444.4,48,48.48,489.9,404,40.8,48.4,4,8.84,4,False
798-7778,68,0,444.4,404,84.46,499.4,404,46.98,464.4,404,4.84,9.4,8,4.84,4,False
798-5855,66,0,446.4,98,49.49,98.6,44,8.48,484.8,94,8.44,40.8,8,4.84,8,False
985-7595,404,0,444.4,448,84.04,484.4,448,49.69,488.8,448,8.84,0.0,0,0.0,8,False
769-9957,446,0,449.4,84,44.0,484.8,89,48.84,448.8,44,9.4,48.8,8,8.89,0,False
759-7958,84,88,464.8,48,44.84,448.0,88,48.44,488.9,46,6.98,48.4,4,8.4,0,False
777-7895,444,49,498.8,444,88.8,488.6,444,40.48,489.8,69,48.08,44.8,8,8.44,4,False
797-9797,444,48,444.8,88,48.48,444.4,98,44.88,408.8,440,9.46,44.0,8,8.48,4,False
775-5579,44,0,464.8,444,44.89,498.9,96,46.94,468.9,90,4.44,6.6,8,4.48,8,False
797-7557,90,0,446.4,88,44.89,460.8,88,48.68,440.9,99,4.69,4.6,4,4.08,4,False
776-6987,444,0,444.8,448,49.68,440.4,444,44.94,448.4,89,9.69,9.0,6,4.48,4,False
777-7797,88,0,488.4,444,84.48,468.8,98,44.88,499.4,94,8.99,9.9,4,4.64,4,False
768-7697,400,0,494.9,98,84.64,400.9,404,44.08,444.9,44,44.44,48.4,8,4.94,4,False
978-5578,444,0,484.8,409,84.98,484.6,94,48.44,448.9,404,9.68,40.4,8,4.48,4,False
799-9978,88,0,489.4,406,44.48,484.4,446,44.98,444.4,94,40.44,40.4,4,4.48,0,False
988-7986,484,0,480.4,448,80.64,494.0,98,46.49,444.8,88,40.48,8.4,8,4.44,0,False
796-7698,84,0,84.8,404,8.84,480.4,404,49.84,444.8,448,40.44,40.4,4,4.84,4,False
797-5855,44,0,808.9,406,84.66,484.4,84,49.44,444.4,46,6.64,8.8,8,4.84,4,False
958-6965,404,86,448.4,448,44.08,444.6,406,44.64,480.8,444,44.64,8.8,4,4.88,4,False
798-5658,444,0,406.4,444,88.08,464.8,94,48.98,440.8,404,6.84,44.6,4,8.4,8,False
989-5579,86,0,464.8,94,44.98,488.4,404,49.86,484.8,404,8.48,44.8,4,8.49,4,False
797-8559,88,0,448.6,444,88.86,484.8,448,44.49,444.4,444,40.44,40.4,4,4.48,9,False
795-7697,64,44,400.4,80,84.04,484.4,84,44.44,480.4,64,40.88,4.6,8,4.08,4,False
797-7799,448,0,484.8,404,46.48,488.0,444,48.86,84.0,484,4.48,40.9,8,4.94,0,False
758-7985,68,80,444.9,98,40.89,488.8,94,49.88,499.8,444,8.98,9.6,4,4.89,4,False
977-9787,40,0,440.8,400,84.84,468.4,406,44.88,444.8,94,9.88,6.4,8,4.48,0,False
987-5587,484,0,444.6,48,86.48,484.4,98,44.89,440.8,88,40.84,48.9,4,8.48,0,False
785-7579,440,0,404.0,448,84.84,484.8,48,48.64,446.0,89,4.94,4.4,4,4.0,4,False
798-6857,408,84,409.8,408,88.64,409.6,64,9.84,489.4,448,8.84,9.4,6,4.46,6,False
797-8975,464,0,494.9,444,80.64,488.4,404,40.44,440.8,98,40.84,8.9,8,4.4,4,False
778-8795,480,0,444.8,404,86.48,489.8,484,46.48,440.4,408,4.68,40.6,4,4.86,0,False
767-7989,444,0,448.6,404,44.48,484.4,444,44.4,448.4,94,40.44,44.4,8,8.49,0,False
775-9677,480,49,484.9,84,48.99,448.4,99,48.44,408.8,444,9.44,40.8,6,4.94,4,False
775-7859,90,0,448.4,488,44.84,469.4,88,44.84,488.6,408,40.44,44.0,4,4.94,4,False
988-7686,489,48,488.8,96,48.84,80.6,49,6.88,468.4,88,4.84,8.8,8,4.44,0,False
777-7595,84,0,489.8,484,84.48,444.9,40,44.84,444.9,444,9.99,44.4,8,8.04,8,False
779-7889,448,0,499.8,86,88.88,494.8,404,46.86,498.4,84,48.44,44.8,4,8.86,4,False
977-9998,444,0,444.8,99,44.08,408.8,448,9.44,484.0,44,40.44,40.6,8,4.86,4,False
989-7557,404,0,494.9,44,80.48,494.8,48,46.89,448.4,84,6.66,48.4,8,8.86,4,False
988-6755,444,0,448.4,99,49.84,488.8,88,48.4,449.4,86,8.04,44.8,8,8.44,4,False
758-5789,444,0,449.4,40,80.8,448.0,98,44.46,446.8,448,8.48,44.4,8,8.04,4,False
798-7786,99,89,446.8,94,44.86,498.6,448,44.96,444.4,94,4.88,8.4,4,4.44,0,False
975-6795,446,0,489.4,84,40.48,484.4,94,48.94,488.8,448,8.46,44.4,4,8.08,4,False
777-7777,44,88,448.0,404,44.84,444.4,404,48.04,404.9,440,4.44,48.8,4,4.48,8,False
797-7799,44,0,94.9,409,48.64,498.4,444,46.86,444.4,448,4.48,48.0,4,8.84,4,False
799-8859,86,0,440.4,80,88.44,446.6,96,48.04,449.4,86,6.44,48.8,4,4.49,4,False
777-9578,94,49,404.8,480,84.44,408.4,448,44.84,449.9,448,8.88,6.4,6,4.48,4,False
797-7599,84,0,448.6,89,44.48,484.9,484,44.44,484.4,444,8.48,9.4,4,4.48,4,False
978-8778,489,84,408.8,84,84.6,400.8,44,44.08,444.0,444,9.68,48.4,6,8.64,4,False
775-9778,68,0,484.4,46,89.84,488.8,408,48.08,444.6,404,9.66,40.8,4,4.84,4,False
786-7978,488,8,86.8,449,44.44,488.4,94,44.44,480.4,488,8.44,8.4,4,4.88,4,False
797-7575,90,0,409.9,404,48.68,440.8,444,48.44,404.0,488,4.68,40.9,6,4.94,0,False
758-9886,468,0,486.0,88,46.84,446.4,84,48.44,448.9,94,4.94,9.8,8,4.84,4,False
985-5985,89,0,846.8,444,88.44,468.4,440,44.08,464.9,94,4.88,4.8,4,4.08,4,False
988-9865,89,0,498.0,88,88.48,498.8,88,46.84,804.8,440,48.69,44.8,9,4.0,0,False
796-6597,46,0,440.0,94,48.4,444.8,48,44.84,490.8,48,8.84,6.4,4,4.48,0,False
796-9965,444,0,444.4,449,48.04,464.0,444,48.69,448.9,406,44.44,9.0,8,4.48,8,False
796-9579,448,0,486.0,444,46.84,486.8,44,44.88,448.8,448,4.89,44.9,8,8.44,4,False
767-8775,440,0,98.4,99,46.69,486.4,88,48.84,446.4,96,6.6,9.8,4,4.84,4,False
756-7758,448,0,440.6,440,88.8,488.4,84,48.04,464.4,49,44.8,44.0,8,4.94,0,False
768-7879,84,0,489.9,440,40.48,464.6,88,44.44,404.4,88,9.84,8.9,4,4.4,4,False
769-8779,400,0,489.9,94,44.48,449.9,98,48.49,484.4,404,6.98,44.6,4,8.48,4,False
798-5878,484,0,494.8,66,88.68,488.9,449,44.88,444.8,94,4.98,40.9,8,4.94,4,False
765-9758,88,86,448.4,98,49.64,466.4,88,44.48,484.4,49,8.84,48.4,6,4.4,4,False
757-9877,4,0,448.8,448,44.08,486.4,44,40.08,48.4,84,8.49,8.4,4,4.0,0,False
797-9789,94,48,444.6,94,49.99,496.8,446,46.69,484.4,448,4.08,6.4,8,4.48,4,False
798-9578,88,48,408.8,84,44.9,494.4,409,46.48,484.8,94,8.44,8.6,6,4.84,4,False
785-6857,48,0,444.4,444,48.99,484.8,449,40.44,488.8,440,44.44,48.4,6,8.84,4,False
988-7798,88,0,489.8,404,44.08,404.8,98,44.4,449.0,48,40.84,9.8,8,4.84,4,False
777-9577,40,0,84.4,448,48.89,440.4,408,44.84,444.0,64,9.84,44.8,8,8.08,6,False
758-7779,404,44,488.0,88,40.46,409.6,84,44.84,488.0,98,40.49,40.0,8,4.4,4,False
797-7766,440,40,448.4,99,44.48,444.4,48,44.08,499.4,444,8.99,48.6,8,4.44,0,False
777-5799,488,84,444.4,404,49.4,498.6,44,46.46,496.8,88,8.84,40.4,4,4.48,4,False
795-7879,48,0,409.0,88,48.88,489.8,440,44.04,484.4,449,8.49,48.8,8,8.89,4,False
795-7898,80,0,440.0,444,84.4,404.4,46,44.68,468.4,484,4.88,44.4,8,8.44,4,False
777-8958,88,0,88.6,68,9.48,444.4,444,40.68,446.8,484,4.98,44.8,4,8.08,0,False
777-8988,444,48,486.6,49,48.44,848.8,404,46.8,498.9,404,8.48,40.8,6,4.48,4,False
975-7587,68,0,404.6,96,88.49,449.0,444,49.44,464.6,484,4.84,48.8,4,8.89,4,False
769-7877,408,84,409.6,408,48.68,449.8,449,44.49,844.4,404,44.48,8.8,4,4.44,4,False
958-8975,94,0,494.4,448,88.84,444.8,446,40.6,494.0,46,8.64,44.0,8,4.94,4,False
795-5579,444,0,448.4,440,49.84,468.6,90,44.88,498.9,440,8.98,44.6,4,8.94,4,False
985-7858,448,0,408.4,448,84.88,484.8,484,48.44,446.4,448,4.94,4.0,6,4.89,0,False
799-7778,444,48,498.4,404,84.88,444.6,98,9.49,444.4,94,40.48,44.4,4,8.44,4,False
795-9755,84,84,484.6,444,89.84,488.4,448,48.04,486.4,44,44.9,4.4,8,4.44,8,False
798-7876,44,0,404.4,89,44.46,449.8,400,44.69,488.4,444,8.46,44.0,8,4.94,0,False
787-6895,444,84,468.4,40,44.48,449.8,448,48.44,444.4,448,8.44,9.4,4,4.64,8,False
977-7867,484,0,494.0,49,88.49,404.0,444,44.09,484.4,444,6.8,44.6,8,8.48,4,False
797-5797,448,0,469.8,90,48.48,486.0,488,48.46,440.8,406,9.49,44.6,6,8.48,4,False
776-9867,49,0,404.8,448,84.46,449.4,440,40.98,440.6,98,9.98,44.9,4,8.48,4,False
977-5565,488,0,484.0,449,44.64,94.4,96,4.48,444.4,84,6.4,48.8,8,8.48,8,False
979-7975,449,0,480.4,444,89.44,448.0,404,49.48,498.8,444,8.98,4.6,6,4.08,8,False
987-5559,484,0,409.8,440,48.64,480.8,86,49.89,488.8,408,44.84,44.9,6,8.44,4,False
777-5986,484,0,449.8,448,44.84,408.4,448,44.44,444.4,404,4.84,40.4,4,4.89,4,False
768-7977,488,0,448.4,404,49.48,444.0,84,48.84,64.4,94,4.89,48.4,6,8.4,4,False
795-5597,484,88,444.4,98,86.48,444.4,84,44.99,468.0,49,4.48,40.0,8,4.4,4,False
977-7999,48,0,96.4,408,46.84,446.8,484,40.98,449.4,94,40.84,9.4,4,4.64,4,False
779-7758,449,0,404.4,448,44.44,449.4,446,44.44,484.6,404,4.09,4.4,6,4.94,4,False
768-7777,444,0,484.8,44,89.88,484.8,444,48.48,408.4,86,9.44,40.4,6,4.84,4,False
755-5888,480,48,444.8,440,49.64,444.8,98,48.49,440.8,64,9.94,44.4,4,8.49,4,False
985-7676,468,48,444.0,446,88.08,488.8,89,49.88,498.9,404,48.48,8.8,4,4.88,4,False
767-5799,408,0,444.4,99,88.89,446.4,66,48.04,444.8,96,9.94,44.4,4,8.94,4,False
787-5987,449,0,409.4,96,48.86,488.4,80,48.04,440.0,404,40.8,9.8,8,4.68,4,False
769-7899,48,0,440.0,98,84.4,449.9,444,48.49,488.4,409,8.44,44.8,8,8.44,0,False
787-5577,94,0,484.4,98,80.84,464.8,98,48.98,444.0,440,4.69,40.9,4,4.94,4,False
765-7668,446,44,480.4,84,80.44,448.4,90,44.46,484.8,89,40.44,40.4,4,4.48,4,False
757-7577,448,84,96.8,409,46.44,448.8,409,44.89,444.4,84,4.88,9.4,4,4.84,4,False
799-7775,88,0,488.8,98,84.4,440.8,80,44.49,498.8,88,8.44,8.8,8,4.44,8,False
795-8778,88,88,404.9,90,48.84,440.4,94,44.98,488.6,49,44.44,40.8,4,4.84,0,False
777-8895,8,0,464.0,96,44.84,444.9,84,40.84,480.8,408,8.44,4.4,6,4.08,4,False
786-9587,484,44,446.8,448,44.96,488.6,96,44.48,448.6,80,9.64,4.8,4,4.46,4,False
