Phone Number,Account Length,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,isFraud
777-9756,33,0,232.0,203,22.22,229.6,222,23.22,230.0,22,3.2,23.3,2,3.63,0,False
778-6556,33,0,222.6,203,26.63,262.2,222,23.69,292.2,223,3.23,9.2,2,2.23,2,False
759-7898,63,0,233.3,32,32.3,223.3,32,29.23,292.3,93,3.22,22.2,3,3.26,0,False
796-7578,222,22,232.3,69,26.32,222.2,203,23.06,202.6,202,9.32,9.0,2,2.23,2,False
759-6878,32,30,229.2,203,30.26,233.2,33,22.02,223.2,22,20.26,22.2,3,3.92,2,False
987-6577,233,0,236.2,62,23.63,232.2,60,23.92,226.2,222,6.33,22.0,2,2.92,2,True
977-6857,223,0,263.0,223,23.36,233.6,206,23.06,232.3,63,20.23,22.0,2,2.39,3,False
778-7988,222,0,232.3,220,23.33,293.2,209,26.32,292.2,232,23.22,23.3,3,3.39,2,False
975-6595,223,0,223.0,223,22.32,292.3,92,26.3,222.3,93,3.3,23.2,3,3.62,2,False
777-7977,222,0,232.9,29,22.93,222.3,222,23.33,223.3,223,3.22,23.0,2,2.03,2,False
797-5597,62,0,232.2,26,39.32,226.2,203,23.22,230.6,222,3.33,23.9,2,3.23,2,False
788-8585,232,0,223.2,23,29.22,222.9,226,22.62,232.2,92,3.9,2.3,6,2.92,2,False
976-8799,33,0,222.2,202,22.22,262.2,32,22.3,239.2,99,6.26,20.2,3,2.23,2,False
797-6697,230,0,232.2,32,22.32,200.3,220,22.03,202.3,203,9.22,6.0,2,2.62,2,False
778-9769,39,22,92.3,93,26.63,202.2,62,22.62,222.3,226,9.63,3.9,2,2.39,0,False
979-7577,32,0,266.9,33,23.32,229.2,22,29.32,232.2,99,22.33,22.0,6,2.92,3,True
988-7977,233,33,233.2,239,26.33,263.3,29,22.32,236.2,22,3.39,9.2,2,2.62,3,False
986-5575,223,0,200.2,92,32.03,222.9,202,20.32,290.9,96,3.39,3.3,3,2.33,2,False
977-7755,32,0,239.2,200,29.23,233.3,92,29.32,223.3,223,20.06,22.2,2,3.23,2,True
767-5556,222,0,293.2,222,33.23,229.3,202,22.22,262.3,223,2.33,20.3,3,2.32,2,False
799-5766,60,0,230.3,62,30.63,203.0,63,22.63,232.2,202,3.23,22.3,6,3.26,2,False
985-7778,62,0,36.3,32,22.62,233.2,99,20.29,233.2,29,20.23,22.3,2,3.33,2,False
768-9877,233,0,293.0,222,30.23,223.6,202,29.02,229.2,209,20.32,22.9,2,3.23,2,True
777-7979,232,0,220.9,203,20.93,262.2,92,22.23,322.2,209,22.3,22.2,3,3.92,3,False
777-9677,63,0,202.2,209,33.32,222.3,222,23.29,223.6,222,3.63,3.0,3,2.26,2,False
776-9968,220,22,223.3,223,22.33,263.2,92,23.92,222.9,222,20.93,0.0,0,0.0,2,False
985-5887,222,22,222.2,222,33.23,226.0,206,22.22,222.2,93,20.36,3.3,2,2.33,2,False
795-7785,232,0,262.9,223,23.03,226.3,96,20.23,233.3,223,20.23,20.0,9,2.2,2,False
778-5797,32,0,233.0,92,20.26,262.3,92,23.93,232.3,232,22.22,20.6,6,2.36,2,False
777-9789,239,23,232.0,33,39.22,222.3,32,23.9,223.0,203,6.66,3.3,3,2.22,2,False
776-5988,26,0,202.3,220,23.22,233.2,233,20.23,222.3,226,22.23,20.0,3,2.2,2,True
795-7679,200,0,233.0,222,32.23,232.3,92,23.32,222.9,92,22.32,3.2,3,2.33,2,False
778-9596,99,32,222.2,22,22.3,203.2,33,22.29,232.0,223,20.33,2.2,2,2.03,3,False
985-5876,99,0,233.2,96,20.33,226.3,230,20.93,293.2,222,3.93,22.2,2,3.33,3,False
987-7779,23,22,222.2,209,23.99,222.2,92,29.2,222.3,222,2.32,23.2,2,3.36,2,False
989-7958,32,0,233.2,222,26.33,223.2,229,9.29,232.2,92,3.22,22.3,2,3.29,0,False
765-5867,206,30,220.2,203,32.22,222.2,209,23.39,233.2,96,2.23,23.2,3,3.32,0,False
755-5578,220,22,299.3,229,33.92,233.0,90,22.23,232.6,29,3.32,20.9,3,2.92,2,True
989-5898,23,0,209.3,203,23.62,236.2,90,22.32,222.6,223,22.22,2.9,9,2.32,2,False
768-7756,39,0,232.2,220,32.32,222.2,226,9.23,202.2,33,2.22,23.2,3,3.36,2,False
769-8777,222,0,202.9,223,23.32,232.0,22,23.9,223.3,93,9.33,0.0,0,0.0,0,False
788-9777,229,22,222.2,229,29.26,223.6,233,29.02,230.0,92,6.23,23.9,20,3.23,2,True
775-7759,222,0,203.3,33,32.63,32.3,220,2.26,266.2,222,2.23,22.2,2,3.26,2,False
765-8886,93,0,260.0,233,22.2,223.3,93,23.3,233.9,32,3.3,9.2,2,2.26,0,False
978-9885,226,0,32.2,206,3.69,203.6,232,22.23,293.0,92,3.92,22.3,3,3.32,2,False
777-7779,220,0,222.2,33,33.22,220.0,96,22.23,223.2,32,3.29,22.2,3,3.26,2,False
797-5576,22,0,203.3,22,32.63,203.2,222,22.23,232.9,209,6.92,9.0,2,2.23,2,False
788-7786,223,33,222.2,32,22.09,263.3,32,22.09,260.6,30,2.23,22.3,3,3.03,2,False
797-9995,33,0,23.2,20,23.23,239.3,223,20.32,222.2,222,6.3,22.3,2,3.32,2,False
798-9877,23,0,232.3,93,32.93,229.2,223,22.63,202.2,223,9.06,22.0,2,2.92,2,False
765-8778,222,22,222.2,92,22.62,223.3,226,29.22,266.2,203,2.3,2.2,3,2.92,2,False
978-8969,32,0,230.0,223,22.6,202.2,90,22.29,236.3,203,2.06,20.2,2,2.32,0,True
977-7988,23,0,233.2,23,26.02,220.3,99,22.92,233.3,200,6.92,2.3,3,2.22,2,False
758-9898,222,26,232.2,33,23.32,233.2,223,23.23,222.6,92,22.22,22.3,2,3.22,2,False
777-7788,22,0,236.2,222,32.62,293.6,220,26.33,206.3,30,9.29,23.3,3,3.23,2,True
778-7777,33,22,222.2,222,33.2,233.3,33,20.3,222.2,36,2.32,22.3,2,3.22,2,False
986-8995,206,29,33.6,232,22.22,203.9,232,22.33,229.3,23,20.33,3.2,3,2.29,2,False
989-5587,222,0,203.9,209,32.66,232.0,223,29.39,260.2,63,2.23,22.3,2,2.32,2,False
798-7675,23,0,222.3,32,33.92,263.2,92,22.03,263.9,22,22.92,23.3,6,3.39,2,False
799-5767,200,0,229.2,222,32.3,223.2,202,29.23,233.3,93,22.29,22.0,2,3.22,2,False
798-9999,92,0,290.2,92,32.32,92.0,202,2.32,222.3,203,20.22,23.6,22,3.62,2,False
767-7757,223,0,222.2,92,23.22,233.3,33,22.03,233.3,222,3.22,6.9,3,2.36,2,False
767-5778,232,0,229.9,230,39.03,222.2,93,22.22,262.2,220,22.32,22.2,2,3.33,2,False
986-6789,222,0,202.3,223,22.23,223.2,93,22.22,292.2,92,3.62,20.0,3,2.2,2,False
795-5898,39,0,223.2,32,30.33,233.2,22,29.36,232.9,220,3.92,9.2,2,2.26,2,False
777-7777,229,23,223.3,206,23.23,222.3,206,9.23,223.3,93,3.02,6.3,2,2.26,0,False
795-7776,203,29,262.2,222,22.9,229.2,96,23.62,220.3,203,9.92,22.3,9,3.32,0,False
798-6788,263,0,292.2,90,33.32,233.3,223,26.02,222.2,92,9.3,2.3,3,2.22,2,False
779-7598,32,0,222.9,232,22.23,300.3,223,23.32,292.3,206,3.66,22.6,2,3.23,2,False
797-9958,39,0,223.2,99,29.62,209.9,223,22.32,230.9,222,22.62,23.9,6,2.29,3,False
778-6959,222,0,220.0,202,23.3,296.2,22,26.69,220.2,233,3.2,9.2,2,2.62,2,True
977-5677,60,0,293.9,223,32.96,33.0,220,2.23,220.2,232,9.23,23.2,3,3.36,3,False
988-5778,62,0,322.2,203,32.39,263.3,222,22.32,230.3,22,3.22,22.3,2,3.22,2,True
989-7856,222,0,223.2,226,20.23,229.3,92,22.29,222.0,36,20.22,23.6,3,3.62,3,True
765-5899,239,0,269.3,222,23.32,292.2,203,26.3,293.2,32,3.22,22.6,2,3.23,2,False
777-7769,23,0,293.2,99,32.33,226.9,33,9.92,223.3,209,20.93,9.3,2,2.32,2,False
768-8555,96,0,206.6,223,23.22,232.3,32,22.22,223.9,92,3.03,22.9,2,2.02,2,False
797-6875,29,0,232.2,93,22.9,239.2,63,26.22,222.2,223,9.96,22.3,3,3.29,2,False
798-7878,292,36,236.2,22,26.33,223.3,226,23.32,229.2,33,22.36,9.9,6,2.62,2,False
979-9576,63,0,232.2,32,39.29,233.2,33,23.02,292.3,223,3.62,9.6,2,2.39,3,False
778-7577,23,0,230.3,209,30.22,233.3,33,22.33,292.9,92,3.62,22.2,6,3.32,2,False
758-8578,232,0,223.3,203,36.33,239.6,32,23.32,239.2,232,6.26,3.0,20,2.33,2,False
769-6787,22,23,232.2,223,39.33,263.9,32,22.6,222.2,22,20.36,23.2,2,3.2,0,False
988-9799,223,23,263.2,220,23.02,292.2,99,26.23,222.2,92,22.02,20.0,3,2.2,2,False
785-9657,202,26,262.6,223,22.22,293.3,203,26.62,232.2,203,22.23,23.2,3,3.2,2,False
779-7999,232,0,223.2,222,22.33,222.2,220,20.3,262.6,202,2.32,22.2,3,3.29,0,False
758-9959,32,0,299.2,22,30.9,62.9,33,3.26,296.9,39,3.36,6.6,2,2.23,2,False
775-9999,23,0,266.2,223,23.32,223.3,222,22.62,236.9,222,3.22,20.2,3,2.23,3,False
778-6656,223,0,223.2,93,32.93,220.6,202,23.23,203.9,223,9.23,6.3,6,2.2,0,False
799-8857,222,22,223.2,33,32.09,323.3,203,29.62,222.6,223,9.32,2.3,2,2.03,3,False
755-9997,222,0,232.0,29,26.69,203.2,92,3.26,222.3,96,9.33,2.2,6,2.92,0,False
759-9889,222,0,232.3,92,32.32,332.6,30,29.39,223.3,90,9.22,3.2,2,2.33,2,False
775-9799,222,32,233.6,32,23.96,222.0,222,23.32,326.2,92,22.69,22.2,3,3.02,0,False
778-8977,63,0,229.2,232,22.93,223.3,33,29.22,203.3,222,9.2,22.2,6,3.23,2,True
759-6687,22,0,232.2,222,32.92,263.2,223,23.39,296.0,92,3.32,9.2,3,2.26,0,False
799-9987,263,0,223.3,96,22.9,202.9,22,3.92,222.2,223,6.33,22.2,2,3.02,2,False
767-9987,93,0,236.6,33,26.62,222.6,23,22.03,292.3,223,3.63,22.3,3,3.32,3,False
799-8886,62,0,220.2,20,20.32,302.2,26,26.22,203.0,99,9.22,23.2,6,3.32,2,False
766-9578,262,0,332.9,62,36.39,322.3,92,22.02,260.6,223,2.23,3.2,9,2.26,2,True
759-7569,33,22,296.2,239,33.39,230.9,90,23.33,39.3,23,2.02,23.3,2,3.23,2,False
758-8889,93,0,290.2,222,32.22,223.2,222,23.33,229.6,222,3.33,3.2,3,2.29,3,False
786-5957,26,33,239.2,66,32.23,222.3,63,23.09,263.2,203,2.26,20.0,3,2.2,2,False
756-5995,23,0,222.2,90,33.23,239.3,33,23.36,292.3,22,3.63,23.0,2,3.32,2,False
777-5785,222,0,233.2,222,26.32,239.2,93,20.32,203.3,233,9.2,20.6,2,2.36,0,False
796-5888,22,0,62.2,39,20.62,269.9,222,22.22,209.6,62,9.23,3.2,6,2.32,3,True
797-7989,230,0,233.0,222,32.22,22.9,99,6.2,232.3,23,3.23,9.3,29,2.32,0,False
758-9958,222,0,220.2,203,23.22,232.3,202,22.62,239.6,203,3.33,2.2,6,2.03,2,False
758-5565,232,0,32.2,36,23.29,223.2,22,20.32,232.0,223,20.62,20.3,2,2.23,0,False
797-9696,222,0,222.3,26,22.23,222.2,222,23.33,230.2,223,22.23,23.3,3,2.29,3,False
779-7698,32,39,223.0,223,36.22,292.2,222,26.22,232.2,223,3.22,9.3,3,2.32,0,False
757-7897,32,0,232.3,23,22.33,233.3,200,23.22,202.2,63,2.39,22.2,2,3.92,3,False
998-6995,20,0,290.0,209,32.3,233.2,32,22.93,232.3,202,3.22,6.3,6,2.2,0,False
757-5678,29,0,229.3,222,20.23,223.2,209,23.23,223.2,90,3.02,22.2,2,3.0,2,False
998-7789,222,0,32.3,93,22.22,236.2,63,22.62,230.3,223,22.22,22.2,6,3.33,2,False
996-8958,23,0,226.2,203,33.22,202.3,202,22.23,226.2,93,22.03,20.3,3,2.23,2,False
778-7759,222,0,222.0,222,36.02,32.2,223,2.63,293.3,23,23.2,22.6,20,3.2,3,False
787-9959,22,0,229.6,223,22.23,232.2,229,22.23,230.2,90,22.62,22.3,3,3.29,2,True
768-9596,32,23,226.3,92,30.06,293.0,23,26.33,223.3,226,9.62,3.3,2,2.22,0,False
795-5859,22,32,220.0,30,32.2,222.3,202,23.22,232.3,22,6.33,22.2,6,3.92,3,False
765-9987,36,30,226.3,223,22.32,262.3,30,23.32,229.3,209,3.32,22.3,6,3.92,0,False
799-9769,23,0,230.3,62,22.22,223.2,226,29.02,222.3,203,20.23,20.0,3,2.2,2,False
757-7785,236,33,203.9,206,32.66,232.6,99,23.93,202.2,202,2.33,20.3,6,2.32,3,False
985-9789,229,0,220.2,92,23.32,222.3,92,23.2,233.3,203,3.22,22.2,9,3.0,2,False
775-9899,93,0,226.3,202,22.22,266.3,33,22.23,232.3,233,3.23,9.2,2,2.32,3,False
775-9976,233,22,223.2,33,29.23,203.9,202,22.33,222.2,23,3.3,22.6,23,3.92,0,True
787-6859,32,0,222.3,32,22.22,232.2,93,23.99,322.3,23,22.02,20.0,2,2.2,2,False
757-7589,260,0,33.3,22,22.39,263.3,220,22.03,223.3,92,3.03,9.2,2,2.23,3,False
798-7579,62,0,232.0,62,26.23,223.3,223,29.29,263.3,36,22.92,3.3,3,0.93,2,False
755-9577,39,23,220.9,92,20.33,223.0,92,23.22,263.2,226,2.32,3.3,3,2.3,2,False
757-7869,63,0,222.3,220,33.92,262.6,222,23.32,232.2,223,6.06,23.2,3,3.36,3,False
767-5958,222,0,232.0,233,32.29,232.6,22,22.22,222.2,222,20.9,2.2,3,2.0,2,False
769-9995,229,0,239.2,222,22.03,232.3,222,29.66,223.2,92,6.22,3.3,3,2.33,3,True
798-9599,92,22,233.2,233,22.62,222.2,33,23.26,20.6,29,3.23,22.0,3,2.92,2,False
985-7996,32,0,292.9,203,32.62,269.3,96,22.93,236.3,32,20.66,2.3,3,2.22,3,False
997-9957,60,0,220.6,32,32.3,222.2,223,22.92,229.0,229,22.22,6.3,3,2.32,2,False
958-5695,20,0,236.2,222,32.62,290.2,66,26.22,232.3,32,22.23,22.2,6,3.03,2,False
799-9796,96,0,260.2,222,22.23,262.3,62,22.22,223.3,63,20.23,9.3,3,2.32,2,False
989-7599,32,0,232.0,33,23.62,229.2,226,23.62,203.9,222,9.23,9.2,3,2.62,3,True
757-7759,32,0,223.3,62,29.32,229.3,33,22.29,220.2,93,22.26,20.2,3,2.23,2,False
767-5997,222,0,226.9,93,22.32,230.0,62,23.3,220.3,223,6.32,3.0,2,2.26,2,False
798-5959,222,30,293.2,229,33.23,23.3,22,6.2,232.2,22,3.23,3.3,3,2.32,3,True
778-7579,63,0,223.3,20,23.3,226.3,262,20.93,229.3,203,3.32,22.2,3,3.22,3,False
987-9777,223,0,229.3,203,33.93,222.2,226,23.03,239.3,93,3.32,22.0,3,3.22,2,False
755-7559,222,0,292.2,92,32.66,269.9,92,22.22,266.6,32,2.3,22.2,2,3.03,2,False
759-5897,226,32,263.6,33,23.66,223.2,222,23.23,266.3,206,2.23,22.6,3,3.23,2,False
985-7779,22,33,293.2,92,32.93,226.2,96,20.92,233.0,92,6.22,22.6,3,3.92,2,False
799-5997,229,23,230.2,92,30.22,232.3,62,23.96,263.3,33,22.93,22.6,3,3.2,3,False
775-8968,33,0,232.2,93,22.3,262.9,92,23.33,239.0,206,2.23,3.2,6,2.22,2,False
759-9889,20,22,223.2,22,23.23,269.3,33,22.22,222.2,202,9.63,6.2,3,2.62,2,False
755-8785,23,0,232.3,203,22.26,222.3,202,23.09,232.3,62,2.2,9.3,2,2.32,0,False
759-9897,223,0,223.2,93,22.23,206.2,229,22.32,229.3,239,3.32,3.3,3,2.22,0,False
765-9899,226,0,222.6,20,33.92,226.9,30,23.22,233.3,60,6.92,2.3,2,2.22,2,False
778-9975,230,0,223.9,202,30.22,269.2,220,22.32,223.6,200,6.69,23.3,3,3.23,2,True
779-8895,233,0,222.3,93,22.22,220.3,33,22.29,293.3,202,23.29,22.3,2,3.29,3,False
759-9579,262,26,222.9,92,33.23,233.2,32,26.0,232.6,62,22.26,22.2,2,3.22,0,False
997-7978,222,0,223.6,33,22.26,223.9,33,22.66,222.3,209,2.26,3.0,2,2.26,3,False
995-5975,90,0,203.2,226,32.33,226.2,222,29.22,232.2,203,6.36,2.3,2,2.92,2,False
799-9596,33,0,233.3,209,20.09,232.2,92,23.36,233.2,99,3.22,22.0,3,3.22,0,False
765-5889,30,0,232.2,90,26.22,223.3,22,23.93,232.2,222,3.26,6.2,2,2.63,2,False
758-8959,32,0,300.3,209,32.03,232.0,200,23.39,220.2,23,22.23,22.2,2,3.26,0,True
779-5757,222,0,62.6,222,20.22,22.2,33,6.33,223.0,99,2.29,3.2,2,2.22,2,True
768-9979,26,0,222.2,22,36.2,262.2,202,23.92,222.3,223,2.99,3.2,3,2.22,2,False
755-8887,20,0,220.2,93,23.93,233.2,202,23.29,223.6,26,20.29,23.0,2,2.03,2,False
777-9967,222,0,202.2,99,32.29,303.3,22,23.3,222.0,229,20.03,23.2,2,3.36,2,False
759-9577,226,0,223.2,202,36.62,202.3,29,22.22,223.3,209,22.33,22.6,3,3.2,3,False
779-7955,33,23,263.6,223,23.23,236.2,93,22.32,223.2,90,2.92,22.0,2,2.92,3,False
999-5677,20,22,229.3,202,22.22,239.2,93,22.02,222.2,63,20.02,9.3,2,2.63,2,False
999-9578,206,0,220.6,96,33.3,229.2,33,22.23,292.2,33,3.62,22.2,2,3.33,2,True
795-7856,223,29,229.3,202,30.23,223.9,36,29.2,323.0,23,22.32,3.6,2,2.32,0,False
788-6999,92,0,232.9,203,26.32,233.0,202,23.23,239.6,32,3.33,3.0,3,2.26,2,True
985-9559,222,0,222.3,223,36.23,203.3,26,22.22,232.2,93,3.22,22.0,2,3.22,2,False
995-9997,22,33,232.2,202,26.2,223.2,32,20.29,202.2,32,9.09,20.9,9,2.92,2,False
796-7785,223,0,232.9,223,20.22,222.6,93,22.03,203.9,63,9.2,23.9,2,3.23,2,True
758-9895,32,0,223.9,62,22.26,292.9,203,26.32,209.6,92,2.93,22.2,2,3.0,2,False
988-9778,233,0,203.2,200,32.33,290.9,202,26.23,296.0,229,3.32,3.9,2,2.2,0,True
779-9575,30,0,222.3,200,22.23,223.0,202,22.22,233.2,62,22.39,2.9,9,2.23,2,False
798-9957,23,0,232.9,93,22.99,223.2,222,23.26,263.9,203,22.33,9.3,2,2.32,3,False
988-9598,90,0,229.2,22,30.23,290.6,32,26.2,222.2,92,3.23,20.6,2,2.36,3,False
787-6987,202,0,223.2,206,22.33,32.0,223,6.39,263.2,232,2.32,9.3,3,2.63,2,False
766-9967,23,0,260.2,220,22.22,223.3,22,23.23,222.2,22,2.33,23.0,2,3.32,0,False
778-7958,99,0,293.2,32,33.69,202.3,26,22.62,290.9,223,3.39,3.2,3,2.33,2,False
757-7959,220,0,222.2,232,36.06,209.2,202,22.3,262.2,96,2.32,3.3,3,2.23,2,True
755-6599,22,0,232.3,22,22.32,203.2,226,22.23,223.2,209,22.33,9.3,2,2.63,2,True
765-9798,93,22,262.2,222,22.2,232.2,33,22.22,260.2,92,2.22,2.2,3,2.29,2,False
779-6586,203,0,223.3,232,30.32,239.0,26,26.02,229.2,202,3.32,22.6,3,3.92,0,False
797-7799,233,0,232.2,32,23.29,229.0,203,20.22,230.0,200,3.2,20.3,6,2.32,0,False
759-7787,93,0,233.0,99,22.93,233.6,206,23.62,223.3,202,22.02,22.3,9,3.33,2,False
989-7599,222,0,220.3,92,23.99,223.2,209,22.26,223.6,23,22.29,22.3,2,3.03,2,False
797-9976,93,0,233.2,63,20.23,232.2,93,23.92,290.0,223,3.33,22.3,2,3.29,2,False
779-5577,36,29,232.2,202,22.32,202.2,26,22.29,232.2,223,3.22,9.0,6,2.23,2,False
988-7677,93,22,222.9,232,20.02,262.3,223,23.93,222.0,36,9.26,9.3,3,2.63,2,False
787-9769,222,32,223.6,92,23.26,232.2,92,22.22,229.2,222,9.32,20.2,2,2.23,2,False
779-9786,232,0,229.3,90,39.02,222.9,222,22.32,222.2,203,20.36,9.6,2,2.39,3,False
987-9598,220,0,263.0,200,23.03,322.2,33,26.96,229.2,36,3.36,3.3,3,2.22,2,False
989-7786,203,0,233.0,222,32.23,223.3,92,23.93,222.3,92,20.03,22.6,2,3.2,2,False
777-9697,93,0,262.0,222,22.32,290.9,223,26.23,222.2,223,20.23,22.2,2,3.22,2,False
787-9589,223,0,226.2,203,22.32,206.0,90,22.32,222.3,222,22.23,23.3,2,3.39,2,False
759-9799,63,0,33.9,223,20.02,269.6,39,22.22,222.2,33,9.32,9.2,3,2.32,2,False
987-7875,36,22,296.3,39,33.26,232.9,222,22.62,233.3,226,6.22,20.0,6,3.2,0,True
767-9869,62,0,262.6,33,22.62,232.3,209,22.93,32.3,222,2.39,22.2,3,3.33,2,False
799-9655,22,0,232.3,222,23.03,229.9,23,23.69,220.0,223,2.63,9.2,2,2.32,2,True
755-6877,222,36,223.2,222,29.33,232.3,32,23.39,222.6,223,2.99,20.0,3,2.2,2,False
989-9599,92,0,239.3,223,20.22,222.3,222,23.26,223.3,32,6.23,3.2,3,2.33,2,False
758-7566,26,0,220.2,92,33.23,222.3,22,29.32,200.2,226,9.0,23.2,2,3.32,2,False
755-7875,22,22,223.3,202,36.33,222.3,36,22.03,222.2,223,6.2,2.2,3,2.92,0,False
778-7558,222,0,290.2,203,32.22,233.3,222,23.6,220.3,203,9.92,9.3,2,2.63,3,False
769-5556,293,0,220.9,222,29.03,232.3,93,22.23,222.9,39,3.03,22.6,3,3.23,2,False
759-9799,230,0,232.2,229,26.22,220.2,93,9.32,222.2,222,20.23,9.2,3,2.23,2,False
988-9995,33,0,202.2,32,32.22,229.2,202,29.3,232.3,206,22.36,22.0,3,3.22,2,False
759-9995,262,0,20.2,203,22.02,232.3,32,23.39,232.3,32,6.92,9.2,3,2.26,2,True
775-9858,62,22,232.3,222,32.33,226.6,203,22.26,223.2,229,20.26,6.2,6,2.23,2,True
999-8798,92,0,92.2,90,23.39,293.2,223,26.26,223.0,36,2.33,9.2,2,2.23,2,False
989-5979,232,36,222.2,223,36.22,262.2,222,23.22,262.2,202,22.92,9.3,2,2.32,3,False
779-9985,90,0,223.3,92,22.22,222.2,222,23.3,226.9,223,6.62,20.9,2,2.92,3,False
757-6878,23,0,266.3,223,23.22,233.2,36,23.23,236.2,30,22.33,6.2,3,2.63,2,False
755-5989,23,0,232.0,223,39.22,230.2,220,29.33,262.2,220,22.26,9.3,3,2.32,2,False
798-6989,32,0,200.3,96,32.03,202.2,202,22.2,206.2,60,9.22,2.2,2,2.92,2,False
988-7996,263,0,292.0,209,33.29,202.6,223,22.22,206.2,30,9.29,9.2,20,2.26,2,False
999-5859,92,0,229.9,222,22.03,223.3,33,22.23,222.2,230,22.22,22.2,3,3.02,3,False
787-5999,23,22,223.3,92,29.39,222.3,206,23.29,232.3,232,20.69,3.3,2,2.23,3,False
779-8555,92,0,203.2,206,32.33,220.2,223,22.36,293.6,229,3.3,22.0,3,3.22,3,False
779-5595,222,36,233.2,222,32.22,226.3,26,20.23,263.3,22,22.33,22.2,3,3.02,2,False
795-8577,223,23,203.0,202,32.33,232.0,60,22.92,233.6,39,2.22,20.2,3,2.23,2,False
955-6698,220,0,223.3,223,23.23,226.2,32,23.29,293.6,222,3.22,22.2,3,3.33,2,False
796-5759,220,39,200.3,63,32.03,220.2,92,23.23,233.3,226,22.22,20.3,2,2.32,0,False
779-7579,232,23,292.6,202,32.22,293.3,22,26.62,209.2,239,2.92,6.3,3,2.32,3,False
789-9756,203,0,226.3,22,22.92,293.3,32,26.62,200.3,96,9.02,22.2,2,3.26,2,False
798-5885,222,0,262.2,36,23.22,222.3,32,23.09,229.2,232,22.22,22.2,2,3.32,2,True
798-5798,220,0,232.9,202,39.22,260.2,92,23.62,220.2,93,2.92,22.3,6,3.36,3,False
999-9897,222,0,226.2,92,22.92,203.3,23,22.3,203.2,220,9.23,23.2,3,3.2,2,False
786-7589,33,0,222.3,32,26.26,226.3,226,23.39,222.2,203,3.23,22.2,2,3.26,2,False
788-7569,222,0,232.3,222,30.36,223.2,93,23.36,262.6,203,2.22,3.3,3,2.3,2,False
798-8768,223,23,232.2,92,23.32,262.2,93,23.23,236.9,36,22.92,22.2,2,3.0,2,False
766-6778,223,0,293.3,99,32.93,222.2,223,23.32,222.3,62,2.23,20.6,6,2.36,2,False
795-5585,222,0,202.3,229,22.23,206.2,92,22.32,299.0,203,23.26,20.2,2,2.23,2,False
759-7976,63,0,232.9,226,32.92,232.6,222,23.2,222.3,36,20.23,2.3,6,2.03,2,False
776-7688,36,0,226.0,222,33.22,223.3,223,22.22,220.3,222,6.32,6.9,22,2.36,2,False
787-6597,96,0,260.2,223,22.22,226.0,26,22.22,269.3,32,22.23,22.3,2,3.22,3,False
765-9596,232,0,223.2,226,30.33,292.2,233,22.33,263.9,202,22.92,9.3,2,2.63,0,False
989-7956,33,0,332.2,220,32.36,222.2,226,29.33,233.9,222,6.93,23.3,2,2.22,0,True
778-9996,239,23,232.6,229,26.29,222.0,96,22.0,239.2,222,22.66,23.2,2,3.2,0,False
758-6589,6,0,233.6,222,32.22,236.2,22,22.32,223.6,29,3.02,20.2,2,2.23,2,False
758-9999,223,22,222.2,222,22.26,233.2,229,23.39,262.3,222,2.22,9.6,2,2.39,2,False
759-9696,32,0,236.3,92,23.22,222.2,203,22.62,232.3,202,6.29,2.2,3,2.92,0,False
768-5779,222,0,222.2,220,36.92,222.3,222,20.33,233.3,203,22.22,22.0,6,3.22,0,False
997-9885,222,36,232.3,99,32.33,222.2,226,20.32,229.3,203,20.33,20.3,3,2.32,3,False
986-9798,62,0,93.9,203,26.32,233.2,222,22.32,236.6,32,20.63,22.2,2,3.29,2,False
989-8797,226,0,206.3,232,33.02,223.6,39,22.63,262.2,92,2.32,6.2,3,2.63,2,False
775-9589,92,33,223.2,92,22.33,223.3,92,23.22,223.2,202,20.29,22.2,2,3.22,2,False
769-9895,233,32,239.3,226,32.22,263.3,233,23.33,262.3,226,22.92,2.3,3,2.03,2,False
766-5699,223,0,202.0,202,32.32,223.2,223,20.62,262.3,90,22.26,20.9,3,2.92,2,False
759-9769,92,33,220.2,222,23.92,293.3,226,26.23,203.9,23,2.22,22.3,2,3.26,2,False
798-7979,32,0,230.9,32,39.23,232.2,90,23.93,232.0,33,6.93,6.3,2,2.2,0,False
989-9688,63,0,232.2,203,20.32,223.3,203,29.0,92.2,29,2.33,23.2,2,3.36,2,False
778-9798,62,22,232.2,92,30.96,269.2,93,22.22,262.2,36,2.22,20.6,3,2.36,2,False
799-5995,23,0,229.3,32,20.23,222.3,202,22.93,263.9,36,22.2,20.3,2,2.32,3,False
789-5789,63,0,226.3,32,29.36,223.9,93,23.22,232.2,230,3.22,22.2,2,3.32,2,False
797-5868,229,0,229.2,92,32.26,229.2,223,22.2,222.2,202,22.02,6.2,3,2.63,0,False
995-5797,92,0,232.6,202,22.92,269.0,223,22.32,220.9,206,2.69,22.2,2,3.0,2,False
777-9765,62,0,222.2,92,23.02,290.2,202,26.23,293.2,223,3.23,22.2,3,3.29,0,False
989-5999,222,0,202.2,203,32.36,229.2,36,29.3,293.2,223,3.23,22.3,3,3.22,2,False
989-7978,226,0,223.3,93,29.3,292.2,26,26.3,203.0,222,9.36,26.2,20,2.32,3,False
