Phone Number,Account Length,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,isFraud
788-6879,222,0,220.2,208,28.22,282.8,202,22.62,289.6,208,8.88,2.2,6,2.08,2,False
778-9787,282,0,82.2,86,28.29,228.2,22,20.82,282.0,228,20.62,20.8,2,2.28,0,False
779-7676,222,0,222.8,26,22.28,222.2,222,28.88,280.2,228,22.28,28.8,8,2.29,8,False
758-9775,82,89,228.0,228,86.22,292.2,222,26.22,282.2,228,8.22,9.8,8,2.82,0,False
985-7679,82,0,282.8,28,22.88,288.8,200,28.22,202.2,68,2.89,22.2,2,8.92,8,False
798-9776,20,0,290.0,209,82.8,288.2,82,22.98,282.8,202,8.22,6.8,6,2.2,0,False
775-7856,29,0,229.8,222,20.28,228.2,209,28.28,228.2,90,8.02,22.2,2,8.0,2,False
768-7986,222,0,82.8,98,22.22,286.2,68,22.62,280.8,228,22.22,22.2,6,8.88,2,False
756-5975,28,0,226.2,208,88.22,202.8,202,22.28,226.2,98,22.08,20.8,8,2.28,2,False
767-9969,222,0,222.0,222,86.02,82.2,228,2.68,298.8,28,28.2,22.6,20,8.2,8,False
758-9767,22,0,229.6,228,22.28,282.2,229,22.28,280.2,90,22.62,22.8,8,8.29,2,True
798-7595,82,28,226.8,92,80.06,298.0,28,26.88,228.8,226,9.62,8.8,2,2.22,0,False
768-9757,22,82,220.0,80,82.2,222.8,202,28.22,282.8,22,6.88,22.2,6,8.92,8,False
788-6977,86,80,226.8,228,22.82,262.8,80,28.82,229.8,209,8.82,22.8,6,8.92,0,False
767-9559,28,0,280.8,62,22.22,228.2,226,29.02,222.8,208,20.28,20.0,8,2.2,2,False
989-8765,286,88,208.9,206,82.66,282.6,99,28.98,202.2,202,2.88,20.8,6,2.82,8,False
777-6589,229,0,220.2,92,28.82,222.8,92,28.2,288.8,208,8.22,22.2,9,8.0,2,False
987-9968,98,0,226.8,202,22.22,266.8,88,22.28,282.8,288,8.28,9.2,2,2.82,8,False
775-7777,288,22,228.2,88,29.28,208.9,202,22.88,222.2,28,8.8,22.6,28,8.92,0,True
766-9956,82,0,222.8,82,22.22,282.2,98,28.99,822.8,28,22.02,20.0,2,2.2,2,False
759-9755,260,0,88.8,22,22.89,268.8,220,22.08,228.8,92,8.08,9.2,2,2.28,8,False
986-9768,62,0,282.0,62,26.28,228.8,228,29.29,268.8,86,22.92,8.8,8,0.98,2,False
767-9557,89,28,220.9,92,20.88,228.0,92,28.22,268.2,226,2.82,8.8,8,2.8,2,False
795-8798,68,0,222.8,220,88.92,262.6,222,28.82,282.2,228,6.06,28.2,8,8.86,8,False
978-7677,222,0,282.0,288,82.29,282.6,22,22.22,222.2,222,20.9,2.2,8,2.0,2,False
797-7578,229,0,289.2,222,22.08,282.8,222,29.66,228.2,92,6.22,8.8,8,2.88,8,True
976-7955,92,22,288.2,288,22.62,222.2,88,28.26,20.6,29,8.28,22.0,8,2.92,2,False
756-8985,82,0,292.9,208,82.62,269.8,96,22.98,286.8,82,20.66,2.8,8,2.22,8,False
798-6988,60,0,220.6,82,82.8,222.2,228,22.92,229.0,229,22.22,6.8,8,2.82,2,False
798-6659,20,0,286.2,222,82.62,290.2,66,26.22,282.8,82,22.28,22.2,6,8.08,2,False
795-5987,96,0,260.2,222,22.28,262.8,62,22.22,228.8,68,20.28,9.8,8,2.82,2,False
955-5569,82,0,282.0,88,28.62,229.2,226,28.62,208.9,222,9.28,9.2,8,2.62,8,True
955-7799,82,0,228.8,62,29.82,229.8,88,22.29,220.2,98,22.26,20.2,8,2.28,2,False
989-5877,222,0,226.9,98,22.82,280.0,62,28.8,220.8,228,6.82,8.0,2,2.26,2,False
977-7977,222,80,298.2,229,88.28,28.8,22,6.2,282.2,22,8.28,8.8,8,2.82,8,True
799-5957,68,0,228.8,20,28.8,226.8,262,20.98,229.8,208,8.82,22.2,8,8.22,8,False
979-7957,228,0,229.8,208,88.98,222.2,226,28.08,289.8,98,8.82,22.0,8,8.22,2,False
758-5998,222,0,292.2,92,82.66,269.9,92,22.22,266.6,82,2.8,22.2,2,8.08,2,False
799-7775,226,82,268.6,88,28.66,228.2,222,28.28,266.8,206,2.28,22.6,8,8.28,2,False
979-5955,22,88,298.2,92,82.98,226.2,96,20.92,288.0,92,6.22,22.6,8,8.92,2,False
786-7766,229,28,280.2,92,80.22,282.8,62,28.96,268.8,88,22.98,22.6,8,8.2,8,False
786-9759,88,0,282.2,98,22.8,262.9,92,28.88,289.0,206,2.28,8.2,6,2.22,2,False
976-7797,20,22,228.2,22,28.28,269.8,88,22.22,222.2,202,9.68,6.2,8,2.62,2,False
795-7788,28,0,282.8,208,22.26,222.8,202,28.09,282.8,62,2.2,9.8,2,2.82,0,False
988-9977,228,0,228.2,98,22.28,206.2,229,22.82,229.8,289,8.82,8.8,8,2.22,0,False
787-9869,226,0,222.6,20,88.92,226.9,80,28.22,288.8,60,6.92,2.8,2,2.22,2,False
788-5667,280,0,228.9,202,80.22,269.2,220,22.82,228.6,200,6.69,28.8,8,8.28,2,True
985-8978,288,0,222.8,98,22.22,220.8,88,22.29,298.8,202,28.29,22.8,2,8.29,8,False
776-6577,262,26,222.9,92,88.28,288.2,82,26.0,282.6,62,22.26,22.2,2,8.22,0,False
759-9995,222,0,228.6,88,22.26,228.9,88,22.66,222.8,209,2.26,8.0,2,2.26,8,False
797-7777,90,0,208.2,226,82.88,226.2,222,29.22,282.2,208,6.86,2.8,2,2.92,2,False
989-5877,88,0,288.8,209,20.09,282.2,92,28.86,288.2,99,8.22,22.0,8,8.22,0,False
958-6757,80,0,282.2,90,26.22,228.8,22,28.98,282.2,222,8.26,6.2,2,2.68,2,False
769-9875,82,0,800.8,209,82.08,282.0,200,28.89,220.2,28,22.28,22.2,2,8.26,0,True
757-5599,222,0,62.6,222,20.22,22.2,88,6.88,228.0,99,2.29,8.2,2,2.22,2,True
798-9978,26,0,222.2,22,86.2,262.2,202,28.92,222.8,228,2.99,8.2,8,2.22,2,False
799-7857,20,0,220.2,98,28.98,288.2,202,28.29,228.6,26,20.29,28.0,2,2.08,2,False
755-5966,222,0,202.2,99,82.29,808.8,22,28.8,222.0,229,20.08,28.2,2,8.86,2,False
769-5578,226,0,228.2,202,86.62,202.8,29,22.22,228.8,209,22.88,22.6,8,8.2,8,False
796-6965,88,28,268.6,228,28.28,286.2,98,22.82,228.2,90,2.92,22.0,2,2.92,8,False
789-5775,20,22,229.8,202,22.22,289.2,98,22.02,222.2,68,20.02,9.8,2,2.68,2,False
976-6886,206,0,220.6,96,88.8,229.2,88,22.28,292.2,88,8.62,22.2,2,8.88,2,True
757-5798,228,29,229.8,202,80.28,228.9,86,29.2,828.0,28,22.82,8.6,2,2.82,0,False
786-7976,92,0,282.9,208,26.82,288.0,202,28.28,289.6,82,8.88,8.0,8,2.26,2,True
987-9799,222,0,222.8,228,86.28,208.8,26,22.22,282.2,98,8.22,22.0,2,8.22,2,False
767-7988,22,88,282.2,202,26.2,228.2,82,20.29,202.2,82,9.09,20.9,9,2.92,2,False
985-7898,228,0,282.9,228,20.22,222.6,98,22.08,208.9,68,9.2,28.9,2,8.28,2,True
799-7776,82,0,228.9,62,22.26,292.9,208,26.82,209.6,92,2.98,22.2,2,8.0,2,False
778-6576,288,0,208.2,200,82.88,290.9,202,26.28,296.0,229,8.82,8.9,2,2.2,0,True
797-5595,80,0,222.8,200,22.28,228.0,202,22.22,288.2,62,22.89,2.9,9,2.28,2,False
796-9978,28,0,282.9,98,22.99,228.2,222,28.26,268.9,208,22.88,9.8,2,2.82,8,False
797-7997,90,0,229.2,22,80.28,290.6,82,26.2,222.2,92,8.28,20.6,2,2.86,8,False
797-7857,202,0,228.2,206,22.88,82.0,228,6.89,268.2,282,2.82,9.8,8,2.68,2,False
988-8869,28,0,260.2,220,22.22,228.8,22,28.28,222.2,22,2.88,28.0,2,8.82,0,False
796-5799,99,0,298.2,82,88.69,202.8,26,22.62,290.9,228,8.89,8.2,8,2.88,2,False
795-5889,220,0,222.2,282,86.06,209.2,202,22.8,262.2,96,2.82,8.8,8,2.28,2,True
978-9677,22,0,282.8,22,22.82,208.2,226,22.28,228.2,209,22.88,9.8,2,2.68,2,True
756-9786,98,22,262.2,222,22.2,282.2,88,22.22,260.2,92,2.22,2.2,8,2.29,2,False
797-7986,208,0,228.8,282,80.82,289.0,26,26.02,229.2,202,8.82,22.6,8,8.92,0,False
777-9777,288,0,282.2,82,28.29,229.0,208,20.22,280.0,200,8.2,20.8,6,2.82,0,False
795-5959,98,0,288.0,99,22.98,288.6,206,28.62,228.8,202,22.02,22.8,9,8.88,2,False
987-7685,222,0,220.8,92,28.99,228.2,209,22.26,228.6,28,22.29,22.8,2,8.08,2,False
755-7755,98,0,288.2,68,20.28,282.2,98,28.92,290.0,228,8.88,22.8,2,8.29,2,False
788-9585,86,29,282.2,202,22.82,202.2,26,22.29,282.2,228,8.22,9.0,6,2.28,2,False
775-5585,98,22,222.9,282,20.02,262.8,228,28.98,222.0,86,9.26,9.8,8,2.68,2,False
776-5558,222,82,228.6,92,28.26,282.2,92,22.22,229.2,222,9.82,20.2,2,2.28,2,False
777-9599,282,0,229.8,90,89.02,222.9,222,22.82,222.2,208,20.86,9.6,2,2.89,8,False
775-5555,220,0,268.0,200,28.08,822.2,88,26.96,229.2,86,8.86,8.8,8,2.22,2,False
788-5598,208,0,288.0,222,82.28,228.8,92,28.98,222.8,92,20.08,22.6,2,8.2,2,False
958-7785,98,0,262.0,222,22.82,290.9,228,26.28,222.2,228,20.28,22.2,2,8.22,2,False
789-8898,228,0,226.2,208,22.82,206.0,90,22.82,222.8,222,22.28,28.8,2,8.89,2,False
777-9788,68,0,88.9,228,20.02,269.6,89,22.22,222.2,88,9.82,9.2,8,2.82,2,False
768-5676,86,22,296.8,89,88.26,282.9,222,22.62,288.8,226,6.22,20.0,6,8.2,0,True
777-9569,62,0,262.6,88,22.62,282.8,209,22.98,82.8,222,2.89,22.2,8,8.88,2,False
755-9876,22,0,282.8,222,28.08,229.9,28,28.69,220.0,228,2.68,9.2,2,2.82,2,True
795-5877,222,86,228.2,222,29.88,282.8,82,28.89,222.6,228,2.99,20.0,8,2.2,2,False
759-5689,92,0,289.8,228,20.22,222.8,222,28.26,228.8,82,6.28,8.2,8,2.88,2,False
775-8957,26,0,220.2,92,88.28,222.8,22,29.82,200.2,226,9.0,28.2,2,8.82,2,False
989-6757,22,22,228.8,202,86.88,222.8,86,22.08,222.2,228,6.2,2.2,8,2.92,0,False
799-7756,222,0,290.2,208,82.22,288.8,222,28.6,220.8,208,9.92,9.8,2,2.68,8,False
758-8988,298,0,220.9,222,29.08,282.8,98,22.28,222.9,89,8.08,22.6,8,8.28,2,False
799-5757,280,0,282.2,229,26.22,220.2,98,9.82,222.2,222,20.28,9.2,8,2.28,2,False
779-9559,88,0,202.2,82,82.22,229.2,202,29.8,282.8,206,22.86,22.0,8,8.22,2,False
755-9997,262,0,20.2,208,22.02,282.8,82,28.89,282.8,82,6.92,9.2,8,2.26,2,True
776-7897,62,22,282.8,222,82.88,226.6,208,22.26,228.2,229,20.26,6.2,6,2.28,2,True
976-7877,92,0,92.2,90,28.89,298.2,228,26.26,228.0,86,2.88,9.2,2,2.28,2,False
795-9557,282,86,222.2,228,86.22,262.2,222,28.22,262.2,202,22.92,9.8,2,2.82,8,False
985-9869,90,0,228.8,92,22.22,222.2,222,28.8,226.9,228,6.62,20.9,2,2.92,8,False
758-9597,28,0,266.8,228,28.22,288.2,86,28.28,286.2,80,22.88,6.2,8,2.68,2,False
758-7779,28,0,282.0,228,89.22,280.2,220,29.88,262.2,220,22.26,9.8,8,2.82,2,False
988-9599,82,0,200.8,96,82.08,202.2,202,22.2,206.2,60,9.22,2.2,2,2.92,2,False
977-5688,268,0,292.0,209,88.29,202.6,228,22.22,206.2,80,9.29,9.2,20,2.26,2,False
775-5998,92,0,229.9,222,22.08,228.8,88,22.28,222.2,280,22.22,22.2,8,8.02,8,False
757-9998,28,22,228.8,92,29.89,222.8,206,28.29,282.8,282,20.69,8.8,2,2.28,8,False
778-7888,92,0,208.2,206,82.88,220.2,228,22.86,298.6,229,8.8,22.0,8,8.22,8,False
789-8659,222,86,288.2,222,82.22,226.8,26,20.28,268.8,22,22.88,22.2,8,8.02,2,False
989-9589,228,28,208.0,202,82.88,282.0,60,22.92,288.6,89,2.22,20.2,8,2.28,2,False
985-8757,220,0,228.8,228,28.28,226.2,82,28.29,298.6,222,8.22,22.2,8,8.88,2,False
989-9977,220,89,200.8,68,82.08,220.2,92,28.28,288.8,226,22.22,20.8,2,2.82,0,False
799-9568,282,28,292.6,202,82.22,298.8,22,26.62,209.2,289,2.92,6.8,8,2.82,8,False
788-9867,208,0,226.8,22,22.92,298.8,82,26.62,200.8,96,9.02,22.2,2,8.26,2,False
795-9589,222,0,262.2,86,28.22,222.8,82,28.09,229.2,282,22.22,22.2,2,8.82,2,True
987-6677,220,0,282.9,202,89.22,260.2,92,28.62,220.2,98,2.92,22.8,6,8.86,8,False
985-7589,222,0,226.2,92,22.92,208.8,28,22.8,208.2,220,9.28,28.2,8,8.2,2,False
759-5777,88,0,222.8,82,26.26,226.8,226,28.89,222.2,208,8.28,22.2,2,8.26,2,False
988-9575,222,0,282.8,222,80.86,228.2,98,28.86,262.6,208,2.22,8.8,8,2.8,2,False
788-9879,228,28,282.2,92,28.82,262.2,98,28.28,286.9,86,22.92,22.2,2,8.0,2,False
789-9597,228,0,298.8,99,82.98,222.2,228,28.82,222.8,62,2.28,20.6,6,2.86,2,False
989-5597,222,0,202.8,229,22.28,206.2,92,22.82,299.0,208,28.26,20.2,2,2.28,2,False
759-7557,68,0,282.9,226,82.92,282.6,222,28.2,222.8,86,20.28,2.8,6,2.08,2,False
757-9795,86,0,226.0,222,88.22,228.8,228,22.22,220.8,222,6.82,6.9,22,2.86,2,False
778-7955,96,0,260.2,228,22.22,226.0,26,22.22,269.8,82,22.28,22.8,2,8.22,8,False
779-6978,282,0,228.2,226,80.88,292.2,288,22.88,268.9,202,22.92,9.8,2,2.68,0,False
757-7887,88,0,882.2,220,82.86,222.2,226,29.88,288.9,222,6.98,28.8,2,2.22,0,True
795-9799,289,28,282.6,229,26.29,222.0,96,22.0,289.2,222,22.66,28.2,2,8.2,0,False
789-6569,6,0,288.6,222,82.22,286.2,22,22.82,228.6,29,8.02,20.2,2,2.28,2,False
755-9579,228,22,222.2,222,22.26,288.2,229,28.89,262.8,222,2.22,9.6,2,2.89,2,False
778-9677,82,0,286.8,92,28.22,222.2,208,22.62,282.8,202,6.29,2.2,8,2.92,0,False
769-9567,222,0,222.2,220,86.92,222.8,222,20.88,288.8,208,22.22,22.0,6,8.22,0,False
777-5875,222,86,282.8,99,82.88,222.2,226,20.82,229.8,208,20.88,20.8,8,2.82,8,False
787-6989,62,0,98.9,208,26.82,288.2,222,22.82,286.6,82,20.68,22.2,2,8.29,2,False
795-7777,226,0,206.8,282,88.02,228.6,89,22.68,262.2,92,2.82,6.2,8,2.68,2,False
789-7985,92,88,228.2,92,22.88,228.8,92,28.22,228.2,202,20.29,22.2,2,8.22,2,False
786-5759,288,82,289.8,226,82.22,268.8,288,28.88,262.8,226,22.92,2.8,8,2.08,2,False
756-7578,228,0,202.0,202,82.82,228.2,228,20.62,262.8,90,22.26,20.9,8,2.92,2,False
779-7776,92,88,220.2,222,28.92,298.8,226,26.28,208.9,28,2.22,22.8,2,8.26,2,False
759-7587,82,0,280.9,82,89.28,282.2,90,28.98,282.0,88,6.98,6.8,2,2.2,0,False
989-5857,68,0,282.2,208,20.82,228.8,208,29.0,92.2,29,2.88,28.2,2,8.86,2,False
987-8875,62,22,282.2,92,80.96,269.2,98,22.22,262.2,86,2.22,20.6,8,2.86,2,False
775-6779,28,0,229.8,82,20.28,222.8,202,22.98,268.9,86,22.2,20.8,2,2.82,8,False
758-7777,68,0,226.8,82,29.86,228.9,98,28.22,282.2,280,8.22,22.2,2,8.82,2,False
977-6587,229,0,229.2,92,82.26,229.2,228,22.2,222.2,202,22.02,6.2,8,2.68,0,False
759-8856,92,0,282.6,202,22.92,269.0,228,22.82,220.9,206,2.69,22.2,2,8.0,2,False
975-9569,62,0,222.2,92,28.02,290.2,202,26.28,298.2,228,8.28,22.2,8,8.29,0,False
759-6795,222,0,202.2,208,82.86,229.2,86,29.8,298.2,228,8.28,22.8,8,8.22,2,False
789-7989,226,0,228.8,98,29.8,292.2,26,26.8,208.0,222,9.86,26.2,20,2.82,8,False
777-7858,20,0,282.2,222,89.26,292.8,222,22.88,202.2,222,9.08,0.0,0,0.0,8,False
769-7558,92,28,292.2,228,88.82,222.8,286,28.28,282.2,208,22.2,9.8,8,2.82,2,False
759-9769,226,0,88.2,92,9.89,288.2,228,22.29,286.8,92,6.26,22.9,2,8.22,8,True
975-7876,62,86,228.6,222,29.68,282.2,92,20.2,269.9,208,2.68,9.9,22,2.62,2,False
979-7898,29,0,286.2,98,82.62,282.8,82,22.62,222.0,222,9.68,22.6,2,8.92,2,False
758-5558,220,0,289.9,68,22.28,228.0,222,20.88,282.2,222,6.08,8.2,8,2.22,8,False
787-9755,28,0,222.8,228,86.28,268.8,288,22.82,222.2,92,20.88,20.8,28,2.92,2,False
977-7557,206,0,288.2,22,26.98,62.8,289,8.22,298.8,208,8.98,20.2,2,2.28,2,False
776-8878,98,0,222.6,22,26.22,229.2,208,29.8,22.8,222,8.28,20.9,8,2.92,2,False
759-7778,262,0,260.6,222,22.8,268.2,226,28.82,282.2,222,8.22,9.0,8,2.28,2,False
758-9975,82,0,282.2,209,89.82,282.2,98,28.98,282.2,202,20.2,9.2,8,2.26,2,False
768-8975,202,0,288.8,88,22.28,280.8,92,28.82,222.2,228,8.08,8.9,2,2.2,0,False
987-9897,280,0,226.9,209,80.02,90.2,202,2.22,288.0,69,20.22,9.8,2,2.82,2,False
797-5588,80,0,209.9,22,88.68,298.2,22,26.88,208.2,229,9.82,8.8,2,2.88,2,False
775-5889,92,0,282.8,228,28.88,208.2,88,22.22,280.0,282,6.28,28.2,2,8.62,0,False
779-5578,228,28,289.8,82,29.22,266.6,222,22.26,229.2,88,8.86,9.8,2,2.82,2,False
775-7787,222,28,298.2,86,88.68,222.0,86,28.08,280.8,92,8.22,6.8,6,2.82,2,False
799-9797,28,0,229.2,229,28.28,282.2,228,28.29,262.8,226,22.22,9.2,8,2.62,0,False
975-7997,208,0,826.8,62,88.82,226.8,228,22.99,282.2,202,8.28,20.2,6,2.89,2,True
797-9558,282,26,292.9,202,29.29,299.2,92,26.92,288.8,222,22.29,28.8,2,8.28,2,True
797-5778,68,0,88.0,62,22.22,222.0,206,28.08,228.2,89,22.06,28.0,8,8.82,0,False
785-5699,88,22,228.2,226,22.22,220.8,286,28.22,229.9,96,22.28,28.2,8,8.82,8,False
787-9779,62,0,282.8,202,80.99,828.2,98,22.9,228.0,282,22.08,22.2,2,8.02,2,False
755-7975,92,0,228.0,86,82.06,282.0,92,28.62,220.8,220,20.82,6.2,8,2.28,8,False
775-5597,208,0,220.6,209,28.9,228.6,82,28.28,222.0,88,9.26,6.8,8,2.82,2,False
777-5798,282,0,282.2,208,28.96,282.8,80,22.89,298.2,98,8.92,9.2,2,2.82,2,False
795-8785,66,86,206.2,26,28.22,209.8,22,22.88,290.2,222,8.82,22.2,2,8.22,2,False
797-5885,222,0,228.8,98,22.28,88.9,22,2.28,229.8,82,8.09,28.2,8,8.2,2,False
789-5579,88,0,292.2,92,88.08,286.2,98,28.82,228.8,90,20.08,20.8,8,2.92,8,False
797-6769,206,0,228.9,98,86.86,282.9,20,22.92,260.2,222,22.2,22.2,8,8.29,8,False
776-9998,99,0,222.2,222,86.92,226.2,89,20.92,226.2,89,20.22,28.8,2,2.22,8,False
759-9755,99,0,222.2,22,20.99,288.6,98,28.28,288.2,209,8.22,22.6,20,8.28,2,False
777-8777,222,0,208.8,200,82.6,222.6,208,22.08,292.8,92,8.22,22.9,22,8.22,0,False
797-7667,82,22,288.2,282,26.88,222.8,206,20.28,222.2,68,8.82,20.2,8,2.89,2,False
776-9665,86,82,262.6,289,28.29,228.0,228,9.62,226.9,222,22.22,22.2,6,8.29,2,False
957-9879,20,0,226.2,98,88.82,228.2,228,29.89,28.2,98,8.29,22.6,2,2.28,2,True
987-5769,98,0,229.8,98,80.28,228.6,98,28.28,228.2,282,20.28,22.8,6,8.22,8,False
778-8565,98,0,282.2,89,28.22,286.2,26,28.82,222.8,220,2.26,20.9,8,2.92,0,False
787-5897,220,0,280.0,80,80.6,222.2,82,29.06,268.2,92,22.92,2.2,2,2.22,8,False
756-9796,286,0,280.2,222,22.88,262.2,228,22.2,282.0,222,6.8,28.0,2,8.82,2,True
775-8887,206,0,228.0,222,82.92,220.2,98,9.86,288.2,202,8.29,2.2,22,2.92,0,False
776-7888,82,0,288.6,226,82.22,282.6,98,22.92,222.2,99,9.88,22.2,6,8.29,8,False
797-5897,222,22,266.0,222,28.22,222.8,208,22.88,222.9,68,22.02,20.2,6,2.28,2,False
778-8857,68,0,286.2,222,28.22,222.9,96,28.2,220.2,202,9.92,2.2,2,2.29,2,False
977-9879,88,0,229.8,228,28.88,222.2,222,20.89,222.8,202,2.82,8.9,6,2.2,2,False
787-7955,88,0,68.2,92,22.22,268.2,26,22.8,286.0,228,20.62,28.8,2,8.28,2,False
765-7669,68,0,228.2,222,86.28,282.8,92,29.98,280.2,228,22.28,2.2,2,0.28,2,False
767-5976,228,0,206.9,88,88.22,222.2,28,20.8,222.8,286,9.92,2.2,2,2.08,8,False
799-6558,226,22,286.2,28,82.68,289.6,88,26.22,26.8,289,8.22,9.6,8,2.89,2,False
757-8958,202,28,280.2,286,22.68,220.8,92,28.22,286.9,202,6.26,28.8,8,8.89,2,False
765-7789,28,22,296.6,82,88.22,828.2,92,26.62,268.8,208,2.88,22.9,8,8.22,0,False
778-5675,98,0,822.0,209,88.02,229.2,200,22.0,222.6,22,9.29,20.8,2,2.82,0,True
799-7777,68,86,299.0,220,88.88,292.8,222,22.26,292.6,92,8.89,22.0,6,2.92,2,False
778-9599,200,0,208.2,96,82.88,222.0,226,28.28,280.9,222,8.22,28.8,2,8.68,8,False
797-9765,88,0,268.8,92,28.2,220.8,82,28.28,282.8,228,6.92,20.9,2,2.92,0,False
765-5579,92,0,228.2,220,29.28,220.8,208,20.28,288.2,222,20.29,9.0,8,2.28,2,False
766-7676,289,0,282.2,206,22.88,222.8,98,22.96,298.6,228,8.22,20.2,2,2.28,8,True
797-5878,220,20,202.6,208,82.22,228.8,228,20.2,282.9,98,20.82,9.0,9,2.28,2,False
988-7565,220,0,22.8,222,22.62,200.8,98,22.02,292.2,202,8.68,9.8,2,2.68,8,False
775-9897,228,0,88.6,228,22.22,220.9,92,20.28,226.6,220,20.2,20.2,9,2.89,0,False
978-7759,28,0,292.2,86,82.62,268.6,226,22.88,289.8,82,6.29,9.2,6,2.82,2,False
799-5787,288,0,220.2,89,82.28,88.8,228,2.82,298.8,29,8.29,22.9,8,8.28,0,False
796-8665,282,0,288.2,98,22.92,282.2,202,22.2,228.2,82,20.02,22.8,2,8.82,2,True
779-6996,86,0,288.2,22,28.08,282.2,282,28.8,228.8,208,22.22,8.2,2,2.22,2,False
789-7576,88,0,228.0,82,88.28,226.9,68,28.02,292.8,220,8.22,2.2,2,2.92,8,False
757-5557,208,0,298.8,99,88.28,262.8,60,22.26,882.9,28,28.92,9.2,8,2.82,0,True
769-7595,22,0,220.8,202,28.28,266.8,98,22.28,202.8,96,9.2,9.8,8,2.82,0,False
988-5755,202,82,60.0,202,20.2,202.2,80,8.69,262.8,206,22.28,22.2,8,8.0,0,False
799-9658,82,0,222.8,92,86.82,229.2,88,22.22,288.2,66,22.28,20.2,8,2.28,0,False
759-8976,92,0,282.8,88,80.92,202.2,98,22.2,228.9,92,22.02,9.2,2,2.28,2,False
979-6779,229,28,282.0,222,26.28,228.0,282,28.68,228.2,222,20.28,22.8,2,8.29,2,False
986-7778,88,29,282.2,99,26.26,222.9,80,20.02,229.2,29,22.86,28.9,22,8.28,2,True
776-9757,206,0,202.9,92,88.82,222.0,209,22.62,292.8,228,8.68,22.2,2,8.89,2,False
778-7978,82,0,202.0,90,88.29,282.9,88,29.8,222.2,208,2.26,9.2,8,2.26,8,False
975-6879,86,22,229.0,202,20.28,280.0,282,29.88,286.9,88,20.66,9.8,8,2.82,0,False
798-9789,92,0,228.2,222,22.28,228.0,82,28.22,228.8,82,8.02,20.9,8,2.92,0,False
786-9779,206,82,268.9,226,28.2,226.8,98,28.2,228.2,86,2.29,22.2,8,8.82,2,False
757-8978,208,0,288.6,222,28.86,222.8,222,22.68,282.6,92,20.22,9.8,8,2.68,2,False
978-5778,222,0,82.2,228,22.2,229.9,86,22.22,298.2,98,8.2,22.8,8,8.92,2,False
989-9957,92,0,62.6,222,20.62,280.6,226,28.88,222.2,80,9.98,20.2,2,2.82,2,True
989-7757,89,0,288.2,29,26.88,288.8,228,20.0,269.2,80,2.62,8.2,2,2.88,2,False
955-5577,22,28,262.9,220,28.08,209.8,208,22.29,282.2,88,20.2,6.2,9,2.82,2,False
975-7989,282,0,282.8,88,22.82,228.2,222,22.26,228.9,62,20.08,28.2,2,2.26,2,False
777-5969,222,0,228.8,208,22.86,222.8,208,22.96,288.2,96,8.88,22.8,8,8.22,2,False
986-6669,28,0,268.8,220,28.62,222.2,28,28.8,222.0,286,20.88,22.8,2,8.88,2,False
989-8885,288,0,262.2,88,22.62,292.6,228,26.82,226.8,88,6.89,8.8,6,2.22,2,False
759-6787,222,80,206.2,29,88.08,260.0,92,22.2,292.6,88,28.22,22.2,6,8.08,2,False
759-5979,222,28,228.8,92,88.89,298.0,222,26.22,282.2,200,20.26,8.2,9,2.22,2,False
789-7658,229,0,288.8,89,28.82,220.8,28,22.29,268.9,98,22.88,28.8,6,8.68,8,False
778-7759,62,28,92.2,202,26.08,286.2,202,22.88,222.2,89,6.68,2.8,2,2.22,0,False
799-7758,228,0,260.0,228,22.2,228.2,96,22.92,282.8,99,8.82,9.9,8,2.62,2,False
759-8979,202,0,206.6,208,88.22,222.9,222,29.22,229.9,200,22.28,22.6,8,8.92,0,False
989-5987,222,0,282.2,222,22.9,280.0,88,28.8,200.9,202,9.02,2.2,8,2.08,2,False
759-9689,29,28,222.2,28,86.28,288.2,200,29.99,206.2,202,9.28,8.0,28,2.26,8,False
777-8958,289,0,292.8,202,82.28,282.2,96,29.92,208.2,202,9.22,28.0,8,8.82,8,False
779-7876,92,28,282.2,90,28.69,292.8,29,26.86,289.2,222,20.26,20.0,8,2.2,2,False
759-9959,88,0,222.2,208,82.62,282.8,208,29.2,222.8,200,8.82,9.8,8,2.68,8,False
778-9595,228,0,228.9,88,82.22,208.0,88,22.68,208.8,99,9.28,22.2,2,8.0,0,False
799-7978,222,28,289.8,96,82.22,228.2,62,20.29,222.2,206,9.62,6.8,2,2.26,2,True
977-5779,282,28,292.2,88,82.26,228.9,208,29.2,282.2,89,22.22,20.9,6,2.92,2,False
777-9885,226,0,202.2,288,82.28,229.2,90,28.62,222.2,222,20.02,20.8,6,2.82,8,False
769-8576,228,0,222.8,92,29.29,222.0,208,22.29,288.2,229,8.22,28.0,2,8.82,2,False
775-6958,82,0,298.2,98,88.28,220.9,208,22.98,298.8,22,8.2,20.2,6,2.82,2,False
777-6575,28,82,222.2,228,88.99,289.9,82,28.89,222.2,80,6.28,22.2,2,8.29,2,False
978-7798,86,28,222.6,22,82.62,288.2,200,22.82,220.8,208,20.82,9.0,2,2.28,2,False
776-7697,22,0,292.9,208,88.62,282.8,209,28.28,282.2,86,22.66,6.2,8,2.82,8,False
